"dataset_key","task_id","Difficulty","Dataset"
"arc_agi_2_eval","45a5af55",1.46017169826515,"ARC-V2"
"arc_agi_2_eval","4a21e3da",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","4c3d4a41",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","53fb4810",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","58490d8a",1.05747032445841,"ARC-V2"
"arc_agi_2_eval","58f5dbd5",3.30595636263481,"ARC-V2"
"arc_agi_2_eval","64efde09",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","65b59efc",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","67e490f4",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","6e453dd6",3.92531115061119,"ARC-V2"
"arc_agi_2_eval","7b5033c1",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","7c66cb00",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","898e7135",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","8e5c0c38",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","8f215267",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","8f3a5a89",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","981571dc",2.31160559283692,"ARC-V2"
"arc_agi_2_eval","9aaea919",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","a251c730",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","a395ee82",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","a47bf94d",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","aa4ec2a5",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","b0039139",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","b10624e5",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","b99e7126",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","bf45cf4b",1.46017169826515,"ARC-V2"
"arc_agi_2_eval","c4d067a0",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","db0c5428",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","db695cfb",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","dbff022c",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","dd6b8c4b",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","dfadab01",5.8797340558379,"ARC-V2"
"arc_agi_2_eval","e8686506",4.7181675407602,"ARC-V2"
"arc_agi_2_eval","f931b4a8",4.7181675407602,"ARC-V2"
