task_pair_id,task_ID,task_set,test_index,attempts,solve_count,solve_rate,mean_duration_seconds,median_duration_seconds,mean_submissions,median_submissions,mean_pred_prob,outfit,difficulty,point_biserial,ability_gap,n_train_pairs,n_test_pairs,input_rows,input_cols,input_cells,input_colors,output_rows,output_cols,output_cells,output_colors,size_change_ratio,difficulty_rank,lm_mean,lm_best_across_models,lm_best_single_model,gap_vs_lm_mean,gap_vs_best_single_model,gap_vs_oracle,task_id,dataset_key,pair_index,num_models_all,num_models_thinking,num_models_standard,exact_current_mean_all,exact_current_mean_thinking,exact_current_mean_standard,exact_current_gap_thinking,exact_any_mean_all,exact_any_mean_thinking,exact_any_mean_standard,exact_any_gap_thinking,cell_accuracy_padded_mean_all,cell_accuracy_padded_mean_thinking,cell_accuracy_padded_mean_standard,cell_accuracy_padded_gap_thinking,shape_iou_mean_all,shape_iou_mean_thinking,shape_iou_mean_standard,shape_iou_gap_thinking,color_iou_mean_all,color_iou_mean_thinking,color_iou_mean_standard,color_iou_gap_thinking,component_size_iou_mean_all,component_size_iou_mean_thinking,component_size_iou_mean_standard,component_size_iou_gap_thinking,adjacency_iou_mean_all,adjacency_iou_mean_thinking,adjacency_iou_mean_standard,adjacency_iou_gap_thinking,soft_composite_mean_all,soft_composite_mean_thinking,soft_composite_mean_standard,soft_composite_gap_thinking
7b80bb43__0,7b80bb43,Public Eval,0,9,7,0.7777777777777778,119.58733333333332,115.085,2.555555555555556,2.0,0.7544533644637524,0.0922883227394277,-0.4088338568627073,0.9824847737492188,4.852318108194433,2.0,1.0,29.0,17.0,493.0,2.0,29.0,17.0,493.0,2.0,1.0,304.0,0.0,0,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,7b80bb43,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9498708413515715,0.9451608229498696,0.9618599791013583,-0.01669915615148876,0.9726201002063072,0.9642857142857143,0.9938349007314525,-0.02954918644573823,0.9602197121072867,0.9550915489052373,0.9732732184397755,-0.01818166953453826,0.07361793770164812,0.07495992569521981,0.07020196826346559,0.004757957431754223,0.9445047038821364,0.9413373511367882,0.9525670563248411,-0.011229705188052885,0.78016665904979,0.7761670725945659,0.7903474245721785,-0.014180351977612693
3a25b0d8__1,3a25b0d8,Public Eval,1,9,7,0.7777777777777778,170.95,128.531,1.6666666666666667,1.0,0.7462234149405308,0.3856354549876326,-0.5574181383631882,0.4857561490353573,1.7127627545699144,2.0,2.0,28.0,28.0,784.0,8.0,14.0,11.0,154.0,8.0,0.1964285714285714,337.0,0.0,0,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,3a25b0d8,arc_agi_2_eval,1,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5186071409954943,0.5666085406494614,0.39642176005812374,0.17018678059133768,0.7250569189509228,0.7495368660320857,0.66274432638069,0.08679253965139566,0.6287559997046248,0.6640666902667082,0.5388742419102304,0.1251924483564778,0.1840634260331983,0.20320006801369822,0.1353519737191986,0.06784809429449962,0.5777766096263509,0.6211219908513886,0.4674429119626181,0.15367907888877053,0.5268520190621181,0.5609068311626685,0.4401670428061722,0.12073978835649629
142ca369__1,142ca369,Public Eval,1,5,4,0.8,144.02620000000002,163.221,2.0,1.0,0.7514100921137876,0.4417310992451004,-0.475039804218437,0.4060588062100105,1.3912419731767258,3.0,2.0,20.0,19.0,380.0,3.0,20.0,19.0,380.0,3.0,1.0,324.0,0.0256410256410256,1,1,0.7743589743589744,-0.1999999999999999,-0.1999999999999999,142ca369,arc_agi_2_eval,1,39,28,11,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.8525599254546625,0.8876597744360903,0.7632148553201183,0.124444919115972,0.9705738705738707,0.9982142857142857,0.9002164502164501,0.09799783549783558,0.8863715908689324,0.9083536252441707,0.830417321550145,0.07793630369402571,0.49401908754844115,0.508132066757514,0.45809514047080113,0.05003692628671286,0.7990443458704888,0.8204570965229668,0.7445391623914536,0.07591793413151326,0.8005137640632791,0.8245633697350055,0.7392965859897938,0.0852667837452118
3e6067c3__1,3e6067c3,Public Eval,1,9,9,1.0,117.63033333333334,92.841,1.1111111111111112,1.0,0.9283196707098154,0.0824136443888812,-1.2794619381823216,,,3.0,2.0,30.0,30.0,900.0,8.0,30.0,30.0,900.0,8.0,1.0,482.0,0.2307692307692307,1,1,0.7692307692307692,0.0,0.0,3e6067c3,arc_agi_2_eval,1,39,28,11,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,0.2564102564102564,0.2857142857142857,0.18181818181818182,0.10389610389610388,0.9531054131054131,0.9717063492063491,0.9057575757575758,0.06594877344877337,0.9863523573200993,0.9976574500768048,0.9575757575757575,0.04008169250104732,0.9479808177942175,0.9660136369792329,0.9020790962323602,0.06393454074687277,0.7555197855616433,0.8078442043531816,0.6223303559104552,0.18551384844272645,0.9248371240390526,0.9468399958003958,0.8688298141010875,0.07801018169930829,0.9135590995640851,0.9380123272831927,0.8513145199154473,0.08669780736774546
3e6067c3__0,3e6067c3,Public Eval,0,4,4,1.0,98.753,104.7475,1.0,1.0,0.8775580229640392,0.1567187157279892,-0.9686910250203457,,,3.0,2.0,29.0,29.0,841.0,9.0,29.0,29.0,841.0,9.0,1.0,422.0,0.2307692307692307,1,1,0.7692307692307692,0.0,0.0,3e6067c3,arc_agi_2_eval,0,39,28,11,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,0.358974358974359,0.42857142857142855,0.18181818181818182,0.24675324675324672,0.9578871897156582,0.9700077261544024,0.9270349151443088,0.04297281101009365,0.9841989675137618,0.99523279834737,0.9561128526645768,0.0391199456827932,0.9576562247239959,0.9657876010184957,0.9369581759743596,0.028829425044136103,0.8344232667119326,0.8836865558003159,0.7090258035778662,0.1746607522224497,0.9333877092788876,0.9463538737319489,0.900382927034731,0.04597094669721791,0.9335106715888472,0.9522137110105067,0.8859029348791684,0.06631077613133829
8f215267__0,8f215267,Public Eval,0,9,9,1.0,133.71522222222222,150.527,1.2222222222222223,1.0,0.930682436192292,0.0787569018030359,-1.2366434744559134,,,3.0,1.0,27.0,23.0,621.0,7.0,27.0,23.0,621.0,5.0,1.0,476.0,0.2307692307692307,1,1,0.7692307692307692,0.0,0.0,8f215267,arc_agi_2_eval,0,39,28,11,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,0.3076923076923077,0.35714285714285715,0.18181818181818182,0.17532467532467533,0.9857136958586236,0.9945364619277662,0.9632557458644416,0.03128071606332461,0.9943019943019943,1.0,0.9797979797979799,0.02020202020202011,0.9856808738663713,0.9934941672867915,0.9657924906143922,0.02770167667239931,0.6653286284865233,0.7351519797989232,0.487596461509505,0.24755551828941824,0.9767773424707601,0.9864939470399711,0.9520441672036785,0.034449779836292604,0.9215605069968543,0.9419353112106904,0.8696973689979992,0.0722379422126912
71e489b6__1,71e489b6,Public Eval,1,9,7,0.7777777777777778,241.497,172.045,3.111111111111111,2.0,0.7972708450097343,0.3990447334097722,0.3617960030022489,0.6068746266617812,1.926743418266586,3.0,2.0,18.0,19.0,342.0,2.0,18.0,19.0,342.0,3.0,1.0,169.0,0.0256410256410256,1,0,0.7521367521367521,0.7777777777777778,-0.2222222222222222,71e489b6,arc_agi_2_eval,1,39,28,11,0.02564102564102564,0.0,0.09090909090909091,-0.09090909090909091,0.10256410256410256,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.9059079322237218,0.9362990810359231,0.828548644338118,0.10775043669780504,1.0,1.0,1.0,0.0,0.910216526150206,0.9437373702440182,0.8248907411841386,0.11884662905987953,0.5790268875993809,0.6080731564912476,0.505090930420084,0.10298222607116359,0.8692739748092145,0.917923679209536,0.745438363608396,0.17248531560114,0.8528850641565046,0.8812066573961449,0.7807937359101473,0.10041292148599756
800d221b__0,800d221b,Public Eval,0,9,7,0.7777777777777778,218.00122222222225,183.54,1.6666666666666667,2.0,0.7735172431788562,0.4654914655359126,-0.0660738616067683,0.7490420662349114,1.4969592506831446,3.0,1.0,30.0,30.0,900.0,4.0,30.0,30.0,900.0,4.0,1.0,236.0,0.0256410256410256,1,1,0.7521367521367521,-0.2222222222222222,-0.2222222222222222,800d221b,arc_agi_2_eval,0,39,28,11,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.9082621082621083,0.932936507936508,0.8454545454545453,0.0874819624819626,0.9931623931623932,0.9988095238095237,0.9787878787878787,0.02002164502164505,0.8704831168260938,0.8987285357989527,0.798585686713362,0.10014284908559068,0.6033544002382932,0.6399907888178585,0.5100981383993992,0.12989265041845932,0.819537141278314,0.8541018817706424,0.7315541654796593,0.12254771629098304,0.8389598319534404,0.8649134476266971,0.7728960829669691,0.09201736465972798
eee78d87__0,eee78d87,Public Eval,0,4,3,0.75,231.25375,227.501,1.25,1.0,0.7785774211068626,0.3302803910587193,0.2394155945196215,,,3.0,1.0,6.0,6.0,36.0,2.0,16.0,16.0,256.0,3.0,7.111111111111111,189.0,0.0,0,0,0.75,0.75,0.75,eee78d87,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205528846153846,0.7532087053571429,0.6374289772727273,0.11577972808441561,1.0,1.0,1.0,0.0,0.7477600438814468,0.7556809486314243,0.7275977408815039,0.028083207749920458,0.2057806357521735,0.23013769734400408,0.14378084260933222,0.08635685473467186,0.6101986316927377,0.6175373547137332,0.5915182458211125,0.026019108892620713,0.6568584391883484,0.6713129412092609,0.6200651613169352,0.05124777989232565
4c416de3__0,4c416de3,Public Eval,0,8,6,0.75,216.257125,166.89350000000002,1.375,1.0,0.7731561883869069,0.5493974246575322,0.3813031438479302,0.6442846985824373,1.2267895210283302,3.0,1.0,19.0,22.0,418.0,8.0,19.0,22.0,418.0,8.0,1.0,165.0,0.0,0,0,0.75,0.75,0.75,4c416de3,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9413292847503373,0.9448051948051948,0.9324815137016093,0.012323681103585504,0.9987179487179488,1.0,0.9954545454545454,0.00454545454545463,0.9516614310617556,0.9576396072378656,0.9364442553407486,0.021195351897116965,0.21012353877569828,0.21141396026264483,0.20683882953619798,0.004575130726446858,0.9176260099122703,0.9260028120512905,0.8963032408311284,0.02969957122016209,0.8038916426436022,0.8079723148713992,0.7935044769728458,0.014467837898553437
8b7bacbf__0,8b7bacbf,Public Eval,0,4,3,0.75,62.92875,74.44,2.25,1.5,0.6669805114396936,0.2558689655686307,-0.653437507054872,,,4.0,2.0,30.0,30.0,900.0,7.0,30.0,30.0,900.0,7.0,1.0,355.0,0.0,0,0,0.75,0.75,0.75,8b7bacbf,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188888888888889,0.943611111111111,0.8559595959595959,0.08765151515151504,0.9897435897435898,1.0,0.9636363636363636,0.036363636363636376,0.8883397768375002,0.9114563381616516,0.8294976207396598,0.08195871742199179,0.8060239939522582,0.8319258255918952,0.7400920588695452,0.09183376672235,0.8476306731341495,0.8731372098140208,0.7827049434035676,0.09043226641045321,0.8901253845112773,0.9120260969357359,0.8343781165217462,0.07764798041398968
446ef5d2__0,446ef5d2,Public Eval,0,4,3,0.75,467.7195,554.9695,1.0,1.0,0.7533618018707614,0.9989846126036984,0.037550267533469,,,2.0,2.0,26.0,26.0,676.0,6.0,26.0,26.0,676.0,5.0,1.0,221.0,0.0,0,0,0.75,0.75,0.75,446ef5d2,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5820521249515332,0.5709648257725181,0.6102743410435718,-0.03930951527105375,0.9827008771781945,0.9827729250806173,0.9825174825174824,0.0002554425631349222,0.8121936461504635,0.8124203938880578,0.8116164700911326,0.0008039237969251767,0.05505048133253262,0.04899416060130346,0.07046657046657047,-0.02147240986526701,0.7510449684244654,0.759657264540098,0.7291227601301288,0.030534504409969188,0.636608419607438,0.6349619139765189,0.6407995248497772,-0.005837610873258292
a25697e4__0,a25697e4,Public Eval,0,4,3,0.75,193.976,183.6735,3.25,3.0,0.7011077471265859,0.3497989844007586,-0.3804081467799032,,,3.0,2.0,30.0,30.0,900.0,4.0,30.0,30.0,900.0,4.0,1.0,293.0,0.0,0,0,0.75,0.75,0.75,a25697e4,arc_agi_2_eval,0,39,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978834665931441,0.9005043522785459,0.8912121212121211,0.009292231066424739,0.9854976564653984,0.9928955453149001,0.9666666666666667,0.026228878648233422,0.9423245153302071,0.9442721145187517,0.9373669901230035,0.006905124395748197,0.39474254378100543,0.3856270217877361,0.4179456906729634,-0.032318668885227275,0.9065466040870745,0.9103448641962153,0.8968783056274432,0.013466558568772102,0.8253989572513658,0.8267287796192299,0.8220139548604396,0.004714824758790259
64efde09__0,64efde09,Public Eval,0,10,8,0.8,176.0678,167.6995,1.0,1.0,0.7768169713079209,0.5191655507792781,-0.4529533251333644,0.1883265098197357,1.3552746151447113,2.0,1.0,29.0,29.0,841.0,8.0,29.0,29.0,841.0,8.0,1.0,316.0,0.0512820512820512,1,0,0.7487179487179487,0.8,-0.1999999999999999,64efde09,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.8569468581359186,0.867334805503652,0.8305048102907794,0.03682999521287267,0.9902740937223695,0.9987684729064039,0.9686520376175548,0.030116435288849108,0.8533756493597547,0.8664939129665001,0.8199837056334943,0.046510207333005815,0.515571796181197,0.5219909815067332,0.4992320517161955,0.022758929790537674,0.756741733620751,0.7722817485451142,0.7171853319950997,0.055096416550014515,0.7945820262039982,0.8053739842856806,0.7671115874506248,0.038262396835055834
4c7dc4dd__0,4c7dc4dd,Public Eval,0,5,4,0.8,67.3454,65.613,2.0,1.0,0.7377030635981956,0.2412876366772899,-0.612096887635565,0.759528327589634,2.678363732233553,2.0,2.0,30.0,30.0,900.0,8.0,5.0,5.0,25.0,3.0,0.0277777777777777,347.0,0.0512820512820512,1,0,0.7487179487179487,0.8,-0.1999999999999999,4c7dc4dd,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.2772649572649573,0.309047619047619,0.19636363636363638,0.11268398268398264,0.909088319088319,0.9690873015873016,0.7563636363636363,0.21272366522366526,0.3678556569951669,0.38459358937719246,0.3252500109318291,0.059343578445363365,0.17665255239641123,0.19008056669895393,0.14247215235357527,0.04760841434537866,0.22128242340915077,0.2512126698471661,0.1450963415669298,0.10611632828023632,0.3904287818308011,0.4208043493116466,0.3131091555159214,0.10769519379572523
581f7754__0,581f7754,Public Eval,0,5,4,0.8,158.3572,160.335,1.4,1.0,0.7347547210309089,0.7242637452365714,-0.6416092991191993,-0.1094146708235746,0.4055499508115407,3.0,2.0,14.0,20.0,280.0,5.0,14.0,20.0,280.0,5.0,1.0,353.0,0.0512820512820512,1,0,0.7487179487179487,0.8,-0.1999999999999999,581f7754,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,0.7874542124542124,0.783673469387755,0.797077922077922,-0.013404452690167101,0.9743589743589743,0.9642857142857143,1.0,-0.0357142857142857,0.9522349294043884,0.9533272646575721,0.9494544396690117,0.0038728249885604527,0.624058229991994,0.6530983669222585,0.5501378814422293,0.10296048548002923,0.919658948797665,0.9235221853432034,0.9098252557726579,0.013696929570545469,0.8515530590014467,0.8555814001193008,0.8412990997923641,0.014282300326936781
e3721c99__1,e3721c99,Public Eval,1,10,8,0.8,115.3925,91.8115,2.2,2.0,0.758912717420218,0.2595214916104923,-0.8111559791504478,0.6920029216085786,2.699719129816435,2.0,2.0,30.0,30.0,900.0,6.0,30.0,30.0,900.0,5.0,1.0,383.0,0.0512820512820512,1,0,0.7487179487179487,0.8,-0.1999999999999999,e3721c99,arc_agi_2_eval,1,39,28,11,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,0.07692307692307693,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.8153846153846153,0.8122619047619047,0.8233333333333335,-0.011071428571428732,0.9735042735042736,0.9642857142857143,0.996969696969697,-0.03268398268398265,0.7931363608404262,0.8106716838611688,0.7485009931512632,0.06217069070990566,0.6838244456129369,0.6697275173141449,0.7197075358280433,-0.04998001851389833,0.7405302329672244,0.7616461187648854,0.6867807054822694,0.07486541328261598,0.8012759856618954,0.8037185877975636,0.7950584529529212,0.008660134844642342
31f7f899__0,31f7f899,Public Eval,0,3,3,1.0,294.5783333333333,122.263,2.6666666666666665,2.0,0.91616814288285,0.0923097815245699,-0.4920880072128856,,,3.0,1.0,17.0,17.0,289.0,6.0,17.0,17.0,289.0,6.0,1.0,328.0,0.2564102564102564,1,1,0.7435897435897436,0.0,0.0,31f7f899,arc_agi_2_eval,0,39,28,11,0.2564102564102564,0.2857142857142857,0.18181818181818182,0.10389610389610388,0.3333333333333333,0.39285714285714285,0.18181818181818182,0.21103896103896103,0.954928577765948,0.9734305486900643,0.9078326517772886,0.06559789691277573,0.9984917043740572,1.0,0.9946524064171123,0.005347593582887722,0.9493479617607101,0.9677691357181802,0.9024577007780596,0.0653114349401206,0.5912719507742131,0.6627991056562484,0.4092028292563052,0.25359627639994325,0.9384955262838992,0.9604765948138186,0.8825437154804686,0.07793287933335002,0.8865071441917656,0.9128950769756623,0.8193378607418468,0.09355721623381552
332f06d7__0,332f06d7,Public Eval,0,9,7,0.7777777777777778,109.99344444444444,89.926,1.4444444444444444,1.0,0.7907307060302878,0.4311055113863534,0.2440686756607648,0.6190493892902488,2.5881789783007845,4.0,1.0,20.0,20.0,400.0,4.0,20.0,20.0,400.0,4.0,1.0,185.0,0.0512820512820512,1,1,0.7264957264957265,-0.2222222222222222,-0.2222222222222222,332f06d7,arc_agi_2_eval,0,39,28,11,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.9242307692307693,0.9256250000000003,0.9206818181818183,0.004943181818181985,1.0,1.0,1.0,0.0,0.9601091877183322,0.9613603354251735,0.9569244481009188,0.004435887324254706,0.3933982683982684,0.411139455782313,0.3482388823297914,0.06290057345252159,0.934409869782113,0.9358937118381452,0.9306328172758499,0.005260894562295282,0.8424296190258965,0.8468037006091261,0.8312955931776757,0.01550810743145048
a6f40cea__0,a6f40cea,Public Eval,0,4,3,0.75,257.99775,223.2975,2.75,2.5,0.7515260168864542,0.2998301894743919,0.0229978960383448,,,3.0,1.0,24.0,24.0,576.0,8.0,8.0,10.0,80.0,5.0,0.1388888888888889,224.0,0.0256410256410256,1,0,0.7243589743589743,0.75,-0.25,a6f40cea,arc_agi_2_eval,0,39,28,11,0.02564102564102564,0.0,0.09090909090909091,-0.09090909090909091,0.07692307692307693,0.03571428571428571,0.18181818181818182,-0.14610389610389612,0.5597908145985069,0.6149420718170717,0.419405796223978,0.19553627559309372,0.8634120710508688,0.8967042211346399,0.7786684162921788,0.11803580484246112,0.6336145905545458,0.6524627847293804,0.5856373690186036,0.06682541571077671,0.2514268966933708,0.21427823482326738,0.3459871269081795,-0.13170889208491213,0.5170390514021569,0.530492479214485,0.4827939624253215,0.047698516789163425,0.5650566848598897,0.5817759583437688,0.5224985341736523,0.0592774241701165
aa4ec2a5__0,aa4ec2a5,Public Eval,0,10,8,0.8,189.0663,173.98,1.7,1.0,0.7944350445367117,0.6868025149985683,-0.1006672793319543,0.2276354330955927,0.7711276229869091,3.0,1.0,26.0,27.0,702.0,2.0,26.0,27.0,702.0,5.0,1.0,247.0,0.0769230769230769,1,1,0.7230769230769232,-0.1999999999999999,-0.1999999999999999,aa4ec2a5,arc_agi_2_eval,0,39,28,11,0.07692307692307693,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.10256410256410256,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.8298498659372354,0.8486919459141682,0.7818882078141338,0.06680373810003437,0.9705237782160859,0.9616402116402115,0.9931364931364932,-0.0314962814962817,0.8595911225037174,0.8733467788397501,0.8245767245574523,0.04877005428229775,0.3116486697743967,0.33078675203979274,0.2629335512806615,0.06785320075913126,0.8299902844397473,0.8506643100517058,0.7773654919729438,0.07329881807876204,0.7603207441742366,0.7730259996971257,0.7279800937523369,0.045045905944788855
2c181942__0,2c181942,Public Eval,0,9,7,0.7777777777777778,308.9555555555555,171.66,2.4444444444444446,2.0,0.7836171095151864,0.5145611400694015,0.1159640054533368,0.5557072794817725,1.4218023083161135,3.0,1.0,24.0,26.0,624.0,6.0,24.0,26.0,624.0,5.0,1.0,210.0,0.0769230769230769,1,1,0.7008547008547008,-0.2222222222222222,-0.2222222222222222,2c181942,arc_agi_2_eval,0,39,28,11,0.07692307692307693,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.10256410256410256,0.10714285714285714,0.09090909090909091,0.016233766233766225,0.935856344510191,0.9433951465201466,0.9166666666666665,0.026728479853480036,0.998931623931624,1.0,0.9962121212121212,0.0037878787878787845,0.9746344448283677,0.9843120942671376,0.9500004280751354,0.03431166619200221,0.34979922710632405,0.38524475410947107,0.2595742492801316,0.12567050482933945,0.9503244464135009,0.9610623126308343,0.9229916960421062,0.03807061658872812,0.8419092173580015,0.854802861505518,0.8090890322552322,0.045713829250285776
7666fa5d__0,7666fa5d,Public Eval,0,9,7,0.7777777777777778,217.24855555555555,154.035,1.5555555555555556,1.0,0.7547724710767516,0.650890401209268,-0.4033910752358078,0.6164622766162613,1.6967969320240124,2.0,1.0,16.0,16.0,256.0,2.0,16.0,16.0,256.0,3.0,1.0,301.0,0.0769230769230769,1,1,0.7008547008547008,-0.2222222222222222,-0.2222222222222222,7666fa5d,arc_agi_2_eval,0,39,28,11,0.07692307692307693,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.10256410256410256,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.9108573717948718,0.9073660714285714,0.9197443181818182,-0.012378246753246835,0.9743589743589743,0.9642857142857143,1.0,-0.0357142857142857,0.9307022671296323,0.9326042580642949,0.9258608356595814,0.006743422404713484,0.7868769812834603,0.7913476185928917,0.7754971772230891,0.015850441369802626,0.8908641507223578,0.8959598407888711,0.8778933032803234,0.018066537508547698,0.8987319490578591,0.8983127006320688,0.8997991268689624,-0.0014864262368935455
58f5dbd5__0,58f5dbd5,Public Eval,0,9,9,1.0,288.0777777777778,189.418,1.1111111111111112,1.0,0.9179103895658378,0.1003243119385612,-1.466642587283571,,,3.0,1.0,19.0,23.0,437.0,9.0,19.0,13.0,247.0,7.0,0.5652173913043478,496.0,0.3076923076923077,1,1,0.6923076923076923,0.0,0.0,58f5dbd5,arc_agi_2_eval,0,39,28,11,0.3076923076923077,0.35714285714285715,0.18181818181818182,0.17532467532467533,0.358974358974359,0.42857142857142855,0.18181818181818182,0.24675324675324672,0.8039904304924362,0.9183116654512535,0.5129909233245377,0.40532074212671587,0.9422636859707799,0.984472049689441,0.8348242146869148,0.1496478350025262,0.8991216642687323,0.9630578457567615,0.7363750204810219,0.22668282527573957,0.5497188017459325,0.6443761370431643,0.30877285735297905,0.3356032796901853,0.8601303790279172,0.9386931918427528,0.6601523100447,0.2785408817980528,0.8110449923011596,0.8897821779566746,0.6106230651780307,0.2791591127786439
9aaea919__0,9aaea919,Public Eval,0,9,8,0.8888888888888888,128.187,85.172,2.888888888888889,2.0,0.8794837141839387,0.2716050994794188,-0.1583010273510745,0.6467684430851371,2.149409517372553,3.0,1.0,30.0,30.0,900.0,7.0,30.0,30.0,900.0,4.0,1.0,261.0,0.2051282051282051,1,1,0.6837606837606838,-0.1111111111111111,-0.1111111111111111,9aaea919,arc_agi_2_eval,0,39,28,11,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,0.9336338571822446,0.9505773169482846,0.8905050505050505,0.06007226644323416,0.9837882547559966,0.9988479262672811,0.9454545454545454,0.0533933808127357,0.9168994446278194,0.9295687373965346,0.884650335761999,0.04491840163453553,0.4684743033651158,0.5368692125679703,0.2943781708487591,0.24249104171921115,0.8914694750474152,0.9040332485249903,0.8594889607408618,0.044544287784128556,0.8388530669957183,0.8639792883410122,0.7748954126622433,0.08908387567876896
53fb4810__0,53fb4810,Public Eval,0,9,8,0.8888888888888888,119.15555555555557,97.269,1.2222222222222223,1.0,0.8420411298088638,0.093641779362865,-0.8323114481132635,0.9087726812603286,4.733830797619792,2.0,1.0,25.0,18.0,450.0,8.0,25.0,18.0,450.0,8.0,1.0,387.0,0.2051282051282051,1,0,0.6837606837606838,0.8888888888888888,-0.1111111111111111,53fb4810,arc_agi_2_eval,0,39,28,11,0.20512820512820512,0.2857142857142857,0.0,0.2857142857142857,0.3333333333333333,0.4642857142857143,0.0,0.4642857142857143,0.9518518518518518,0.9672222222222222,0.9127272727272726,0.054494949494949596,0.998974358974359,1.0,0.9963636363636365,0.0036363636363635488,0.9548116727845521,0.963544593546538,0.932582419935861,0.03096217361067699,0.8480388689220272,0.8819438923209602,0.7617351729974704,0.12020871932348975,0.934452459838513,0.9472041481157362,0.9019936169510362,0.045210531164699974,0.9376258424742605,0.9519829712410913,0.9010804237950553,0.05090254744603606
8b7bacbf__1,8b7bacbf,Public Eval,1,10,7,0.7,72.8292,43.309,1.3,1.0,0.6796530790917178,0.3184663992374811,-0.3963306686017391,0.8467377557875437,2.296678834249786,4.0,2.0,22.0,26.0,572.0,9.0,22.0,26.0,572.0,9.0,1.0,297.0,0.0256410256410256,1,0,0.6743589743589743,0.7,-0.3,8b7bacbf,arc_agi_2_eval,1,39,28,11,0.02564102564102564,0.03571428571428571,0.0,0.03571428571428571,0.05128205128205128,0.07142857142857142,0.0,0.07142857142857142,0.9158597812443967,0.9446803196803197,0.8424984106802288,0.10218190900009094,0.9895104895104896,1.0,0.9628099173553718,0.0371900826446282,0.880527134569185,0.9048481144861841,0.8186191856895518,0.08622892879663224,0.8003733729150339,0.8333172587765004,0.7165162089040282,0.1168010498724722,0.8315287881981073,0.8602378538526783,0.7584511665319265,0.1017866873207518,0.8835599132874424,0.9086167093591363,0.8197789778322214,0.08883773152691488
5961cc34__0,5961cc34,Public Eval,0,8,6,0.75,172.13174999999998,131.988,1.5,1.5,0.7692931803496557,0.8291861218450516,0.3196961068087366,0.379675237610074,1.5684159985367785,4.0,1.0,27.0,27.0,729.0,5.0,27.0,27.0,729.0,2.0,1.0,176.0,0.0769230769230769,1,1,0.6730769230769231,-0.25,-0.25,5961cc34,arc_agi_2_eval,0,39,28,11,0.07692307692307693,0.10714285714285714,0.0,0.10714285714285714,0.15384615384615385,0.14285714285714285,0.18181818181818182,-0.038961038961038974,0.9461942949597272,0.9637590632961003,0.9014839755580496,0.06227508773805068,0.989553656220323,1.0,0.9629629629629629,0.03703703703703709,0.9481886869659835,0.9568359806664545,0.9261773939102403,0.030658586756214135,0.17863247863247864,0.17023809523809527,0.2,-0.02976190476190474,0.9349677122437177,0.9438173748338804,0.9124412983778494,0.03137607645603102,0.7995073658044459,0.8069301028069061,0.7806131261618205,0.026316976645085588
