ensemble_size,simulation,human_pearson
3,198,0.3256799627160457
3,199,0.39590162011139435
3,200,0.42182222934003394
3,201,0.3197552287045377
3,202,0.13746719480158018
3,203,0.3660909099756853
3,204,0.3164172049768777
3,205,0.3428665023317102
3,206,0.3595143086469742
3,207,0.3732949367238866
3,208,0.19280319891726108
3,209,0.37490433927938377
3,210,0.36149427874375656
3,211,0.23557732288245753
3,212,0.2897820510926827
3,213,0.34046895380168846
3,214,0.24695093533489357
3,215,0.35922334604549244
3,216,0.36093805139337376
3,217,0.3153077233869121
3,218,0.3814494059289525
3,219,0.31244094975043707
3,220,0.32067825408536094
3,221,0.26047951193773405
3,222,0.28769829566222765
3,223,0.3195328876507997
3,224,0.25926849278512076
3,225,0.37242230250030006
3,226,0.3977323832121993
3,227,0.34182853879311165
3,228,0.4533896530525066
3,229,0.210129344128344
3,230,0.3500973587928001
3,231,0.22683211751846302
3,232,0.14431315586837432
3,233,0.39812367001490595
3,234,0.25925203918379974
3,235,0.3989884285107655
3,236,0.3675142689353933
3,237,0.326846507754396
3,238,0.45675436139361786
3,239,0.31860670012980036
3,240,0.3989884285107655
3,241,0.343215351662977
3,242,0.36638884987206055
3,243,0.21113015005199243
3,244,0.29205445947076336
3,245,0.4036101124352128
3,246,0.21293322205006923
3,247,0.2713040005395765
3,248,0.32979188216737865
3,249,0.33124009768103113
3,250,0.392752111633499
3,251,0.3430389017405061
3,252,0.3756826717731876
3,253,0.10589433859820437
3,254,0.34122174478468287
3,255,0.3494407981084064
3,256,0.28036215817493876
3,257,0.267334674814004
3,258,0.2963276603148783
3,259,0.3321821892284989
3,260,0.42935973237190694
3,261,0.3063680398669189
3,262,0.27748356393075957
3,263,0.44361023953889284
3,264,0.3453380762717432
3,265,0.19191946849921182
3,266,0.37490433927938377
3,267,0.291886653065287
3,268,0.3097014157055189
3,269,0.3123693264897461
3,270,0.3059061359566708
3,271,0.20001614079939697
3,272,0.3305682710563541
3,273,0.32787122822803555
3,274,0.33167330300262116
3,275,0.2965195709608001
3,276,0.3334695149173672
3,277,0.30239954971723615
3,278,0.38697437066884405
3,279,0.2848542201065781
3,280,0.3636398400720361
3,281,0.32827558439899407
3,282,0.18302378305639724
3,283,0.30110039453399845
3,284,0.3648306505149856
3,285,0.34122174478468287
3,286,0.3345372409640218
3,287,0.40764161606334387
3,288,0.3681911102680136
3,289,0.2802843573602365
3,290,0.4548241024826961
3,291,0.32877351033369656
3,292,0.30737108709379585
3,293,0.3747142444788633
3,294,0.33484763099014464
3,295,0.3696233491837401
3,296,0.27688292061443487
3,297,0.2650300690090667
3,298,0.30204071217793216
3,299,0.238921809546961
3,300,0.27694040809602327
3,301,0.324967709191691
3,302,0.30705053979531377
3,303,0.32787122822803555
3,304,0.3540342642505197
3,305,0.3236690926528921
3,306,0.33954628489910055
3,307,0.3162513029379055
3,308,0.1686031046778043
3,309,0.41813578076306596
3,310,0.2922113313042833
3,311,0.16361770153524574
3,312,0.40259335305260724
3,313,0.3318251714988092
3,314,0.24592062378837945
3,315,0.31444671537039925
3,316,0.38670523933775325
3,317,0.35542910942386996
3,318,0.3631258575390799
3,319,0.30382603069023467
3,320,0.4223752645741989
3,321,0.3685688530653566
3,322,0.33510420648185946
3,323,0.41300835891074394
3,324,0.3360463188512082
3,325,0.36640265725430343
3,326,0.3141201710821939
3,327,0.3480172716385152
3,328,0.3407933986156389
3,329,0.282903478660551
3,330,0.4495560284742496
3,331,0.38007693268832954
3,332,0.41624394374371343
3,333,0.4739378258954954
3,334,0.375530830048657
3,335,0.3962336866539906
3,336,0.3236300408778364
3,337,0.45351910743235185
3,338,0.3744586546833156
3,339,0.2399574869178332
3,340,0.2263957237868225
3,341,0.3658730457772484
3,342,0.32477905907735144
3,343,0.3924862912496789
3,344,0.3349723583334382
3,345,0.45795954272729994
3,346,0.3051035364154092
3,347,0.4560130553416502
3,348,0.2879019201733426
3,349,0.3938759626124291
3,350,0.3148057211816004
3,351,0.3289213099074531
3,352,0.3813657289457023
3,353,0.2597105424965563
3,354,0.26528968912257717
3,355,0.43538590748370654
3,356,0.2571080877171651
3,357,0.3102328319492129
3,358,0.3837619978557613
3,359,0.28769829566222765
3,360,0.32877351033369656
3,361,0.21582267785493534
3,362,0.27841757343991896
3,363,0.17353902178803385
3,364,0.39590162011139435
3,365,0.4227637091624894
3,366,0.2860813558341658
3,367,0.16018969366258834
3,368,0.16946202803840343
3,369,0.3924862912496789
3,370,0.2726982737719637
3,371,0.29238477153308406
3,372,0.35689239947679685
3,373,0.34984456419165316
3,374,0.3356442358599985
3,375,0.10143957017194948
3,376,0.3158864987570528
3,377,0.3973109362049003
3,378,0.46523302012039436
3,379,0.1605011862962505
3,380,0.2595687380843892
3,381,0.3857105341110037
3,382,0.46772274652698115
3,383,0.3761400278054685
3,384,0.33245762510784527
3,385,0.477253998116565
3,386,0.2967037182055704
3,387,0.3864174104690394
3,388,0.38315945595832873
3,389,0.3530081755128287
3,390,0.0750901457901399
3,391,0.18368587300394384
3,392,0.26651229611633714
3,393,0.17437115284996843
3,394,0.42284457142730253
3,395,0.2453040440880607
3,396,0.27165322013945903
3,397,0.3215881306247333
3,398,0.2782557525512237
3,399,0.36262459274658143
3,400,0.3842106686668184
3,401,0.41021442405796915
3,402,0.381036159222375
3,403,0.37805120381307383
3,404,0.38045073319648265
3,405,0.3881828670480554
3,406,0.28073025591182443
3,407,0.3092602635354353
3,408,0.46961675959926547
3,409,0.37490433927938377
3,410,0.45296004439874077
3,411,0.5010114837792042
3,412,0.29212309999792474
3,413,0.2576420091738735
3,414,0.3264278108524092
3,415,0.3703416014890593
3,416,0.39923314490694206
3,417,0.4493452765861126
3,418,0.44501653107017486
3,419,0.37242230250030006
3,420,0.29720054914031124
3,421,0.1990173913539913
3,422,0.3445244506692393
3,423,0.17660043646881832
3,424,0.35910563905814064
3,425,0.304119545020823
3,426,0.3123693264897461
3,427,0.3277791746098914
3,428,0.19767438364238538
3,429,0.3079444113196622
3,430,0.16361770153524574
3,431,0.36640265725430343
3,432,0.2144702880086029
3,433,0.34509625868005794
3,434,0.3950585313042947
3,435,0.40422024494266157
3,436,0.34907504559696517
3,437,0.29886861156105476
3,438,0.3251580894452367
3,439,0.3210259077108606
3,440,0.17313247030252954
3,441,0.29102958782926613
3,442,0.39721813270905854
3,443,0.4051746903925664
3,444,0.25632005053619694
3,445,0.33736347233903247
3,446,0.327671849907849
3,447,0.28961204944960534
3,448,0.23183889049951187
3,449,0.35277420762144934
3,450,0.3168256345835377
3,451,0.30830578449796847
3,452,0.33540822430258604
3,453,0.3616711959841151
3,454,0.10118946043543908
3,455,0.34332721454536425
3,456,0.22938236168196846
3,457,0.32151974235488273
3,458,0.38608656847107486
3,459,0.15655990439645273
3,460,0.38062131387615467
3,461,0.35575123225200933
3,462,0.25925203918379974
3,463,0.25984627479341327
3,464,0.4831291754896757
3,465,0.29689838222740306
3,466,0.2821126553645075
3,467,0.16113415302888212
3,468,0.3256392203636382
3,469,0.34768515208797274
3,470,0.3842997840388103
3,471,0.31264055103477745
3,472,0.3744586546833156
3,473,0.2180273342697069
3,474,0.27593975566281487
3,475,0.37725303467459176
3,476,0.21446036400002907
3,477,0.24609240712789984
3,478,0.32887860036887995
3,479,0.2578718333809488
3,480,0.3264170229477667
3,481,0.37241663138611814
3,482,0.29212309999792474
3,483,0.3977122374059097
3,484,0.39493611756251185
3,485,0.48711914008150325
3,486,0.4566602618963978
3,487,0.26755878953010953
3,488,0.4445278227598994
3,489,0.2041809007659355
3,490,0.28692628342906323
3,491,0.4484081899715275
3,492,0.2194653637311864
3,493,0.17310703659343582
3,494,0.36443660487989726
3,495,0.4327382584670149
3,496,0.19536172293230677
3,497,0.32288631867404555
3,498,0.2733468555776628
3,499,0.3655177840042373
3,500,0.36950915017200137
3,501,0.36140580210255224
3,502,0.3341082031320374
3,503,0.2970575061459316
3,504,0.43887275892935307
3,505,0.21911248286149057
3,506,0.3495118698624764
3,507,0.3007187850909529
3,508,0.36913070174568235
3,509,0.35806572338358683
3,510,0.3195328876507997
3,511,0.1791969810746569
3,512,0.2879019201733426
3,513,0.26230095590006713
3,514,0.3139775244004346
3,515,0.31702059934883303
3,516,0.09016204501828813
3,517,0.4631523059433231
3,518,0.34951562668282926
3,519,0.25189192703406144
3,520,0.3814332670698419
3,521,0.38639805269541505
3,522,0.35835639197890184
3,523,0.4455266550483585
3,524,0.1935773415409053
3,525,0.35730518188315663
3,526,0.4380749519138509
3,527,0.3818015308010209
3,528,0.3778491899188796
3,529,0.24683239538638638
3,530,0.33980502261020373
3,531,0.21714135775201482
3,532,0.3239007561378727
3,533,0.430158553505023
3,534,0.2965195709608001
3,535,0.47217040672147703
3,536,0.24683239538638638
3,537,0.29036282080027065
3,538,0.2997694241710511
3,539,0.3591791374533511
3,540,0.3289213099074531
3,541,0.28913354983136874
3,542,0.46615986197881043
3,543,0.2860813558341658
3,544,0.324967709191691
3,545,0.33478788005729465
3,546,0.2922113313042833
3,547,0.23142512350158678
3,548,0.4404466786977738
3,549,0.3187883288000198
3,550,0.3318251714988092
3,551,0.3482216619794362
3,552,0.2972459596936845
3,553,0.3257961702510645
3,554,0.3076130883639985
3,555,0.2298089310359843
3,556,0.30705053979531377
3,557,0.3837619978557613
3,558,0.45251693394326636
3,559,0.43086096434781535
3,560,0.30095681216118064
3,561,0.2758349024290886
3,562,0.34543577448539997
3,563,0.3594898198280283
3,564,0.25693651886882213
3,565,0.244970087696634
3,566,0.3391399932224719
3,567,0.32631737711844316
3,568,0.25314293794465964
3,569,0.26989237221693624
3,570,0.41861991451084296
3,571,0.2902210675328223
3,572,0.2990356294740223
3,573,0.29831036819395
3,574,0.2878632012730507
3,575,0.21477157282639975
3,576,0.2950632163927873
3,577,0.4243571828890096
3,578,0.32547810421549056
3,579,0.4035728080664036
3,580,0.3591311620778968
3,581,0.324967709191691
3,582,0.3124071230382521
3,583,0.2724016877097159
3,584,0.3795035407390515
3,585,0.3319304983084563
3,586,0.42240756388069745
3,587,0.28900309062931845
3,588,0.3361803004365573
3,589,0.14469689920777312
3,590,0.3228083024827056
3,591,0.3416988050752083
3,592,0.1828179899956523
3,593,0.3814332670698419
3,594,0.25475996637000536
3,595,0.3418569983382183
3,596,0.30033100234239474
3,597,0.4479315843406518
3,598,0.2649418202551958
3,599,0.3740120895581292
3,600,0.3927624981625637
3,601,0.36042549599570245
3,602,0.3184088293678651
3,603,0.37289383499268886
3,604,0.21915472146329837
3,605,0.17922935969752285
3,606,0.32201184988115694
3,607,0.34950113291597534
3,608,0.3384834353216909
3,609,0.3521386909857781
3,610,0.34912023483096327
3,611,0.1681183062052837
3,612,0.3713010366323856
3,613,0.4685976570881275
3,614,0.3422917426200281
3,615,0.32473640609604854
3,616,0.269785622728045
3,617,0.27231610308945836
3,618,0.3488974499876901
3,619,0.2712052551778192
3,620,0.4671396615875844
3,621,0.30625366698747186
3,622,0.3484283204460716
3,623,0.3747142444788633
3,624,0.3573622972050756
3,625,0.34951904428825065
3,626,0.31985111800361676
3,627,0.45412873743265875
3,628,0.2250769303154213
3,629,0.22579654535649038
3,630,0.33478788005729465
3,631,0.3213222632456746
3,632,0.24085759245797903
3,633,0.17944327698560683
3,634,0.41454988215889427
3,635,0.3646554476621518
3,636,0.3070436408087128
3,637,0.20725699936643957
3,638,0.3455604719280246
3,639,0.32747717340744503
3,640,0.2291975077748215
3,641,0.34428264155423366
3,642,0.42063112559187854
3,643,0.4329923324882979
3,644,0.3294325775182072
3,645,0.3041938470034149
3,646,0.26047951193773405
3,647,0.34323479807307794
3,648,0.34768515208797274
3,649,0.37058295714518685
3,650,0.2754586968782676
3,651,0.3116443036183825
3,652,0.3176119092782188
3,653,0.3500973587928001
3,654,0.2572069948268013
3,655,0.31813125460938
3,656,0.27451138090308164
3,657,0.3253580781380448
3,658,0.34225130667707687
3,659,0.36485489647859687
3,660,0.29490930605663607
3,661,0.3107920653013263
3,662,0.2244211760526171
3,663,0.33921019521295065
3,664,0.3590728965885765
3,665,0.32787122822803555
3,666,0.43887275892935307
3,667,0.1425340475018612
3,668,0.34888306055213175
3,669,0.2778947326559885
3,670,0.3858837778636302
3,671,0.1776439346577767
3,672,0.32662136049650564
3,673,0.3819252774799901
3,674,0.18961868704960827
3,675,0.22086776283611198
3,676,0.3107920653013263
3,677,0.4109479973334594
3,678,0.31985111800361676
3,679,0.2964174278986996
3,680,0.344034780651224
3,681,0.3038835501622471
3,682,0.32666853573274923
3,683,0.4101521745620617
3,684,0.297719347321935
3,685,0.45068524430160845
3,686,0.14274959715503518
3,687,0.16971080200571156
3,688,0.3269753382282517
3,689,0.3074314077409845
3,690,0.3466437289990229
3,691,0.2887883490980417
3,692,0.3062648055030018
3,693,0.2734292799363125
3,694,0.33347863516718645
3,695,0.359223350940624
3,696,0.3162513029379055
3,697,0.36010415953084846
3,698,0.34990896322306136
3,699,0.37426424234222067
3,700,0.26434960442262145
3,701,0.35664758624720333
3,702,0.3751206806973553
3,703,0.37168728366196363
3,704,0.3777859549448793
3,705,0.2194653637311864
3,706,0.2988455022789392
3,707,0.3419804501347952
3,708,0.3844222786308366
3,709,0.2688648434120493
3,710,0.4196034326811161
3,711,0.20862457484737654
3,712,0.36611001524369763
3,713,0.11900761657154772
3,714,0.32565174802040736
3,715,0.29692848719995946
3,716,0.30110039453399845
3,717,0.23057112960104156
3,718,0.3166519446298656
3,719,0.2630299802745396
3,720,0.39721813270905854
3,721,0.3060520514268457
3,722,0.3731718231028426
3,723,0.4917359958668625
3,724,0.29238477153308406
3,725,0.18485497462367248
3,726,0.338315898533323
3,727,0.4135650549918141
3,728,0.18038131024980114
3,729,0.3070436408087128
3,730,0.3395990859056812
3,731,0.12409893304831533
3,732,0.3922252333860004
3,733,0.34825829269923164
3,734,0.3504728475443278
3,735,0.2572340926404121
3,736,0.2518349390278529
3,737,0.32719057385070743
3,738,0.1742762101208318
3,739,0.3331695316311023
3,740,0.4253380947142853
3,741,0.35430502732949587
3,742,0.23147290340855797
3,743,0.2896120494496053
3,744,0.2352762180389309
3,745,0.3925492251763056
3,746,0.3298484326253171
3,747,0.39678731495395103
3,748,0.30384955628619004
3,749,0.37487189889695677
3,750,0.23545068927525167
3,751,0.37584381095448455
3,752,0.3440347806512241
3,753,0.23557732288245753
3,754,0.36913070174568235
3,755,0.176073395999226
3,756,0.385813726851331
3,757,0.1851496035507536
3,758,0.31370230056491216
3,759,0.37869091942924704
3,760,0.3323183462855789
3,761,0.29789977020318587
3,762,0.21156125901133807
3,763,0.3599789234844762
3,764,0.2728489130727923
3,765,0.40226718920444987
3,766,0.36587656407743707
3,767,0.41809104210518416
3,768,0.26795925837817397
3,769,0.3217475852343697
3,770,0.2278484554798655
3,771,0.27275517999545146
3,772,0.29494413314419815
3,773,0.3509450134208637
3,774,0.3702810383935077
3,775,0.249554502661152
3,776,0.2686638633748037
3,777,0.3210301383440859
3,778,0.4017130588443582
3,779,0.2701224632410876
3,780,0.367023470848924
3,781,0.2560318610819402
3,782,0.30382603069023467
3,783,0.19524092744402277
3,784,0.36362545165831534
3,785,0.21824146592515728
3,786,0.40389051865596104
3,787,0.09489234758906664
3,788,0.3127430398705937
3,789,0.3582153588444598
3,790,0.3108354833434935
3,791,0.24179795431618026
3,792,0.4196034326811161
3,793,0.3085615793151961
3,794,0.36271875607445464
3,795,0.27841757343991896
3,796,0.19248089067514493
3,797,0.39312492629102874
3,798,0.24508314414863258
3,799,0.31894599939731705
3,800,0.17667112953092445
3,801,0.2106943894957575
3,802,0.3391885770110892
3,803,0.22576297702537967
3,804,0.21240660562499436
3,805,0.34813153360238774
3,806,0.3813657289457023
3,807,0.46002594654910967
3,808,0.4691625110560418
3,809,0.4006276404434349
3,810,0.2683288755104059
3,811,0.29047318413363515
3,812,0.4526882936598074
3,813,0.37449688270185344
3,814,0.34046895380168846
3,815,0.41219080170265293
3,816,0.2263957237868225
3,817,0.3923800329829266
3,818,0.3853250078934042
3,819,0.28744337738579895
3,820,0.26060094442444687
3,821,0.3497534391936293
3,822,0.4648560597023159
3,823,0.25314293794465964
3,824,0.23785993215785114
3,825,0.3636398400720361
3,826,0.3540342642505197
3,827,0.23651084723754623
3,828,0.4243190506878384
3,829,0.2766301192458167
3,830,0.21714135775201482
3,831,0.4557369255162557
3,832,0.24964976132150138
3,833,0.27231610308945836
3,834,0.32196709393307876
3,835,0.2879187113014128
3,836,0.35686977934759245
3,837,0.2824215983558474
3,838,0.31444671537039925
3,839,0.33318321442915766
3,840,0.22374318487548042
3,841,0.3331695316311023
3,842,0.33887284286831887
3,843,0.41628790808907334
3,844,0.35920522558171913
3,845,0.3758005189683524
3,846,0.41300835891074394
3,847,0.4254200886828851
3,848,0.24550049920970973
3,849,0.3628698198173736
3,850,0.24249815503572356
3,851,0.33182155216368125
3,852,0.23136818653918012
3,853,0.39678731495395103
3,854,0.380007377637666
3,855,0.24812104654460573
3,856,0.19332672299683726
3,857,0.45234921882764123
3,858,0.3102328319492129
3,859,0.2897820510926827
3,860,0.399571158408468
3,861,0.2130352715276494
3,862,0.30122757993777216
3,863,0.35251991443458935
3,864,0.30749601765785045
3,865,0.4422189401623301
3,866,0.34838830189193587
3,867,0.45068524430160845
3,868,0.34938140560651576
3,869,0.3442212807769228
3,870,0.2966862478023708
3,871,0.10010261748267534
3,872,0.39049405030835405
3,873,0.3193231203027345
3,874,0.2467564521889647
3,875,0.43739550102437363
3,876,0.18635672942793496
3,877,0.30230237721086267
3,878,0.2618539864042097
3,879,0.2074208099621395
3,880,0.3221056106380119
3,881,0.282647557801421
3,882,0.4504785465847834
3,883,0.4440717472486893
3,884,0.3520563953721302
3,885,0.3243283109509391
3,886,0.23005025388776473
3,887,0.2868117800516412
3,888,0.41628790808907334
3,889,0.24508314414863258
3,890,0.21699017685102467
3,891,0.3067781561818441
3,892,0.24419086480299157
3,893,0.32934145191862413
3,894,0.3349183018019148
3,895,0.3448851857876259
3,896,0.3751524045214358
3,897,0.22531243381830843
3,898,0.2645825670737252
3,899,0.210129344128344
3,900,0.3885608191644948
3,901,0.3521675126358468
3,902,0.28909571356717856
3,903,0.15211933765019653
3,904,0.38597946162405794
3,905,0.393227621755056
3,906,0.39312492629102874
3,907,0.34849540763372866
3,908,0.2753918671779962
3,909,0.375847637549443
3,910,0.2429620890245271
3,911,0.45068524430160845
3,912,0.3637436923697099
3,913,0.3120324721029534
3,914,0.31433105522373966
3,915,0.37362978825460147
3,916,0.3365822809621187
3,917,0.3321821892284989
3,918,0.20044988220258145
3,919,0.3349727062899652
3,920,0.3921899783408047
3,921,0.3044509790915895
3,922,0.44944572246567877
3,923,0.25193809324979244
3,924,0.20212794983609794
3,925,0.33783977060750237
3,926,0.3779224305897314
3,927,0.3717275328789466
3,928,0.31200400330561856
3,929,0.22362256380417375
3,930,0.31054904996186294
3,931,0.32363004087783653
3,932,0.33461420068589603
3,933,0.3010988075673555
3,934,0.31239124109514715
3,935,0.2539737326160903
3,936,0.3912041690919755
3,937,0.45891554425315145
3,938,0.3333773766850707
3,939,0.3731718231028426
3,940,0.16999878800237056
3,941,0.3149888237640773
3,942,0.1978029293777785
3,943,0.3842106686668184
3,944,0.3154059860099015
3,945,0.24695093533489357
3,946,0.3171890294318484
3,947,0.28162060398905225
3,948,0.16361770153524574
3,949,0.2695881933374573
3,950,0.3016851560769602
3,951,0.13028956509748152
3,952,0.3216601710623599
3,953,0.37904656349848675
3,954,0.11874047603816892
3,955,0.4477824373756217
3,956,0.29855335289258383
3,957,0.4584829894418939
3,958,0.21113015005199243
3,959,0.20725699936643957
3,960,0.48711914008150325
3,961,0.24867499184158257
3,962,0.2817252221216175
3,963,0.29438331465411643
3,964,0.09745379090427529
3,965,0.27593975566281487
3,966,0.11129849167863222
3,967,0.4393071541395839
3,968,0.2796250776351136
3,969,0.34825829269923164
3,970,0.31702059934883303
3,971,0.3257961702510645
3,972,0.31271843685191214
3,973,0.17310703659343582
3,974,0.34821075599562246
3,975,0.2834069421552971
3,976,0.3928723352025287
3,977,0.3154059860099015
3,978,0.4076885729391726
3,979,0.3635836321179622
3,980,0.4540709823754921
3,981,0.267041190621374
3,982,0.31087810181251774
3,983,0.36609568879870513
3,984,0.14813422725526335
3,985,0.34047358050312404
3,986,0.32040856123475975
3,987,0.19354817080965583
3,988,0.36058829375378376
3,989,0.26018789782353163
3,990,0.31476621209645644
3,991,0.29414815228404634
3,992,0.24695093533489357
3,993,0.3876357670599302
3,994,0.19116544053715917
3,995,0.42567927276269246
3,996,0.291886653065287
3,997,0.28867744802464324
3,998,0.18509851507373098
3,999,0.47217040672147703
3,1000,0.36485489647859687
3,1001,0.3569725199776782
3,1002,0.2777543913016983
3,1003,0.3345372409640218
3,1004,0.46238084616667985
3,1005,0.3751524045214358
3,1006,0.13320244122228128
3,1007,0.3840348468976944
3,1008,0.4461344285196976
3,1009,0.34323479807307805
3,1010,0.2919983743343698
3,1011,0.14369363433201585
3,1012,0.19354817080965583
3,1013,0.23183889049951187
3,1014,0.4241870814842645
3,1015,0.2799882100374444
3,1016,0.46587918444088605
3,1017,0.2634909000417436
3,1018,0.3960547347113151
3,1019,0.34198190000366074
3,1020,0.3237442509446601
3,1021,0.3700063960497261
3,1022,0.2410344042512779
3,1023,0.2568855740627478
3,1024,0.4032645219467067
3,1025,0.3962336866539906
3,1026,0.18772820862137976
3,1027,0.3508531535566023
3,1028,0.3813657289457023
3,1029,0.3035341971857079
3,1030,0.3184088293678651
3,1031,0.3368040884413379
3,1032,0.2487573792514737
3,1033,0.30686624308339944
3,1034,0.244970087696634
3,1035,0.4334806895764523
3,1036,0.4457875501461427
3,1037,0.43668745058922
3,1038,0.3214739009072701
3,1039,0.38697437066884405
3,1040,0.29036282080027065
3,1041,0.2688648434120493
3,1042,0.3744586546833156
3,1043,0.23764374675094116
3,1044,0.32378011254260586
3,1045,0.416758652128593
3,1046,0.4548241024826961
3,1047,0.34666160547709124
3,1048,0.34825829269923164
3,1049,0.34813153360238774
3,1050,0.17207273094228667
3,1051,0.28378704174224867
3,1052,0.2728489130727923
3,1053,0.36966513434033726
3,1054,0.1742762101208318
3,1055,0.3069808011643558
3,1056,0.3719445234304438
3,1057,0.10853560827928198
3,1058,0.18610625383254362
3,1059,0.2705080399494787
3,1060,0.3425914662781038
3,1061,0.26549442201001333
3,1062,0.2634909000417436
3,1063,0.29411512192262207
3,1064,0.26564004717313305
3,1065,0.15905408494693565
3,1066,0.1852311623831217
3,1067,0.3288958948193174
3,1068,0.3083419779849028
3,1069,0.3268581230503626
3,1070,0.1661062591938889
3,1071,0.24882676933195524
3,1072,0.3494173385768879
3,1073,0.41322032849442664
3,1074,0.28692628342906323
3,1075,0.3470526923050235
3,1076,0.3684957919658955
3,1077,0.44019625031860665
3,1078,0.35567900808833636
3,1079,0.30629675792798294
3,1080,0.27958417344821224
3,1081,0.4308731568990733
3,1082,0.3429418957429183
3,1083,0.28561841792168907
3,1084,0.3401390224862192
3,1085,0.2488828114091628
3,1086,0.2645386288682559
3,1087,0.21689669106601867
3,1088,0.3086558468944044
3,1089,0.18368587300394384
3,1090,0.2449440942951885
3,1091,0.46772274652698115
3,1092,0.3253580781380448
3,1093,0.2291975077748215
3,1094,0.19316521962415392
3,1095,0.3139775244004346
3,1096,0.15033865713863928
3,1097,0.3731718231028426
3,1098,0.22579654535649038
3,1099,0.36484343926288193
3,1100,0.21965790801566554
3,1101,0.2976358177727938
3,1102,0.4519832313641191
3,1103,0.170925483899066
3,1104,0.3731718231028426
3,1105,0.10648190555926307
3,1106,0.31504174417665837
3,1107,0.3799432334597086
3,1108,0.3307566881781286
3,1109,0.36329223732628674
3,1110,0.44460559656607695
3,1111,0.31143639873797047
3,1112,0.35495363322878515
3,1113,0.38337560070649174
3,1114,0.392752111633499
3,1115,0.39590162011139435
3,1116,0.27405169383100464
3,1117,0.2848542201065781
3,1118,0.4053238554475042
3,1119,0.21922712966542116
3,1120,0.2963276603148783
3,1121,0.32542842308411174
3,1122,0.37229600473041974
3,1123,0.24805654579745876
3,1124,0.18424748446189634
3,1125,0.4017130588443582
3,1126,0.26462499187709976
3,1127,0.36913070174568235
3,1128,0.25457146118903035
3,1129,0.43007968030323573
3,1130,0.24508314414863258
3,1131,0.2405271108390978
3,1132,0.10117505861994325
3,1133,0.29490930605663607
3,1134,0.22243599405903247
3,1135,0.22189367939610008
3,1136,0.37449688270185344
3,1137,0.22579654535649038
3,1138,0.26064034590455143
3,1139,0.32837488083478267
3,1140,0.41458915274222535
3,1141,0.2988455022789392
3,1142,0.20841102830429895
3,1143,0.2736059786278667
3,1144,0.34838830189193587
3,1145,0.3833644873134331
3,1146,0.3844844741630821
3,1147,0.11042151883662855
3,1148,0.3912041690919754
3,1149,0.3520662638146319
3,1150,0.3092602635354353
3,1151,0.2998802215263699
3,1152,0.1885476011862094
3,1153,0.31444671537039925
3,1154,0.4036101124352128
3,1155,0.3150363689027007
3,1156,0.3029269334721756
3,1157,0.37478266746536865
3,1158,0.0639928753787132
3,1159,0.2374741815119216
3,1160,0.20180222144271315
3,1161,0.34917125985331604
3,1162,0.4726925717424398
3,1163,0.23136818653918012
3,1164,0.3215881306247333
3,1165,0.37511678965438955
3,1166,0.253009261313055
3,1167,0.3943812360263536
3,1168,0.3635541282319811
3,1169,0.2237662207278377
3,1170,0.31932527183318077
3,1171,0.4287501652408775
3,1172,0.3490578812811588
3,1173,0.4457324529675078
3,1174,0.25618905554274773
3,1175,0.18424748446189634
3,1176,0.290259868646639
3,1177,0.26434960442262145
3,1178,0.3154059860099015
3,1179,0.353684708405358
3,1180,0.14687252978644424
3,1181,0.3133938822356172
3,1182,0.3327856755419111
3,1183,0.3935874278269444
3,1184,0.35228830074779555
3,1185,0.3082315324231428
3,1186,0.44772418820753546
3,1187,0.32473640609604854
3,1188,0.3404094658656143
3,1189,0.11777541576434548
3,1190,0.3126194233174839
3,1191,0.2990356294740223
3,1192,0.13341386060055985
3,1193,0.3685688530653566
3,1194,0.23895152877032586
3,1195,0.3907162961841073
3,1196,0.31239124109514715
3,1197,0.13397643115570304
3,1198,0.20685696005811055
3,1199,0.38259550294922773
3,1200,0.343691818842289
3,1201,0.40414720246819735
3,1202,0.4295176635957886
3,1203,0.3606303785117523
3,1204,0.25355002272108235
3,1205,0.44342029335062605
3,1206,0.2634909000417436
3,1207,0.29106742703908417
3,1208,0.39123920900070297
3,1209,0.16361770153524574
3,1210,0.18846801072328948
3,1211,0.35058778468317126
3,1212,0.2743635460697154
3,1213,0.4402184589887361
3,1214,0.4101231707713655
3,1215,0.31932527183318077
3,1216,0.16999878800237056
3,1217,0.2249815087532315
3,1218,0.21699017685102467
3,1219,0.28680168146725665
3,1220,0.4654187046370653
3,1221,0.3222103962283561
3,1222,0.20306740916587185
3,1223,0.28272011874300135
3,1224,0.281099530029896
3,1225,0.37982563707361877
3,1226,0.4162383754274967
3,1227,0.3443475476069564
3,1228,0.2298089310359843
3,1229,0.344884876383009
3,1230,0.4036580487691805
3,1231,0.3598982345975472
3,1232,0.34103714879098446
3,1233,0.2713040005395765
3,1234,0.17942796909311565
3,1235,0.3702810383935077
3,1236,0.33785871095752434
3,1237,0.3773187697199079
3,1238,0.2720765965097054
3,1239,0.34323479807307805
3,1240,0.3813657289457023
3,1241,0.3513615546588277
3,1242,0.4173473532957756
3,1243,0.3732949367238866
3,1244,0.30104363059113365
3,1245,0.29106742703908417
3,1246,0.38597946162405794
3,1247,0.33817431061257464
3,1248,0.23545068927525167
3,1249,0.4479315843406518
3,1250,0.3294325775182072
3,1251,0.32579159263206614
3,1252,0.3912041690919755
3,1253,0.23809445287091938
3,1254,0.384122821875489
3,1255,0.3513615546588277
3,1256,0.2352333646667342
