series,draw
Average model,0.4451587727822976
Average model,0.3215233908020792
Average model,0.5053345187075782
Average model,0.49380156388786106
Average model,0.5126432652120969
Average model,0.40070039713599137
Average model,0.32087273736066124
Average model,0.2730226320352751
Average model,0.32480909126753166
Average model,0.549158681393237
Average model,0.491549900994745
Average model,0.4039480558754905
Average model,0.4329841603117131
Average model,0.3178532085317835
Average model,0.5281015266536557
Average model,0.29391364252812235
Average model,0.44958121736159545
Average model,0.4130452084450242
Average model,0.40867542929197137
Average model,0.4127982670344724
Average model,0.48282327254275037
Average model,0.4902408789399612
Average model,0.37959852003348554
Average model,0.6006991369110631
Average model,0.460244689079689
Average model,0.3669699006967569
Average model,0.3731336271116633
Average model,0.26453753674470526
Average model,0.16824008876158647
Average model,0.3770131639697416
Average model,0.5042116241802143
Average model,0.44328125309828437
Average model,0.3476273273733038
Average model,0.38282357412176593
Average model,0.4608132589392189
Average model,0.5008614655061213
Average model,0.5200380950313092
Average model,0.48926179931831604
Average model,0.4098089632305798
Average model,0.20148903140287233
Average model,0.30771008574114733
Average model,0.44194285421945584
Average model,0.4810677066002361
Average model,0.32159104675271255
Average model,0.4492853441963058
Average model,0.21502876868371007
Average model,0.47532767239161067
Average model,0.46031093679514423
Average model,0.33490040905291696
Average model,0.3336778154734707
Average model,0.43160111091247405
Average model,0.5632027000974743
Average model,0.4591273452779037
Average model,0.3294269785904018
Average model,0.40353177284139924
Average model,0.22878811123996412
Average model,0.3542673905601396
Average model,0.476292801703662
Average model,0.5112940382484971
Average model,0.31614624814853826
Average model,0.2973116046745229
Average model,0.3447981250529998
Average model,0.3665197014109328
Average model,0.462256476505142
Average model,0.2902185940007506
Average model,0.5877505168324955
Average model,0.3866466578984372
Average model,0.6615125358854835
Average model,0.15379775442706406
Average model,0.48807198783988726
Average model,0.29274358628207653
Average model,0.4085597278704662
Average model,0.2988456052211876
Average model,0.37577831499107717
Average model,0.36267716810185635
Average model,0.2604948244298042
Average model,0.4131389340540358
Average model,0.4747486250305327
Average model,0.4492977001414466
Average model,0.45229795422261126
Average model,0.25202998754198147
Average model,0.3117277421930883
Average model,0.2848550116015758
Average model,0.451112468087424
Average model,0.49416216220547327
Average model,0.4523839364071309
Average model,0.4104601347784276
Average model,0.3183763626812965
Average model,0.4601447369795217
Average model,0.420071590789689
Average model,0.5026810878741136
Average model,0.48133925606395545
Average model,0.4716633826975377
Average model,0.43328166870861407
Average model,0.35834550136949567
Average model,0.49705492971350185
Average model,0.3911749829251344
Average model,0.41602857945363614
Average model,0.4009531328353558
Average model,0.4517955541145795
Average model,0.443698932088856
Average model,0.5382396445005999
Average model,0.39980081651965244
Average model,0.3036216777866732
Average model,0.2743347614441865
Average model,0.5176237239898327
Average model,0.3963315743331121
Average model,0.43317117350442275
Average model,0.41573131204073754
Average model,0.4846791004563344
Average model,0.3613394099477233
Average model,0.30620184905901704
Average model,0.5503281256850343
Average model,0.49218383512893604
Average model,0.3332841518270351
Average model,0.4485746435040202
Average model,0.4006043179867621
Average model,0.480487329026365
Average model,0.42126429480826527
Average model,0.44396722650279796
Average model,0.3181885626572114
Average model,0.4510732914223699
Average model,0.42312040182546723
Average model,0.53663900657039
Average model,0.5691238573473493
Average model,0.595881111558285
Average model,0.47871554576876224
Average model,0.30518343661341235
Average model,0.4348288864566102
Average model,0.41136643640799503
Average model,0.5438247961296164
Average model,0.40847665284603984
Average model,0.4735765334669222
Average model,0.49053579018373744
Average model,0.4317700935943387
Average model,0.23427261660907645
Average model,0.6038872411271996
Average model,0.36472717019749984
Average model,0.45372380565579634
Average model,0.4524441738721396
Average model,0.2895660268214321
Average model,0.3497950149027345
Average model,0.3248190978989799
Average model,0.3684306477137109
Average model,0.4205894311617296
Average model,0.395876302988494
Average model,0.23659771380810213
Average model,0.49216476553832206
Average model,0.25572674344522045
Average model,0.4490320978417362
Average model,0.19325177465291385
Average model,0.4218479326993564
Average model,0.41424788553359065
Average model,0.4394153390603422
Average model,0.3583479847043149
Average model,0.4870047492769575
Average model,0.19657747779727666
Average model,0.35156010072290506
Average model,0.469656306733211
Average model,0.30773539515180304
Average model,0.27182694534015356
Average model,0.4862691710465996
Average model,0.3204219738938287
Average model,0.21241936256710187
Average model,0.3761337978211283
Average model,0.40332352142798245
Average model,0.4680911900777112
Average model,0.45792934835530574
Average model,0.5490400527484318
Average model,0.06635104193384525
Average model,0.3272827783234363
Average model,0.3623718385385857
Average model,0.36032455390052226
Average model,0.3096478040924401
Average model,0.4808218936593801
Average model,0.20333536646385825
Average model,0.500608305621295
Average model,0.40902778968654535
Average model,0.3840941327601096
Average model,0.42173274176942505
Average model,0.30772388227072134
Average model,0.4254533202651752
Average model,0.2424886401203249
Average model,0.44003944932835853
Average model,0.4753313286753519
Average model,0.3375184801701807
Average model,0.3863764180024085
Average model,0.3295474305370747
Average model,0.3240310811278913
Average model,0.48089130413137005
Average model,0.3471629000619538
Average model,0.4283260364828645
Average model,0.41174629173526417
Average model,0.3555757717054728
Average model,0.40860705923904267
Average model,0.31573359813653423
Average model,0.3978479192757071
Average model,0.4109849871765776
Average model,0.5124454320637976
Average model,0.2852733307786271
Average model,0.4318175635577885
Average model,0.41760416424575736
Average model,0.4021248091906076
Average model,0.4087976904928304
Average model,0.39471138710728865
Average model,0.5507623527114908
Average model,0.48889452356778934
Average model,0.39190837620842606
Average model,0.45453863215963697
Average model,0.2379723471428424
Average model,0.4579968433528852
Average model,0.3401393936754206
Average model,0.28268770143199456
Average model,0.37955123223582216
Average model,0.5060441326567415
Average model,0.43836556212175787
Average model,0.33629192068691216
Average model,0.4866209390039576
Average model,0.46219389181240694
Average model,0.34457649282634417
Average model,0.40395413568533023
Average model,0.44688972468882227
Average model,0.33336849786176337
Average model,0.337046377482931
Average model,0.4177824133090024
Average model,0.3725080137141695
Average model,0.3947724137957081
Average model,0.33186794203206715
Average model,0.6290844160495381
Average model,0.390841399586365
Average model,0.43016486681660643
Average model,0.5314617422558728
Average model,0.5368240527066165
Average model,0.4399520525676244
Average model,0.4891982324769742
Average model,0.46935600769221975
Average model,0.45496601365602923
Average model,0.2927445181977653
Average model,0.31650405411513455
Average model,0.4068202026853995
Average model,0.34549733382865694
Average model,0.5653829529079134
Average model,0.4853770091750199
Average model,0.3065688143498625
Average model,0.2377943094278581
Average model,0.3105361985455791
Average model,0.47046724878367485
Average model,0.333401370164663
Average model,0.4382750576046283
Average model,0.3676562295915319
Average model,0.4331959679961248
Average model,0.26498208952615454
Average model,0.42439576721001043
Average model,0.4249790785036496
Average model,0.5600852798680912
Average model,0.45278093026009164
Average model,0.3894286075558437
Average model,0.3051854222455183
Average model,0.3245543626423318
Average model,0.4696795887249759
Average model,0.588708210307282
Average model,0.29315062315902957
Average model,0.3897000449950886
Average model,0.22182633968933857
Average model,0.4589356143143252
Average model,0.4473527159929092
Average model,0.4885838921105184
Average model,0.4495442312704996
Average model,0.5282415427652888
Average model,0.2707363128507287
Average model,0.4385813057841118
Average model,0.3001250912879113
Average model,0.3656338629445078
Average model,0.2896315579813222
Average model,0.4354775663682122
Average model,0.42935354334569975
Average model,0.1681518127607646
Average model,0.4224165355738452
Average model,0.39505699271546746
Average model,0.4667485548929398
Average model,0.37560062699528557
Average model,0.48299969138482346
Average model,0.325865463439355
Average model,0.5264602838041628
Average model,0.4754211802599645
Average model,0.5720438702826794
Average model,0.29563298437007063
Average model,0.2845366773767886
Average model,0.544281256186431
Average model,0.3703707965005718
Average model,0.48380875745271856
Average model,0.3739560000267321
Average model,0.47307997878500707
Average model,0.5159920476688737
Average model,0.2008224473737415
Average model,0.3458913669805508
Average model,0.47027039349993754
Average model,0.2851704605266869
Average model,0.33603725138779095
Average model,0.34399205715758463
Average model,0.34688747883047893
Average model,0.3893899719507491
Average model,0.407365709251072
Average model,0.4179246564491382
Average model,0.4704434153004738
Average model,0.2563481567814571
Average model,0.2286357247678482
Average model,0.44374789069757864
Average model,0.4509350402264277
Average model,0.4004993060290694
Average model,0.3528789029448461
Average model,0.44962554321794057
Average model,0.38347001014497273
Average model,0.30131355272364885
Average model,0.38303586548846
Average model,0.48959361370769283
Average model,0.3900687531309316
Average model,0.24804525276111902
Average model,0.5385868029098472
Average model,0.5002217022707726
Average model,0.41927373807406965
Average model,0.4784623559700478
Average model,0.2229062867203927
Average model,0.2951485584508082
Average model,0.5455120837995973
Average model,0.4139852524812009
Average model,0.3794012144191337
Average model,0.36183086385638497
Average model,0.4947396684230999
Average model,0.33876939492907493
Average model,0.4790197632345907
Average model,0.25646776052895603
Average model,0.40510738166910404
Average model,0.41987055655434846
Average model,0.4522214015048565
Average model,0.44877634557408524
Average model,0.3249871284827554
Average model,0.3978309875339922
Average model,0.373271090863524
Average model,0.38143296887338257
Average model,0.4305793716231621
Average model,0.373995267207044
Average model,0.40518398574094683
Average model,0.3988286453465909
Average model,0.32816694719095857
Average model,0.38005957062884327
Average model,0.31163052105044475
Average model,0.3331280984985923
Average model,0.4099586455999933
Average model,0.5760648886111298
Average model,0.33114628399463725
Average model,0.4374846851303608
Average model,0.3939005864086811
Average model,0.3808119368001237
Average model,0.40791478175477525
Average model,0.4054007589861002
Average model,0.4047553348764856
Average model,0.25658376717356207
Average model,0.43779435401919714
Average model,0.48607408106707656
Average model,0.27600553356988367
Average model,0.42646283262456186
Average model,0.15294388602210526
Average model,0.22587799987264842
Average model,0.3807090707428881
Average model,0.4965351745642246
Average model,0.3088560695585767
Average model,0.43492543800373734
Average model,0.46144402767169374
Average model,0.6283402352166805
Average model,0.32148043485777356
Average model,0.34938579655536584
Average model,0.5136033135747258
Average model,0.37603571140026487
Average model,0.5078065908123237
Average model,0.3444453711670502
Average model,0.5333442211360213
Average model,0.29155978086352
Average model,0.43890804404274925
Average model,0.20409418330633103
Average model,0.461896722871607
Average model,0.6189649528360502
Average model,0.3300969859062604
Average model,0.4302137093560776
Average model,0.23161236715485267
Average model,0.38150758105971416
Average model,0.4249339404005245
Average model,0.4493499310240859
Average model,0.3081124916556985
Average model,0.47812237510370437
Average model,0.24345500449521393
Average model,0.15840785460143766
Average model,0.35664004081385536
Average model,0.4555498947599298
Average model,0.42878671420640263
Average model,0.24849418055255365
Average model,0.3109253960539939
Average model,0.3535682147574976
Average model,0.26584569999002783
Average model,0.3356134139025984
Average model,0.5271293271148536
Average model,0.49077840026322567
Average model,0.3101142155404402
Average model,0.3304895061307847
Average model,0.35124025174773166
Average model,0.5175510343351807
Average model,0.29934717223940194
Average model,0.2883534797258898
Average model,0.32916279198536236
Average model,0.28059033726424937
Average model,0.39157994096095255
Average model,0.4259067992668474
Average model,0.5391098664938615
Average model,0.4105047766998115
Average model,0.46877169665313023
Average model,0.23004915853930719
Average model,0.32168944400120686
Average model,0.5296965721911112
Average model,0.42591889485864837
Average model,0.3694034533455871
Average model,0.45875208222148384
Average model,0.44473777973780076
Average model,0.43665705813501277
Average model,0.282795423177534
Average model,0.4598690687673863
Average model,0.3864800222742148
Average model,0.3926002111072355
Average model,0.4369391060748166
Average model,0.2877394772697227
Average model,0.3811093766176864
Average model,0.41731625506090253
Average model,0.14170141807121658
Average model,0.23774185456108685
Average model,0.3940521104765622
Average model,0.31848363331568214
Average model,0.48125352135640426
Average model,0.27567346453815106
Average model,0.37340611027441506
Average model,0.27643201399541034
Average model,0.2910905363956414
Average model,0.4171097158417148
Average model,0.38362772959471453
Average model,0.46603584264420317
Average model,0.3849074892459792
Average model,0.5874172238975439
Average model,0.2993935523908149
Average model,0.3083180240845148
Average model,0.30974942547526796
Average model,0.2922646202185435
Average model,0.5650598022428848
Average model,0.38796487373249355
Average model,0.44061875053413846
Average model,0.4138053459081869
Average model,0.42844514617804486
Average model,0.4163186113833718
Average model,0.4538968297871415
Average model,0.3653813772502248
Average model,0.5039516577307867
Average model,0.3061854605653082
Average model,0.4944251833065276
Average model,0.22949917303998907
Average model,0.3011065297961022
Average model,0.3998533085177648
Average model,0.40793000981154626
Average model,0.31069164737475874
Average model,0.4524194694848075
Average model,0.42190088179375257
Average model,0.14678549501479765
Average model,0.4646724522448749
Average model,0.3295877207410121
Average model,0.2621560384085688
Average model,0.3485695888310631
Average model,0.5486871431404217
Average model,0.5681990392441265
Average model,0.34986079147427857
Average model,0.5124470173087561
Average model,0.4588961965846714
Average model,0.379697992562329
Average model,0.42783907538866
Average model,0.46447556900592285
Average model,0.34840716709004826
Average model,0.3027953186358192
Average model,0.44041871794177945
Average model,0.4426674717637742
Average model,0.3393460984938682
Average model,0.40419279686010734
Average model,0.5513851920197093
Average model,0.4393016701227749
Average model,0.4859035770190147
Average model,0.3667905322394895
Average model,0.44205542091586864
Average model,0.5198944638318886
Average model,0.30514124970290146
Average model,0.4049607389991993
Average model,0.4768155601700905
Average model,0.3912060119641359
Average model,0.4804797066099996
Average model,0.465568031410352
Average model,0.24889670859501503
Average model,0.3408577089892422
Average model,0.46541984512939294
Average model,0.38061409175841254
Average model,0.45899857526115234
Average model,0.32263400982658824
Average model,0.4340454017445025
Average model,0.10134721177286822
Average model,0.39717310216645035
Average model,0.5032148171081736
Average model,0.3970540172012331
Average model,0.3309142698528727
Average model,0.42202977783842505
Average model,0.325691051934334
Average model,0.39341667720190865
Average model,0.4605221708347001
Average model,0.39126022995560894
Average model,0.37015362587895273
Average model,0.47181791538594764
Average model,0.4824149337582241
Average model,0.4634075647319322
Average model,0.45939527537182306
Average model,0.2919825732716539
Average model,0.40858405483194316
Average model,0.20668510235810905
Average model,0.6010691129584188
Average model,0.5250682724607514
Average model,0.4199548693342342
Average model,0.5728579784652005
Average model,0.46891192184450053
Average model,0.3110389701654018
Average model,0.45892325521598165
Average model,0.4405868465131044
Average model,0.45599353368774687
Average model,0.4724378209615398
Average model,0.43852708779290367
Average model,0.42703480995137855
Average model,0.45094240791840373
Average model,0.41354231026357063
Average model,0.33281565734862006
Average model,0.4927173348873854
Average model,0.3210807053363543
Average model,0.27238425636103886
Average model,0.4010720165369743
Average model,0.37223768838190013
Average model,0.5148883585687294
Average model,0.3604361979116383
Average model,0.5644304799018482
Average model,0.3237413509268563
Average model,0.42969982108711885
Average model,0.3972547657154245
Average model,0.39669617488466813
Average model,0.42729281367500227
Average model,0.4422321650170347
Average model,0.5233234321322742
Average model,0.3647577718739809
Average model,0.47619684467177614
Average model,0.4483425079437974
Average model,0.5129830461790579
Average model,0.47230269724651897
Average model,0.45368254117321316
Average model,0.48033382784201784
Average model,0.3626891078596211
Average model,0.41957303324355777
Average model,0.3066600642006503
Average model,0.5203930274994734
Average model,0.43018359978878246
Average model,0.5051185909470683
Average model,0.4695026536540067
Average model,0.2615571249838956
Average model,0.44124807091579454
Average model,0.3072693729662302
Average model,0.18332034851776777
Average model,0.5342195019479239
Average model,0.3361687344302926
Average model,0.3023887838951526
Average model,0.3967505612894423
Average model,0.5147200906047025
Average model,0.26538666589620785
Average model,0.25380805771592646
Average model,0.5057707205636223
Average model,0.3785075290611646
Average model,0.24401714332754518
Average model,0.3089966643785767
Average model,0.391029666882167
Average model,0.5115697884528222
Average model,0.37835145468566744
Best single model,0.29089147363899404
Best single model,0.273492740885032
Best single model,0.4375483388705126
Best single model,0.2613455113695562
Best single model,0.10934867048805394
Best single model,0.16265132782767353
Best single model,0.33047912988932693
Best single model,0.14313778101961888
Best single model,0.27690079729606676
Best single model,0.343365786243156
Best single model,0.22267698073625156
Best single model,0.14281545475836765
Best single model,0.38889797958992256
Best single model,0.2606091077790802
Best single model,0.266424862478968
Best single model,0.2872928264079364
Best single model,0.3514972073377389
Best single model,0.4004454345633344
Best single model,0.2656351173964778
Best single model,0.20945901842147174
Best single model,0.4834985519940684
Best single model,0.17386290689943248
Best single model,0.30429628361912064
Best single model,0.2140932117586796
Best single model,0.31834294228144383
Best single model,0.20988791683969116
Best single model,0.2628813365582621
Best single model,0.4221572489669633
Best single model,0.2823742857910724
Best single model,0.42852713780044305
Best single model,0.23470843786522133
Best single model,0.14115833593338936
Best single model,0.24402484664915325
Best single model,0.3087615232463275
Best single model,0.2868273807000098
Best single model,0.4418382390078884
Best single model,0.3336676273873226
Best single model,0.34591470153540754
Best single model,0.27028687508802757
Best single model,0.2609196254602554
Best single model,0.2594034145640385
Best single model,0.18011853358877636
Best single model,0.27916001228135817
Best single model,0.33772576040108615
Best single model,0.375743575040966
Best single model,0.13291200437821082
Best single model,0.2816991220993708
Best single model,0.36176124691464967
Best single model,0.24653194815455895
Best single model,0.18327083763354035
Best single model,0.11527476160818483
Best single model,0.3286965561530737
Best single model,0.2415120628039302
Best single model,0.11280015420391391
Best single model,0.24202757047214607
Best single model,0.19418043094570198
Best single model,0.3323553273674426
Best single model,0.3001893050409941
Best single model,0.36065232017699733
Best single model,0.3057150045838038
Best single model,0.22246441918815152
Best single model,0.3155037232744629
Best single model,0.3318174903291392
Best single model,0.2701762845929499
Best single model,0.20215224173056384
Best single model,0.3851360757912504
Best single model,0.202078852850328
Best single model,0.35703034746065887
Best single model,0.26264289845961014
Best single model,0.16164992027420555
Best single model,0.30703299494844855
Best single model,0.19746905027337297
Best single model,0.3664544759224118
Best single model,0.1119044594503608
Best single model,0.32399565703026845
Best single model,0.38837540862014963
Best single model,0.3089601464017638
Best single model,0.34642756018950266
Best single model,0.3613091230235864
Best single model,0.28403652113696437
Best single model,0.1367346574448828
Best single model,0.22782060631706139
Best single model,0.18864694679253396
Best single model,0.23836777114359214
Best single model,0.40224397634705644
Best single model,0.297795813048108
Best single model,0.2879812457785994
Best single model,0.11751230048726494
Best single model,0.3673297925893004
Best single model,0.24886754219686616
Best single model,0.3711114158860978
Best single model,0.366073536003885
Best single model,0.22547367063999857
Best single model,0.23136834245318041
Best single model,0.2347009750353163
Best single model,0.21823997141241608
Best single model,0.07135224599003777
Best single model,0.3514316931097411
Best single model,0.3008781425062467
Best single model,0.3256667455437997
Best single model,0.2277159194813462
Best single model,0.4095968873160701
Best single model,0.23777428453225782
Best single model,0.15920079706574325
Best single model,0.2361191576939074
Best single model,0.281668460334989
Best single model,0.11113954792483714
Best single model,0.36222372098530053
Best single model,0.3608484503700921
Best single model,0.3656345998099996
Best single model,0.2705406658469404
Best single model,0.40798731369939656
Best single model,0.3805786861167258
Best single model,0.3018943468657225
Best single model,0.3459472203096978
Best single model,0.39486947035831343
Best single model,0.41742155284071514
Best single model,0.24407254046835858
Best single model,0.2689722057788294
Best single model,0.41783407065842887
Best single model,0.35059118106162634
Best single model,0.3914529584723259
Best single model,0.2731431811767206
Best single model,0.26419958133182303
Best single model,0.11921159934540548
Best single model,0.349275926353699
Best single model,0.33521059479378873
Best single model,0.12690141594761203
Best single model,0.40160022040583004
Best single model,0.36823735809027747
Best single model,0.4182465815854591
Best single model,0.2306050773550094
Best single model,0.2633637236074902
Best single model,0.2887367814500514
Best single model,0.3724767597350305
Best single model,0.20147550641915682
Best single model,0.2870749551189489
Best single model,0.2087575938095167
Best single model,0.1879549853761472
Best single model,0.23958424326810648
Best single model,0.38782864893990215
Best single model,0.3330967474477902
Best single model,0.36824139315004945
Best single model,0.4055535116516641
Best single model,0.2046722222824952
Best single model,0.26379947049357744
Best single model,0.2676231699158843
Best single model,0.22897754381683874
Best single model,0.40586093499509696
Best single model,0.2655424527077565
Best single model,0.49244269667554913
Best single model,0.2175365231830574
Best single model,0.2790125947880896
Best single model,0.3487218608863134
Best single model,0.228969611564435
Best single model,0.20245906296379235
Best single model,0.07732031484043557
Best single model,0.29933798521660926
Best single model,0.2658875998852606
Best single model,0.1350294108719418
Best single model,0.4538348495404878
Best single model,0.29638069962525226
Best single model,0.25755077390399145
Best single model,0.24094919634444792
Best single model,0.1051705525553573
Best single model,0.30568284266584506
Best single model,0.1685319028643107
Best single model,0.3555976297668283
Best single model,0.2476338798218704
Best single model,0.2068370254847619
Best single model,0.14584569534418468
Best single model,0.3387183196271601
Best single model,0.34010246050128595
Best single model,0.3814176589719912
Best single model,0.3207962955792203
Best single model,0.278679287839657
Best single model,0.30249123188581406
Best single model,0.3197579748216016
Best single model,0.09896843309233856
Best single model,0.32285270498453095
Best single model,0.1972690702405575
Best single model,0.2437478043639939
Best single model,0.18912798910784928
Best single model,0.2100433764429205
Best single model,0.3853464071973141
Best single model,0.18967277201334162
Best single model,0.4175655664860069
Best single model,0.2157705076560174
Best single model,0.31380923399485955
Best single model,0.23499806274195517
Best single model,0.23836039589894975
Best single model,0.2199226897851704
Best single model,0.1767901319568123
Best single model,0.29322639201457446
Best single model,0.20884632040966228
Best single model,0.2474909706108842
Best single model,0.29524162968071194
Best single model,0.2410436943577973
Best single model,0.192688939731751
Best single model,0.2414325368046517
Best single model,0.31917343818895233
Best single model,0.1347241935980814
Best single model,0.41973535719064364
Best single model,0.12611662938385548
Best single model,0.38578893942695824
Best single model,0.17964078567946357
Best single model,0.36490142244640494
Best single model,0.2544259478168883
Best single model,0.3094292360142665
Best single model,0.27387941998489923
Best single model,0.31210291717885924
Best single model,0.15127597123837336
Best single model,0.3350032851234178
Best single model,0.1906661288456768
Best single model,0.363718039561389
Best single model,0.23522684853228176
Best single model,0.05120685430918286
Best single model,0.2844479391127297
Best single model,0.29236790715365285
Best single model,0.21794231337016795
Best single model,0.399363524182076
Best single model,0.20450431159254728
Best single model,0.35302507842045333
Best single model,0.22104326419512263
Best single model,0.20254669127670116
Best single model,0.21777189839755726
Best single model,0.2889293619389812
Best single model,0.3515041865099967
Best single model,0.2392395566215982
Best single model,0.3189562726699274
Best single model,0.19261250215814024
Best single model,0.18284246115590608
Best single model,0.26063914048013404
Best single model,0.1213101952540943
Best single model,0.182880964170008
Best single model,0.3125731934466222
Best single model,0.2155884448292738
Best single model,0.16474841786322858
Best single model,0.33150203876319934
Best single model,0.09085738638562348
Best single model,0.18650069498528488
Best single model,0.3286871474351914
Best single model,0.19421448911867378
Best single model,0.04288372625795713
Best single model,0.2949564251485704
Best single model,0.35734696787111336
Best single model,0.22564501325071018
Best single model,0.12719613683135614
Best single model,0.3194904643902489
Best single model,0.14611318102426996
Best single model,0.30721954385315
Best single model,0.4158029559874563
Best single model,0.41341719585572506
Best single model,0.2969132654821283
Best single model,0.25409215076494024
Best single model,0.15704044264182396
Best single model,0.269188645932112
Best single model,0.2952204907925011
Best single model,0.34104750864676664
Best single model,0.2743099190651968
Best single model,0.25493590061910976
Best single model,0.4630978931134338
Best single model,0.2502654555365994
Best single model,0.3151197058979984
Best single model,0.3698767398477258
Best single model,0.4156003010374419
Best single model,0.1834967515307026
Best single model,0.21685599563217725
Best single model,0.25494633960570423
Best single model,0.2032673393682755
Best single model,0.46076184875939274
Best single model,0.3133116359837318
Best single model,0.212257415733278
Best single model,0.30391235703576436
Best single model,0.31679296190276457
Best single model,0.10116060393966654
Best single model,0.23919094784505257
Best single model,0.3933429994053242
Best single model,0.3165917519659666
Best single model,0.14860655755164198
Best single model,0.33269983965669786
Best single model,0.33999797171813545
Best single model,0.2082267749543215
Best single model,0.17823515761992106
Best single model,0.22990963067349465
Best single model,0.2376107499885647
Best single model,0.28574311576561007
Best single model,0.35805486136071657
Best single model,0.35316934524768634
Best single model,0.20441473834530532
Best single model,0.23868592130399757
Best single model,0.3073025810378362
Best single model,0.1725207274426007
Best single model,0.2266918071035536
Best single model,0.1093087331344056
Best single model,0.3099436171524865
Best single model,0.2545480371914577
Best single model,0.2854215453875708
Best single model,0.27365689891476547
Best single model,0.35329142161688537
Best single model,0.2652118530164918
Best single model,0.3568758108148715
Best single model,0.3720805599577259
Best single model,0.20320388980239706
Best single model,0.3412631127101641
Best single model,0.05879651963753806
Best single model,0.25926653788718657
Best single model,0.3631252029527824
Best single model,0.4311761063325344
Best single model,0.21366697799140252
Best single model,0.15152455742170667
Best single model,0.32548674967753394
Best single model,0.21939439145555423
Best single model,0.21505816201800124
Best single model,0.38457073954541415
Best single model,0.19826852574673762
Best single model,0.3686075726673097
Best single model,0.1746775453425954
Best single model,0.2990608488464504
Best single model,0.2806288809598922
Best single model,0.21633637074018092
Best single model,0.38455564786401064
Best single model,0.17767911376240536
Best single model,0.08127126925941487
Best single model,0.27048415698108763
Best single model,0.22440399308990422
Best single model,0.1863701165011407
Best single model,0.27973840355001645
Best single model,0.2627031316107409
Best single model,0.31755531040106416
Best single model,0.35708731061244947
Best single model,0.3732661452840486
Best single model,0.44572154493323607
Best single model,0.31316856356385114
Best single model,0.11174396935011342
Best single model,0.37421384534477525
Best single model,0.340234141170419
Best single model,0.31342611127946524
Best single model,0.2890068826365972
Best single model,0.4146914324635537
Best single model,0.17890202078778053
Best single model,0.17759258984517418
Best single model,0.27476399727803713
Best single model,0.25702990187121993
Best single model,0.1420457436090349
Best single model,0.2833810636555411
Best single model,0.20714613121907333
Best single model,0.4419356532613394
Best single model,0.2941904550983914
Best single model,0.2602230484993116
Best single model,0.2000847708898583
Best single model,0.35539861537109485
Best single model,0.17056055194038097
Best single model,0.21920690248815228
Best single model,0.043379976329769594
Best single model,0.1513094374838506
Best single model,0.3323617543514143
Best single model,0.16835818694279847
Best single model,0.30634871735805497
Best single model,0.3536750290723332
Best single model,0.12291413569900637
Best single model,0.2951567446334613
Best single model,0.21999877768392612
Best single model,0.25514617135605366
Best single model,0.42825721911277753
Best single model,0.32029225249794274
Best single model,0.16644877881914896
Best single model,0.2980557022529021
Best single model,0.3061793650876138
Best single model,0.3068223504632052
Best single model,0.26207028068097477
Best single model,0.23532329355836684
Best single model,0.23332393854626263
Best single model,0.32233492664967583
Best single model,0.24313210105106348
Best single model,0.22636725767499682
Best single model,0.2655799459089024
Best single model,0.15709974931617737
Best single model,0.3506296598494364
Best single model,0.3472914351953371
Best single model,0.36038662967346696
Best single model,0.19647862034564895
Best single model,0.48106327785880304
Best single model,0.27320107895589696
Best single model,0.24199048627259276
Best single model,0.24926827255269687
Best single model,0.3387276247228292
Best single model,0.1473730258386745
Best single model,0.21726491092395214
Best single model,0.22217928068493198
Best single model,0.1672240044763114
Best single model,0.2103705372274226
Best single model,0.24261964106791975
Best single model,0.3218285925509329
Best single model,0.12929737830981405
Best single model,0.23602713153812077
Best single model,0.3091357867373912
Best single model,0.17986229799999845
Best single model,0.13153528787981866
Best single model,0.2807693018006803
Best single model,0.28924751428657947
Best single model,0.19697219828002235
Best single model,0.22914194190426013
Best single model,0.2131100980152926
Best single model,0.1913942823835401
Best single model,0.22830681606629338
Best single model,0.33991992527443804
Best single model,0.32196838849898896
Best single model,0.3275132594440355
Best single model,0.2446262697999588
Best single model,0.2385300711323063
Best single model,0.2339409856265722
Best single model,0.37154665494736966
Best single model,0.23887354884831508
Best single model,0.3089068683240479
Best single model,0.3156429029141597
Best single model,0.2860470929137925
Best single model,0.17904987059954056
Best single model,0.33152259962151964
Best single model,0.20338000250294505
Best single model,0.22545521475058308
Best single model,0.3605287464959262
Best single model,0.19310777302858645
Best single model,0.26453838578927286
Best single model,0.30543940167010714
Best single model,0.28109961304481906
Best single model,0.30188358714398705
Best single model,0.28504800391240354
Best single model,0.10342493604039245
Best single model,0.33621478578463543
Best single model,0.36629375387901486
Best single model,0.29590532674627823
Best single model,0.2801202049464537
Best single model,0.35755394177311206
Best single model,0.2811746885653025
Best single model,0.2841540421185882
Best single model,0.22169845633468863
Best single model,0.2800319526453739
Best single model,0.344202194222992
Best single model,0.2821640045768512
Best single model,0.3076671519180298
Best single model,0.4991607471618472
Best single model,0.27553738786090354
Best single model,0.2672561646257176
Best single model,0.1537591965822407
Best single model,0.42028091306013926
Best single model,0.2988514688713002
Best single model,0.27768672979110426
Best single model,0.3147136783981228
Best single model,0.22405826893053218
Best single model,0.47419374319367585
Best single model,0.22054251621144508
Best single model,0.36408676994350037
Best single model,0.25078155700050986
Best single model,0.30951968056050877
Best single model,0.3115860735289912
Best single model,0.325964756402003
Best single model,0.301111538803503
Best single model,0.25874303155621337
Best single model,0.40427889411311957
