task_ID,benchmark_label,dataset_key,pair_count,attempts_total,raw_solve_rate,mean_duration_seconds,mean_submissions,latent_correct_logit,latent_correct_prob,latent_duration_log,latent_duration_seconds,pair_difficulty_sd,pair_prob_range,session_count,row_count,latent_human_difficulty,human_ease_pc1,human_difficulty_pc1,llm_latent_difficulty,arc1_pass_rate,llm_pass_rate,arc2_pass_rate
696d4842,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,152.16488888888887,1.5555555555555556,1.1480608388874813,0.7591565430306338,4.976868286655238,144.019510226491,0.0,0.0,9,9,-1.1480608388874813,0.07427019518808499,-0.07427019518808499,1.0897088181194454,0.13636363636363635,0.13636363636363635,
69889d6e,arc1_sidecar,arc_agi_1_eval,1,9,1.0,80.531,1.4444444444444444,2.3922360760290555,0.916233346301094,4.466824403356361,86.07975330183987,0.0,0.0,9,9,-2.3922360760290555,1.5788732924237612,-1.5788732924237612,-0.16753378246770062,0.3181818181818182,0.3181818181818182,
6ad5bdfd,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,121.52822222222224,0.8888888888888888,1.8049152671756765,0.858746214678028,4.9123680991183765,134.96100261222787,0.0,0.0,9,9,-1.8049152671756765,0.5968072993247648,-0.5968072993247648,0.4163887337266694,0.22727272727272727,0.22727272727272727,
705a3229,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,110.56077777777779,1.7777777777777777,2.464148291563639,0.9215899510511061,4.637856723942512,102.32266111472995,0.0,0.0,9,9,-2.464148291563639,1.3161782175339696,-1.3161782175339696,-1.496000355834945,0.5454545454545454,0.5454545454545454,
712bf12e,arc1_sidecar,arc_agi_1_eval,1,8,0.75,173.824625,3.875,0.9950873327285334,0.730091593927387,5.068083576406847,157.86957401845487,0.0,0.0,8,8,-0.9950873327285334,-0.19886789012507297,0.19886789012507297,1.9530910181016983,0.045454545454545456,0.045454545454545456,
72207abc,arc1_sidecar,arc_agi_1_eval,1,9,1.0,169.30122222222224,1.4444444444444444,2.6275051318535088,0.9326109215922839,5.182514124677846,177.1300897550007,0.0,0.0,9,9,-2.6275051318535088,0.4544570904920234,-0.4544570904920234,-2.033545461491434,0.6363636363636364,0.6363636363636364,
72a961c9,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,91.17277777777778,1.1111111111111112,2.1792587821215124,0.8983714187321585,4.353079203718611,76.71740257955653,0.0,0.0,9,9,-2.1792587821215124,1.6939842508039973,-1.6939842508039973,-1.2333267938887134,0.5,0.5,
73c3b0d8,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,310.1328888888889,3.3333333333333335,0.7910741863653126,0.6880619326754889,5.256822655500665,190.87088186161577,0.0,0.0,9,9,-0.7910741863653126,-0.6885576141579259,0.6885576141579259,-0.16753017324315253,0.3181818181818182,0.3181818181818182,
73ccf9c2,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,120.33866666666667,2.3333333333333335,1.201010103592684,0.7687044265713586,4.762429742025638,116.02993327407292,0.0,0.0,9,9,-1.201010103592684,0.47141612769235447,-0.47141612769235447,1.9530904284487522,0.045454545454545456,0.045454545454545456,
759f3fd3,arc1_sidecar,arc_agi_1_eval,1,8,1.0,150.2755,1.5,2.7340127119375044,0.939004072232379,4.900006383034963,133.29063686403012,0.0,0.0,8,8,-2.7340127119375044,0.9518902474147433,-0.9518902474147433,0.11683552825143936,0.2727272727272727,0.2727272727272727,
762cd429,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,257.2302222222222,1.3333333333333333,1.8703440718520916,0.8664980844269228,5.4372565862883135,228.81085161297597,0.0,0.0,9,9,-1.8703440718520916,-0.24559394105600016,0.24559394105600016,-2.6049948502453493,0.7272727272727273,0.7272727272727273,
7c8af763,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,212.09255555555558,2.0,1.8232673513398887,0.8609577215981671,5.138400902971695,169.44299539682774,0.0,0.0,9,9,-1.8232673513398887,0.22934837493861684,-0.22934837493861684,-0.4414306307003903,0.36363636363636365,0.36363636363636365,
7d18a6fb,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,338.7365555555555,2.0,2.369917381876695,0.9145044011974366,5.028702344878893,151.7346870954494,0.0,0.0,9,9,-2.369917381876695,0.6353182095880372,-0.6353182095880372,-0.9715971425852523,0.45454545454545453,0.45454545454545453,
7d419a02,arc1_sidecar,arc_agi_1_eval,1,9,0.3333333333333333,204.22877777777776,1.3333333333333333,-0.5335084003001471,0.3696989817592242,5.065729739662022,157.49606074458544,0.0,0.0,9,9,0.5335084003001471,-1.696917296873314,1.696917296873314,2.5309346350154835,0.0,0.0,
7e02026e,arc1_sidecar,arc_agi_1_eval,1,8,0.625,155.554125,1.75,1.1224364705691885,0.7544403769943935,4.91776022536952,135.6961015957238,0.0,0.0,8,8,-1.1224364705691885,0.15311657918321292,-0.15311657918321292,0.41638775167744824,0.22727272727272727,0.22727272727272727,
817e6c09,arc1_sidecar,arc_agi_1_eval,1,9,0.5555555555555556,240.09211111111114,4.0,0.3465947473355029,0.5857915711800787,5.098369571971762,162.754699275914,0.0,0.0,9,9,-0.3465947473355029,-0.8507230918036114,0.8507230918036114,1.487032000477158,0.09090909090909091,0.09090909090909091,
845d6e51,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,135.38544444444446,1.3333333333333333,1.9934704563854617,0.8801098113834851,4.8939857859268585,132.48455602294385,0.0,0.0,9,9,-1.9934704563854617,0.7164756783615365,-0.7164756783615365,0.7375757015691056,0.18181818181818182,0.18181818181818182,
84f2aca1,arc1_sidecar,arc_agi_1_eval,1,9,1.0,68.51933333333334,1.1111111111111112,2.85815378071619,0.9457386348850785,3.960501264776095,51.483627550327874,0.0,0.0,9,9,-2.85815378071619,2.5456089484103255,-2.5456089484103255,-3.237865173540059,0.8181818181818182,0.8181818181818182,
85b81ff1,arc1_sidecar,arc_agi_1_eval,1,9,0.5555555555555556,219.3008888888889,1.1111111111111112,0.38376453076860817,0.5947807401607229,5.196830271802391,179.69856781437596,0.0,0.0,9,9,-0.38376453076860817,-0.9773410791793258,0.9773410791793258,0.7375798888599961,0.18181818181818182,0.18181818181818182,
85fa5666,arc1_sidecar,arc_agi_1_eval,1,9,0.5555555555555556,129.02922222222224,1.0,0.8869102414715591,0.7082521435801282,4.963427963937521,142.08344105052012,0.0,0.0,9,9,-0.8869102414715591,-0.11548112536895942,0.11548112536895942,-0.16753114101308347,0.3181818181818182,0.3181818181818182,
8719f442,arc1_sidecar,arc_agi_1_eval,1,9,0.4444444444444444,358.2343333333333,1.8888888888888888,-0.12252141890952695,0.4694079051324911,5.408633619434312,222.32623048983922,0.0,0.0,9,9,0.12252141890952695,-1.8528075345951287,1.8528075345951287,0.7375760115720964,0.18181818181818182,0.18181818181818182,
88207623,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,97.95922222222222,1.0,2.4614608280022905,0.9213955296286424,4.688222578150846,107.65987363147826,0.0,0.0,9,9,-2.4614608280022905,1.2314350488005765,-1.2314350488005765,0.11683659175156012,0.2727272727272727,0.2727272727272727,
891232d6,arc1_sidecar,arc_agi_1_eval,1,9,0.5555555555555556,595.4674444444445,3.5555555555555554,0.2632194005456696,0.5654275264346724,6.090374507396586,440.5867576892754,0.0,0.0,9,9,-0.2632194005456696,-2.5887330838274765,2.5887330838274765,2.530931776871253,0.0,0.0,
896d5239,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,233.47788888888888,2.4444444444444446,1.3296188426572928,0.7907775799040719,4.988057805057721,145.65132126881647,0.0,0.0,9,9,-1.3296188426572928,0.18740707276256227,-0.18740707276256227,2.5309374312473603,0.0,0.0,
8cb8642d,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,256.74744444444445,1.2222222222222223,1.752621613846121,0.8522831590869128,5.459367080714809,233.94867374999131,0.0,0.0,9,9,-1.752621613846121,-0.3416824033888965,0.3416824033888965,1.0897084240770316,0.13636363636363635,0.13636363636363635,
8dae5dfc,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,173.41933333333333,1.0,1.8667122510945307,0.8660773989805971,5.096154506531482,162.39237333684372,0.0,0.0,9,9,-1.8667122510945307,0.3210872503395089,-0.3210872503395089,-1.761928229988569,0.5909090909090909,0.5909090909090909,
8fbca751,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,115.2931111111111,1.4444444444444444,2.2457049164853338,0.904279405570213,4.406396152900927,80.97351054173498,0.0,0.0,9,9,-2.2457049164853338,1.62975557992442,-1.62975557992442,0.7375762950493122,0.18181818181818182,0.18181818181818182,
90347967,arc1_sidecar,arc_agi_1_eval,1,9,0.4444444444444444,255.15155555555555,4.0,-0.03482047041622982,0.4912957618436301,5.411217219924673,222.90396224109833,0.0,0.0,9,9,0.03482047041622982,-1.7658931966759834,1.7658931966759834,1.0897098168544732,0.13636363636363635,0.13636363636363635,
92e50de0,arc1_sidecar,arc_agi_1_eval,1,9,1.0,188.60422222222223,1.6666666666666667,2.571535095222913,0.9290070067328217,5.185968435740991,177.74647046717558,0.0,0.0,9,9,-2.571535095222913,0.4336809314319774,-0.4336809314319774,0.11683712470942516,0.2727272727272727,0.2727272727272727,
9356391f,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,140.91755555555557,1.8888888888888888,1.54884227652938,0.8247464576967655,4.804870499992367,121.10367757010579,0.0,0.0,9,9,-1.54884227652938,0.6342508482001512,-0.6342508482001512,-0.16753045010888004,0.3181818181818182,0.3181818181818182,
93b4f4b3,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,203.55866666666668,1.6666666666666667,1.1729675189761348,0.7636809898022481,4.9598592494372635,141.57372715235053,0.0,0.0,9,9,-1.1729675189761348,0.12147122966469331,-0.12147122966469331,-0.16753129778968087,0.3181818181818182,0.3181818181818182,
93c31fbe,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,262.8926666666667,1.3333333333333333,1.3903123241494009,0.8006420992415787,5.4244878792828715,225.8951188655893,0.0,0.0,9,9,-1.3903123241494009,-0.4987767031943929,0.4987767031943929,1.9530911934767854,0.045454545454545456,0.045454545454545456,
94133066,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,372.45722222222224,1.2222222222222223,0.7581976983572964,0.6809623067620645,5.180784835977457,176.8223175937463,0.0,0.0,9,9,-0.7581976983572964,-0.591431698065872,0.591431698065872,1.9530917611196965,0.045454545454545456,0.045454545454545456,
94be5b80,arc1_sidecar,arc_agi_1_eval,1,9,1.0,132.24844444444443,1.3333333333333333,2.8209261653068465,0.9437962149889892,5.08971644329608,161.34382184726832,0.0,0.0,9,9,-2.8209261653068465,0.6557169346884837,-0.6557169346884837,-1.4960001566547483,0.5454545454545454,0.5454545454545454,
963f59bc,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,171.3301111111111,1.7777777777777777,1.4494122569535182,0.8099079632780716,5.13438365199077,168.75965659710386,0.0,0.0,9,9,-1.4494122569535182,0.02328804418250758,-0.02328804418250758,-0.708473923527221,0.4090909090909091,0.4090909090909091,
96a8c0cd,arc1_sidecar,arc_agi_1_eval,1,9,0.4444444444444444,181.7168888888889,1.5555555555555556,0.13507959949484039,0.5337186448593609,5.176399654204447,176.0442416568626,0.0,0.0,9,9,-0.13507959949484039,-1.1977765287810154,1.1977765287810154,1.9530911810363918,0.045454545454545456,0.045454545454545456,
97239e3d,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,128.9988888888889,1.6666666666666667,2.1627038168523818,0.8968499474889202,5.0152924361788624,149.7002005134778,0.0,0.0,9,9,-2.1627038168523818,0.5840886551523947,-0.5840886551523947,0.4163887842760783,0.22727272727272727,0.22727272727272727,
9772c176,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,127.86422222222222,1.0,2.0996356516017296,0.890867761025389,4.636249432103467,102.15672483446947,0.0,0.0,9,9,-2.0996356516017296,1.190818934920674,-1.190818934920674,1.4870305488673137,0.09090909090909091,0.09090909090909091,
992798f6,arc1_sidecar,arc_agi_1_eval,1,9,1.0,98.70933333333333,1.1111111111111112,2.5943586116752018,0.9304976258171983,4.303845668623399,72.98376436233711,0.0,0.0,9,9,-2.5943586116752018,1.9099193371510812,-1.9099193371510812,-0.9715956610726979,0.45454545454545453,0.45454545454545453,
99306f82,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,164.74033333333333,1.3333333333333333,1.558686619698339,0.8261648106720828,5.181887066165379,177.01842677916184,0.0,0.0,9,9,-1.558686619698339,0.011877325691415223,-0.011877325691415223,-1.7619275251983666,0.5909090909090909,0.5909090909090909,
9a4bb226,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,70.79188888888888,2.111111111111111,2.0733312857680195,0.8882839712939636,4.240837292080277,68.4659908196664,0.0,0.0,9,9,-2.0733312857680195,1.838990951205058,-1.838990951205058,-2.0335436545995513,0.6363636363636364,0.6363636363636364,
9b2a60aa,arc1_sidecar,arc_agi_1_eval,1,9,1.0,215.27766666666668,1.3333333333333333,2.670815542033581,0.9352824130444235,5.180020272122658,176.68641303761345,0.0,0.0,9,9,-2.670815542033581,0.4697467126108343,-0.4697467126108343,0.7375768782308993,0.18181818181818182,0.18181818181818182,
9b365c51,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,184.55422222222222,2.0,1.8306597354607637,0.8618403013363425,4.765128597895682,116.34620679280843,0.0,0.0,9,9,-1.8306597354607637,0.8550715855106339,-0.8550715855106339,0.11683505705154501,0.2727272727272727,0.2727272727272727,
9bebae7a,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,102.69999999999999,2.2222222222222223,1.1176397861533687,0.75355065861711,4.864018974129452,128.54379044439088,0.0,0.0,9,9,-1.1176397861533687,0.23896646632921967,-0.23896646632921967,0.11683626412774936,0.2727272727272727,0.2727272727272727,
9c56f360,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,94.69855555555556,1.4444444444444444,1.296251565143515,0.7852034516898024,4.409932914232252,81.26394457920301,0.0,0.0,9,9,-1.296251565143515,1.1276008335370102,-1.1276008335370102,-1.2333259855616736,0.5,0.5,
9caba7c3,arc1_sidecar,arc_agi_1_eval,1,9,1.0,158.77044444444445,1.4444444444444444,2.5259016166162898,0.925937788721885,4.685530464144646,107.36774226566845,0.0,0.0,9,9,-2.5259016166162898,1.2548516764278432,-1.2548516764278432,1.953092100106458,0.045454545454545456,0.045454545454545456,
9ddd00f0,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,177.68033333333335,1.4444444444444444,1.792430843316442,0.8572250465047432,5.093894049708226,162.02344905745866,0.0,0.0,9,9,-1.792430843316442,0.2879611631238949,-0.2879611631238949,0.11683518427995927,0.2727272727272727,0.2727272727272727,
9def23fe,arc1_sidecar,arc_agi_1_eval,1,8,0.875,173.85025000000002,2.625,1.5137711341226097,0.8196194164103521,5.165890870281915,174.19346372171933,0.0,0.0,8,8,-1.5137711341226097,0.011255834698092437,-0.011255834698092437,0.737578641400563,0.18181818181818182,0.18181818181818182,
a04b2602,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,257.5041111111111,3.111111111111111,1.0730633669143366,0.74517904686845,5.082697180039705,160.20827782724027,0.0,0.0,9,9,-1.0730633669143366,-0.1603424808822478,0.1603424808822478,2.530934599828814,0.0,0.0,
a096bf4d,arc1_sidecar,arc_agi_1_eval,1,9,0.3333333333333333,328.49066666666664,1.0,-0.3832623070685852,0.405340309853142,5.262593824070093,191.98140248297273,0.0,0.0,9,9,0.3832623070685852,-1.8764454928090155,1.8764454928090155,1.4870317981025278,0.09090909090909091,0.09090909090909091,
a3f84088,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,273.8572222222222,1.7777777777777777,1.8641072310371496,0.8657749613935842,5.437961633861217,228.97293632813592,0.0,0.0,9,9,-1.8641072310371496,-0.24978256470294172,0.24978256470294172,-0.1675327915782085,0.3181818181818182,0.3181818181818182,
a57f2f04,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,161.98844444444444,0.7777777777777778,1.602311376432143,0.8323411840028168,4.885222434334455,131.3198945488187,0.0,0.0,9,9,-1.602311376432143,0.5319989938020546,-0.5319989938020546,0.11683738344288616,0.2727272727272727,0.2727272727272727,
a8610ef7,arc1_sidecar,arc_agi_1_eval,1,10,0.3,172.3753,1.0,-0.595347157757987,0.3554089107451609,4.954167736311119,140.76457175636628,0.0,0.0,10,10,0.595347157757987,-1.5705584903596184,1.5705584903596184,1.4870312363512634,0.09090909090909091,0.09090909090909091,
a934301b,arc1_sidecar,arc_agi_1_eval,1,9,1.0,124.95222222222225,1.2222222222222223,2.595437825031481,0.9305673880630106,4.51608918211058,90.47714705370255,0.0,0.0,9,9,-2.595437825031481,1.5565138393638491,-1.5565138393638491,0.1168354382422705,0.2727272727272727,0.2727272727272727,
aa300dc3,arc1_sidecar,arc_agi_1_eval,1,9,1.0,115.01477777777778,1.0,2.5358377893038764,0.9266163044468892,4.70938518539206,109.98390439993692,0.0,0.0,9,9,-2.5358377893038764,1.2179264166476835,-1.2179264166476835,-1.7619304279158863,0.5909090909090909,0.5909090909090909,
aab50785,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,126.78633333333333,2.2222222222222223,0.6049824245905167,0.6467953774464137,4.590601234905709,97.55366625699718,0.0,0.0,9,9,-0.6049824245905167,0.2496941355435922,-0.2496941355435922,-2.3135367050203395,0.6818181818181818,0.6818181818181818,
ac0c5833,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,199.32077777777778,0.8888888888888888,1.6088321941777965,0.8332491888110171,5.043357023561171,153.9894458888348,0.0,0.0,9,9,-1.6088321941777965,0.27225754589593343,-0.27225754589593343,1.953089995224024,0.045454545454545456,0.045454545454545456,
ac2e8ecf,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,180.74966666666668,1.7777777777777777,0.8980431019322309,0.7105471935231429,5.096615597485419,162.46772945380854,0.0,0.0,9,9,-0.8980431019322309,-0.3278687138479301,0.3278687138479301,1.9530947261997027,0.045454545454545456,0.045454545454545456,
ac3e2b04,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,220.76644444444446,2.0,1.6126742861874201,0.8337823449062881,5.424158646418363,225.82042983137913,0.0,0.0,9,9,-1.6126742861874201,-0.3601127843452439,0.3601127843452439,0.7375773184337714,0.18181818181818182,0.18181818181818182,
ac605cbb,arc1_sidecar,arc_agi_1_eval,1,8,0.625,164.3565,1.625,0.6243702944328929,0.6512118501293617,5.263554386843261,192.16686229274615,0.0,0.0,8,8,-0.6243702944328929,-0.8533521816967433,0.8533521816967433,-0.7084738898412644,0.4090909090909091,0.4090909090909091,
aee291af,arc1_sidecar,arc_agi_1_eval,1,8,0.875,56.388875,1.125,1.9494029965871298,0.8753815300760099,4.181102102839894,64.43793281874187,0.0,0.0,8,8,-1.9494029965871298,1.884765306981936,-1.884765306981936,-0.1675314425672541,0.3181818181818182,0.3181818181818182,
b0722778,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,317.3107777777778,3.6666666666666665,1.8810947281605221,0.8677368185938951,5.584894174700068,265.3720923412974,0.0,0.0,9,9,-1.8810947281605221,-0.48646416437221907,0.48646416437221907,1.48703127917591,0.09090909090909091,0.09090909090909091,
b0f4d537,arc1_sidecar,arc_agi_1_eval,1,9,0.5555555555555556,152.4628888888889,0.8888888888888888,0.4850281341183713,0.6189344903832623,4.99792344275636,147.10529044606477,0.0,0.0,9,9,-0.4850281341183713,-0.5452067967728913,0.5452067967728913,0.7375764926619075,0.18181818181818182,0.18181818181818182,
b15fca0b,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,109.43188888888888,1.3333333333333333,2.167515476883252,0.8972942255226286,4.592841311434576,97.77468146468279,0.0,0.0,9,9,-2.167515476883252,1.2899399473203779,-1.2899399473203779,1.4870313625099674,0.09090909090909091,0.09090909090909091,
b20f7c8b,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,141.40866666666668,1.4444444444444444,1.7403636881594262,0.8507332547319761,4.956011233500343,141.0261553861916,0.0,0.0,9,9,-1.7403636881594262,0.49068276766824714,-0.49068276766824714,1.9530918854201058,0.045454545454545456,0.045454545454545456,
b457fec5,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,477.05455555555557,3.6666666666666665,1.246404139861419,0.7766767799487999,6.074776318129363,433.7522454438871,0.0,0.0,9,9,-1.246404139861419,-1.682337020975672,1.682337020975672,1.953093361553034,0.045454545454545456,0.045454545454545456,
b7999b51,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,139.56333333333333,2.6666666666666665,0.8645175744430875,0.7036036401759835,4.8038914853901495,120.98419478401975,0.0,0.0,9,9,-0.8645175744430875,0.13100762178521586,-0.13100762178521586,0.4163893844141107,0.22727272727272727,0.22727272727272727,
b7cb93ac,arc1_sidecar,arc_agi_1_eval,1,9,0.6666666666666666,83.26677777777778,1.2222222222222223,1.2658501449338484,0.7800315335843191,4.480670795534335,87.2938799558253,0.0,0.0,9,9,-1.2658501449338484,0.9881641972606258,-0.9881641972606258,0.4163879567933278,0.22727272727272727,0.22727272727272727,
b7fb29bc,arc1_sidecar,arc_agi_1_eval,1,9,1.0,133.60922222222223,1.1111111111111112,2.727222461929947,0.9386139964837976,4.882652004773018,130.98021233193643,0.0,0.0,9,9,-2.727222461929947,0.9791850198878052,-0.9791850198878052,-0.7084721974244764,0.4090909090909091,0.4090909090909091,
b942fd60,arc1_sidecar,arc_agi_1_eval,1,9,0.4444444444444444,192.28577777777778,2.2222222222222223,-0.17330335983738965,0.4567822728988388,5.051727660443852,155.29225130954657,0.0,0.0,9,9,0.17330335983738965,-1.310655070066182,1.310655070066182,1.4870293490376285,0.09090909090909091,0.09090909090909091,
b9630600,arc1_sidecar,arc_agi_1_eval,1,9,0.5555555555555556,342.94655555555556,1.0,0.7584508281056738,0.6810172973498114,5.356463735108957,210.97402320425726,0.0,0.0,9,9,-0.7584508281056738,-0.8839651336101843,0.8839651336101843,2.5309330871579525,0.0,0.0,
baf41dbf,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,189.56944444444446,2.5555555555555554,1.1530051313141043,0.7600593883104996,5.066514601272516,157.62050704825327,0.0,0.0,9,9,-1.1530051313141043,-0.07135949072066151,0.07135949072066151,0.7375768774609518,0.18181818181818182,0.18181818181818182,
bb52a14b,arc1_sidecar,arc_agi_1_eval,1,9,1.0,109.34844444444444,1.1111111111111112,2.533446131479203,0.9264535092077909,4.714484097102849,110.55124671478826,0.0,0.0,9,9,-2.533446131479203,1.2087507969734719,-1.2087507969734719,0.4163880457892783,0.22727272727272727,0.22727272727272727,
bcb3040b,arc1_sidecar,arc_agi_1_eval,1,9,1.0,103.66644444444445,1.1111111111111112,2.3820425029693943,0.9154476648243124,4.741573997918177,113.61446270339324,0.0,0.0,9,9,-2.3820425029693943,1.117738495130909,-1.117738495130909,-1.2333281384488106,0.5,0.5,
bd14c3bf,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,73.54433333333333,1.0,1.759464987465336,0.8531426409948831,4.329175965917491,74.88173166590839,0.0,0.0,9,9,-1.759464987465336,1.5453227217200147,-1.5453227217200147,1.4870297140836932,0.09090909090909091,0.09090909090909091,
bf32578f,arc1_sidecar,arc_agi_1_eval,1,10,0.7,90.9597,1.4,1.2911774969296994,0.7843464260650447,4.505235925578004,89.4896903632017,0.0,0.0,10,10,-1.2911774969296994,0.9652100277363418,-0.9652100277363418,1.0897090605622461,0.13636363636363635,0.13636363636363635,
bf699163,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,144.78455555555556,1.2222222222222223,2.393007199246206,0.916292510862071,4.738930058676482,113.31182927627727,0.0,0.0,9,9,-2.393007199246206,1.125665505238024,-1.125665505238024,-0.4414305982688475,0.36363636363636365,0.36363636363636365,
bf89d739,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,106.77477777777777,1.4444444444444444,2.05716814182017,0.8866699182107454,4.702092771282441,109.17750767261785,0.0,0.0,9,9,-2.05716814182017,1.0635984338569395,-1.0635984338569395,-0.9715958513216643,0.45454545454545453,0.45454545454545453,
c1990cce,arc1_sidecar,arc_agi_1_eval,1,8,0.75,242.94325,3.25,1.4845258787956173,0.8152552149143806,5.250785326043433,189.71598389227034,0.0,0.0,8,8,-1.4845258787956173,-0.14840598841282948,0.14840598841282948,0.4163863727687625,0.22727272727272727,0.22727272727272727,
c62e2108,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,214.07366666666667,1.6666666666666667,1.9740078168389923,0.8780409410959782,5.351868009654806,210.0020838840045,0.0,0.0,9,9,-1.9740078168389923,-0.055190925006234445,0.055190925006234445,1.0897080513167872,0.13636363636363635,0.13636363636363635,
c64f1187,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,140.7352222222222,1.0,1.5516266975355104,0.8251485533329977,5.056306215709521,156.00948471319498,0.0,0.0,9,9,-1.5516266975355104,0.21691797682092726,-0.21691797682092726,-0.16753112134905282,0.3181818181818182,0.3181818181818182,
c658a4bd,arc1_sidecar,arc_agi_1_eval,1,9,1.0,142.42466666666667,1.1111111111111112,2.628447399000062,0.9326701168660747,5.12512490418939,167.19514861858653,0.0,0.0,9,9,-2.628447399000062,0.5503408800214488,-0.5503408800214488,0.11683545560281176,0.2727272727272727,0.2727272727272727,
c6e1b8da,arc1_sidecar,arc_agi_1_eval,1,9,0.4444444444444444,98.364,1.3333333333333333,0.22131004628995,0.5551027922733569,4.6449000556274385,103.05296575733605,0.0,0.0,9,9,-0.22131004628995,-0.2229308630296712,0.2229308630296712,2.5309362286790504,0.0,0.0,
c87289bb,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,107.76177777777778,2.111111111111111,2.2103498039316176,0.9011750842254757,4.713713123564842,110.46527679996257,0.0,0.0,9,9,-2.2103498039316176,1.1046852510506406,-1.1046852510506406,0.416387059321348,0.22727272727272727,0.22727272727272727,
c92b942c,arc1_sidecar,arc_agi_1_eval,1,8,0.625,316.52887499999997,2.375,0.697617065695999,0.6676592333788671,5.626850180693324,276.7857632184599,0.0,0.0,8,8,-0.697617065695999,-1.3902255511352712,1.3902255511352712,0.7375805455899956,0.18181818181818182,0.18181818181818182,
c97c0139,arc1_sidecar,arc_agi_1_eval,1,9,0.8888888888888888,161.81944444444446,1.0,1.8256851839788508,0.8612469066676847,5.252084758385262,189.963967493906,0.0,0.0,9,9,-1.8256851839788508,0.04110349549731887,-0.04110349549731887,-0.16753149236440174,0.3181818181818182,0.3181818181818182,
cad67732,arc1_sidecar,arc_agi_1_eval,1,9,1.0,180.45522222222223,1.5555555555555556,2.779006235535964,0.941530761138865,4.995911002296829,146.80753707325744,0.0,0.0,9,9,-2.779006235535964,0.8025988497476081,-0.8025988497476081,-0.7084744277393591,0.4090909090909091,0.4090909090909091,
cb227835,arc1_sidecar,arc_agi_1_eval,1,9,0.7777777777777778,205.90633333333335,1.3333333333333333,1.0197381041771654,0.734921582195836,5.085007666821324,160.58117804687257,0.0,0.0,9,9,-1.0197381041771654,-0.2069418270307833,0.2069418270307833,-0.44143006910156923,0.36363636363636365,0.36363636363636365,
ce039d91,arc1_sidecar,arc_agi_1_eval,1,8,0.25,110.479375,0.375,-0.6321681026965065,0.3470190897748838,4.079207167291136,58.09859597083174,0.0,0.0,8,8,0.6321681026965065,-0.14743334698090968,0.14743334698090968,0.7375764227303616,0.18181818181818182,0.18181818181818182,
