session_ID,attempts,solve_rate,mean_duration_seconds,task_count,latent_session_ability
PeE5YYtR7YkwXnRgZWCR,6,0.6666666666666666,151.24183333333335,5,-0.026769704305664145
P3gkdc2bndbycMIhlXzi,6,0.8333333333333334,114.20483333333334,6,0.13184854721248215
UJ014SPh0wjR2XmL4Q7H,6,0.6666666666666666,118.45166666666667,6,-0.4692792487088741
TiQTxzDXE7SSkn9VWLXA,6,0.5,221.71450000000002,6,-1.0757817106779803
R4Sr6VY5zBJvgQkCltf2,6,0.6666666666666666,198.3981666666667,6,-0.33614174453541157
R2zCWDvbqOcvcYIJ4sS7,6,0.6666666666666666,169.67616666666666,5,-0.20368880651000765
Smr5g7jfmNNRvj6h6eVB,6,0.6666666666666666,126.12599999999999,6,-0.18544695153951282
3iobY0LSJeT8Ya77XYC1,6,0.8333333333333334,176.11816666666667,6,-0.0994713920769009
e9P3TJn4wrZ900V1Sx3n,6,1.0,178.41049999999998,5,0.7667342109126188
d41coKDUaQ5D5JnuDZLv,6,0.5,512.4655,6,-0.7190128321990599
N2JnPYcd3bDpYSmWSIDx,6,0.8333333333333334,395.54833333333335,6,-0.12698755070007392
dzJklaviFvk8Zi0NLAKn,6,0.6666666666666666,234.16566666666668,6,-0.21483236498904365
NWUEbLEjlOABOOqdVfo3,6,0.0,302.32666666666665,6,-1.9579816568065833
8jyVycTTHnRHoXtAWVGA,6,0.6666666666666666,217.52666666666664,6,0.08688131754929974
8N1ux1K1aTpy1U1TKYpS,6,0.3333333333333333,199.63133333333334,6,-0.719039085927053
9Lvqjde0cXivV0vXbRs1,6,0.3333333333333333,736.474,6,-1.0724414694821944
zsFJ2vejlyqEZSP6iM4w,6,0.8333333333333334,298.5503333333333,6,-0.05498251178950503
oX3g16YYCU8QLHg5byeM,6,0.8333333333333334,229.1975,6,0.7007244993193823
DI4tHxEWHLlSYNeWErht,6,0.8333333333333334,187.1865,6,-0.11389712404168228
Bf35LRIQxuXNSQmJ2cir,6,1.0,199.38250000000002,5,0.8590768357902516
jM9XUq2K02R6bbNIOAWS,6,0.6666666666666666,458.79749999999996,6,-0.27884489024630355
hh3vaDZ6FunDattJrSB3,6,0.6666666666666666,340.4961666666666,6,-0.12858746533884086
hU07CF7zq7egCkfRE8Y7,6,1.0,187.0415,6,0.8841168342412699
p2WSAeXNQFWXFflw6g1n,6,0.6666666666666666,347.6296666666667,4,0.28940893853003913
pjACw0H14Ecm94q2V56r,6,0.8333333333333334,81.06083333333333,6,0.15597050170437632
q32OvWFYQNMr4x1w19Su,6,1.0,238.48766666666666,6,1.1039253599035315
ASJoNXuOY5PRaY5K2059,6,0.5,410.2911666666667,6,-0.5666056687262743
AwFNW2GkBnq5IbBoRm5M,6,1.0,171.779,6,0.8965783076444394
9g0vroIPVKii5zLbifbC,6,0.8333333333333334,159.2435,6,0.3296585405102662
xAIqRvQWu7fnkvzi1ouE,6,1.0,127.61066666666666,6,0.6742528920147992
09SosUdNbCtojeIun2KS,6,0.8333333333333334,218.34516666666664,6,0.3140970967144725
583Ukw7ia4N0Gqfpq91h,6,0.8333333333333334,190.903,6,0.6419135772426441
t8yjQt8qXIIhKLs1X0I3,6,0.16666666666666666,576.6913333333333,6,-2.0301248813457238
uX4u5Ys95EYJKd53cHCs,6,0.6666666666666666,164.56050000000002,6,0.3096693705458609
DyIQv62ejsQC1tHmdZfp,5,0.6,213.2724,4,0.13185675167126892
go4iieV61pVSYxYHlu9J,5,0.8,149.2852,5,0.16492650722878918
ij2pAkutYJCPZQsvIxmG,5,0.8,106.978,4,0.14930083391123725
IfV15xNO4L1hPZIaHeaj,5,1.0,190.2384,5,0.6917521173016657
L3WZURtH1knnJtMsw3sC,5,1.0,197.98039999999997,3,0.7499476736265999
Tp6NVS4VcezqkWUH0DRL,5,0.2,546.5148,5,-1.4962862702872017
ZwzBo5y0tDKhSlH5iALL,5,0.8,163.2848,5,0.48181357604172576
LljofbCwsSyHmZRQaq8d,5,1.0,187.1422,5,0.9248353088847323
LW8OAGg6bEHPtwHpU0zn,5,0.6,280.4144,4,-0.2728781266589152
MDqkWVsElkvs8k2vXIjZ,5,0.8,159.7718,5,0.35994215482203423
kdpqPmNWdNw2sSyL35Oy,5,0.0,177.421,3,-1.0581641614023405
5w5iREkbLVoo3oEAZ1X7,5,0.8,237.18699999999998,4,0.8500114185081945
5cmA5YJ9IgBwCy98Cuar,5,0.6,483.9354,5,0.5683277716017441
sgGIzyxxIz9rCvz6CBkU,5,0.8,266.3494,5,0.10970276976367871
AluT45UbY9TG0oDedhPP,5,1.0,155.9738,4,0.8373052253055867
Ba2HfASI0WXJ7Svo8EdK,5,0.8,681.6082,5,0.12244438380066586
ooDKoQqs1MFkgDdKPz1O,5,0.2,422.0838,5,-1.3126426631377164
C4irA2pnOPFlNQp6MDHh,5,0.8,152.2374,5,0.2693139925694192
ngW2Pb1jEgNnjzJ4PWvk,5,1.0,189.0656,5,0.940398922144851
lfsS3BGBSrFuzLnoYAIx,5,1.0,421.1402,5,0.6296539390960144
sR57uPMyWRkCBoGeIK7D,5,0.8,221.8056,5,0.36754203111851314
ia6ltGf1gvkirgHuiYtQ,5,0.6,475.9906,5,-0.1211407615212378
jTz3f9tOHZ2LnY4fqS8G,5,1.0,492.98639999999995,4,1.0045134169349526
JjnCox0vega5bO6Khwfx,5,1.0,100.17420000000001,3,0.41217212880694337
J56iHStpu3jMvD8WiCns,5,0.8,79.47139999999999,4,0.24224629176136686
nRICQ33jMihPxd57YNxv,5,0.8,208.98739999999998,5,-0.08344674655054378
5NkTsrGbcRZp7hvNfAXp,5,0.8,147.45080000000002,5,0.10646507186142269
c3PahCCqb89Amk8W5l7Q,5,0.8,267.089,5,0.3792196953932607
S13gx4vkEvPJO7mjrRXR,5,0.6,746.217,5,-0.7598465858526385
zOxjIFh21xgpMMfIbsll,5,1.0,198.3076,4,0.5735806122803835
XK9yRL7XylQvPCNFlBat,5,0.6,220.7288,5,0.19816509512144367
20XcXfF7fnInrTY9pmZa,5,0.6,211.86100000000002,4,-0.06850881169945178
Snc3thhr6jugspZJMe46,5,0.0,1039.7912000000001,5,-1.9025095028373642
OjXdIb7LUvv5R6rJZJ9s,5,0.6,227.3924,5,0.22045375659311411
4IGKH8wEty5L2dHgWwBd,5,0.6,139.3024,4,-0.308996223553884
fAVSn8jr2CXxRqE3mgit,5,0.8,183.9752,5,0.24518262765693127
dUvHVVFrySoWGgcfZuCp,5,0.2,472.79980000000006,5,-0.6798444265479394
2phm6okTmeVADsyz5UvN,5,0.4,317.82759999999996,5,-0.5419197300129048
u5bWa7An60sMZAkOwzQw,5,1.0,343.3752,5,0.4340935173337463
9nA39NI4qviycoUjeaMS,5,0.4,275.1788,5,-0.5251532775020854
9WHgt4hwReIapXbdfYEU,5,1.0,116.907,5,0.8559267925304348
0NKNBmpsp37W1tIUFQ3E,5,0.4,550.6272,4,-0.5378941742125386
4LRcHP6VbjWOYiQTODKu,4,0.75,235.6755,3,-0.20713268994521333
gCHcUWDsDzg8kBNhyTC2,4,0.25,258.81575000000004,4,-1.1056285984189638
d5Oj0dhZm11I7Hkfbisl,4,0.75,182.13375000000002,4,0.14403171968387388
MC0a143771yA563Ennh6,4,0.25,478.05625,4,-1.0060694703233877
fakBZ2GVM5LPX8WMreR8,4,1.0,104.94975,4,0.5231376588277666
PuuoyWWjfcNMiUC7upPr,4,1.0,126.021,4,0.9324573932836889
b4htQwybgMF4pMgBt9Il,4,1.0,76.4855,3,0.8379534559556252
Ldwc5OtfUVheeB93YdFd,4,0.5,326.74150000000003,3,-0.1668320183063649
ccQELf5vZ9SEvpngg9sp,4,0.75,332.924,4,0.30650367640511583
beNvozIDBsI3du35rmGJ,4,0.5,183.66750000000002,4,-0.3878194142462282
YulptI5G0kOMC94YcLvs,4,0.75,241.12425000000002,4,-0.2296228838914518
x7zlGVRZXEFCP9Yxq45M,4,1.0,537.56825,4,0.9974263294459924
7Xf5miJXClAyTb35dyj9,4,0.75,144.25775,4,0.06033464179971048
6RLLZz05PzUluFjXuQzJ,4,1.0,415.80649999999997,4,0.567391535186818
9XXIsRrli0yvBn8ysThP,4,0.75,242.99175,4,0.20969791643560126
tWOz22N5lAZW3YRb0bNf,4,0.75,371.8345,4,0.2696016874002538
sdie85hkXnCMUNLr0Y3L,4,0.25,53.20925,3,-0.6416552234387984
nNocHRFpUJfdNQSrlOGJ,4,0.5,258.577,3,-0.2431519343917792
FBVs54BR83KUIHr9A3V2,4,0.5,407.65025,4,-0.5425199908250201
ir15bk9Ej87YyIR4PiXf,4,0.5,264.052,3,-0.4802827590969658
dqMLZRlTGOZSlUotaapZ,4,1.0,393.2115,4,0.26281885830735857
esOXjdn7EdGTwnPV6O6p,4,1.0,266.241,4,0.8938710397164451
UmFlFTKfzFsDSS71lQhn,4,0.0,244.61700000000002,2,-0.8551599361658263
wZ8enl1VRog57lzNQhAQ,4,0.75,582.23475,4,-0.22319072229482825
1rAoW2gMtdJDd1M1rjM8,4,0.25,45.8525,3,-1.3751133787864442
2EfPIzXpYPStQaiGj1J5,4,1.0,268.0025,4,0.525462685872182
1Ijb4Ez0uaFeDF3nVzgJ,4,0.25,311.90925,3,-0.7253953669228876
qOt5kVgAhnOwa4D8ICbN,4,0.5,152.4135,4,-0.6314236875059167
rSZHxrGPlsPbX4L7sMNK,4,1.0,210.815,4,0.9561843374807434
9USkLi2ZwOjLCTGkfcg1,4,1.0,80.247,4,0.24342965238487602
9a86s4NJVx5v2e3aBm33,4,0.75,167.794,4,0.14645440671871568
7xVosJMiTodN5GZtKKlB,4,0.75,236.63975,4,0.4592987818044981
GWQBCSWZJCIaDE9rtSjw,4,1.0,102.2005,3,0.5817033244025729
10xIlWbdzytFj7qqJpHo,4,0.75,112.1505,3,-0.23263205457918495
5Y3ajPbnKRnyC6YUT5S4,4,0.25,471.47700000000003,4,-1.4008035223059565
igAjUZ2z2U7g5jMsA6kK,4,1.0,376.37350000000004,2,1.2918883536486747
iaFf2JQm8NoVSayE0K8l,4,0.5,148.6065,4,-0.8431697156948097
LJedrZksr2qk7gfkskJw,4,0.75,158.52325,4,-0.12136669394589743
K2dIxXlsvYWq9wHjETcC,4,0.75,521.9114999999999,4,0.02983656477159093
2fvJbNo5C93hZBpDjLpF,3,0.3333333333333333,936.9006666666668,3,-0.723736912792355
iKlpjlBNPlUFAMQlQNyS,3,0.0,494.47766666666666,3,-1.6660856528545862
iqSTslD6RqxaLiZ34lez,3,0.6666666666666666,342.2083333333333,3,-0.03574047124709614
toZhl3f6tnIOtqYsXrZS,3,1.0,115.13566666666667,2,0.19796415042407214
wGhm92tJYWtohz159WMA,3,1.0,145.85833333333332,2,0.5071781800341977
WPQgA430rLQHzVWNiIBD,3,0.6666666666666666,146.64466666666667,3,-0.08258853560838963
XOmJtgxafsWms1r4lghb,3,0.6666666666666666,407.577,3,-0.25788171530298715
wo6hmObwvVX2FgCFkdI0,3,0.3333333333333333,285.50533333333334,3,-0.7501998509850402
X2fqlNpo2d7HzjUjmRsr,3,1.0,91.30499999999999,3,0.447018894613605
aRNouV07NQ0jZfUOynzY,3,0.3333333333333333,378.1756666666667,3,-0.42511429580731613
Tfj8djnxW7sCHhNmrtsm,3,1.0,209.61333333333332,3,0.2719444918378627
SHaII1Jrr8T8UjNqOAXg,3,1.0,204.81566666666666,3,0.7508389364758804
3rnRP9ef5co6j3KAFZMO,3,0.0,600.4496666666666,3,-0.6155744217135826
pfNX1R6HBC2sUx5RtnPW,3,0.6666666666666666,210.6353333333333,3,-0.23477233237206374
AHUxOKG8JcSXOF4b1xf6,3,0.6666666666666666,231.66599999999997,3,0.058478618427229574
xFbhV9tuXinq1UBqzrT2,3,0.6666666666666666,216.013,3,0.025949543948235867
2VLd9ZefPSsIt5R1Zjqm,3,0.6666666666666666,606.5533333333333,3,-0.46379026929690875
6zZhwlWm2v5oawH70P3U,3,1.0,175.40666666666667,3,0.7685458569058391
nci4Vf2yv3L3z3fFspes,3,0.3333333333333333,507.25533333333334,3,-0.3611791644383584
ko4xe382mJmiCTBGeJbb,3,1.0,260.8786666666667,3,0.4006328167347363
FqFMV10tLxIgIgfywvL0,3,1.0,208.365,3,0.44646213755499387
ElbbwgTqMCQTkJUR37mi,3,1.0,510.1213333333333,3,0.29029209863226463
EYsB6RjwyhHGuILHsvqJ,3,1.0,197.74900000000002,3,0.36088869678718793
mHOsjK7R8eIfYwsvDsWR,3,0.3333333333333333,804.8563333333333,2,-0.4482934530711554
NWHxYETRdQZcCqOk7GRu,3,0.6666666666666666,72.50866666666667,3,-0.37939919898829044
3X0iuJ8aeLsbbWc35PyK,3,1.0,199.16533333333334,3,0.15928822890053754
eOOT19k4ZRqs3FbTqErC,3,1.0,1320.9096666666667,3,1.0464841531066238
dv16Te7ufmKq3Z74XraS,3,0.6666666666666666,201.40533333333335,3,-0.2255106372113794
ee3G9Nd7fUVAHFbvyZyW,2,0.5,128.962,2,-0.2925460406381131
3gqsGY4v4a3AzxzIXj8t,2,0.5,315.617,2,-0.2251600175187
fbUVObqfAvRXk3JpiwKf,2,1.0,218.415,2,0.11517154101721348
flL7kYWncRd7dvJ1RqY7,2,1.0,325.581,2,0.1287994664314273
fTsOkDXagySi0TZTLVQ1,2,1.0,225.48,2,0.4577360014246254
vzTiM76GMQheyspLE4Tb,2,0.0,264.9755,2,-0.5443521814268261
17EtJacrpkVvwOMXQjz6,2,0.0,551.832,2,-1.1976231246215099
Q7LoqujwODgiHnmFuvGQ,2,0.5,520.3689999999999,2,0.12284284589898914
zwbnXVOgBs8qYlRJnG0w,2,1.0,357.65700000000004,2,0.3514380865287341
3Wu9YgRgf1ZRS30ro51M,2,0.5,418.70050000000003,2,-0.6842340898837282
A8qeYGxRIpohwtzi9zEW,2,1.0,203.797,2,0.3314719658088426
ctJS6kXwA9PKiwqPNMTI,2,0.5,442.908,2,-0.3984536308834251
6aAw9Pkk1a7pgHKzjBqt,2,0.5,62.1015,2,-0.22959398796353317
onFhI4KJYXy97Xj7K0vU,2,1.0,80.247,2,0.31010337603521554
Jld2MPupQcwVh1X5xPvF,2,1.0,259.227,2,0.11000944324033761
CMW7lxZTBBRBOpKyL51v,2,0.5,321.0655,2,-0.1989222242058587
lyW8MwOjdTYDNxB9VGEl,2,1.0,293.606,2,0.322347283624513
IzRw8MVNsmX3CWVTV8R8,2,0.0,176.1055,2,-0.7819890244293994
F63jHMhmnkC1ROVBwmsM,2,1.0,232.01149999999998,2,0.3204400587547434
h5ros5vFfVWdMVXhB2ZH,2,1.0,234.63899999999998,2,0.5731765685897863
imExxpwH1nkqYUdc9Peg,2,0.5,626.2755,2,-0.18645652851738975
hlVlJOwGlGtF5iTAEegP,2,0.0,544.4605,2,-0.5355205443724917
BTdFxjueL3onQJS9qx8T,2,0.5,539.0225,2,-0.40436688086907696
AJcctbcGmFGUsH3AYeHe,2,0.0,1077.291,2,-1.2250490531966831
SkqTQtkAlV0Td3voWD3e,2,1.0,88.99600000000001,2,0.2258081934762756
ZgaTS7upwxelFuUkyhgv,2,1.0,105.97749999999999,2,0.20580601632145487
1MnTTZpFSP4rEcPX2Xz2,1,1.0,91.564,1,0.05162157025534173
4WkPVyC6z6tCv9wbpO6K,1,1.0,139.303,1,0.051622552128496604
Swtgi5m5rmxzEHgQmY6x,1,1.0,167.822,1,0.05162259938813768
ZxXa4VSb9QeJK6lOZnzP,1,1.0,556.5350000000001,1,0.378851397161291
OStcgWNCU7yTQP65Zgd5,1,1.0,45.402,1,0.05162152990014451
O6C3r0sNxEO7y2OcCyJE,1,0.0,111.592,1,-0.8787308770699407
1vNt893Wd5MbmCL7YkDp,1,1.0,482.191,1,0.05162314677762161
16IbE33J7LjEY2xqCeoz,1,1.0,81.517,1,0.0516221287102346
vZrLFufHeNDK01zq9OZE,1,1.0,149.553,1,0.05162312756586042
yNLYsfuapXbEqrHOcebI,1,1.0,82.627,1,0.051623873922663266
XbXNScs70GN7LThdGCgM,1,1.0,225.035,1,0.051624366378831596
XbX7BakDLG8Z7k9c7YLK,1,1.0,70.341,1,0.051622447086879734
WLoh6oJN8p5P5pjCZ3At,1,1.0,284.021,1,0.051621889616542675
VnriBKu6Smn4emJPO56C,1,1.0,67.202,1,0.051622836475650406
LlKPALlUA3ES38FYBnHo,1,0.0,848.126,1,-0.8787323452292831
dNmS16v3vpGJ4P8sa9qQ,1,1.0,139.186,1,0.13188710395142034
3wVnUUKSAW0w2QEQMHmU,1,0.0,934.83,1,-0.8787275676158618
CWL6uDykIWbqW9HbyNQ8,1,1.0,74.926,1,0.051624234073496235
JHZM1IZTLW0rKKLsrzdV,1,1.0,297.417,1,0.05162220708672328
ksRJlXxTkyaRECIptxAK,1,1.0,301.03,1,0.051621581347424235
kddXewWQtX8lU0FX2UX3,1,0.0,883.611,1,-0.8787326438332894
hprVDHGKCIQ9onX6R96y,1,1.0,86.012,1,0.05162245309882723
i0VhHeoMS4Ue5ZesDHWv,1,1.0,69.908,1,0.05162183936636493
hvPBypJk6D0qzoH6fmSk,1,0.0,929.422,1,-0.8787302507063965
hUbOHMu4sAwSTRSi4OmA,1,1.0,68.158,1,0.05162205018662033
j1w2wvArJCahD88eAR6q,1,1.0,80.522,1,0.05162159660271612
Jml2yBTVuiJnkvTsCCAV,1,1.0,447.014,1,0.0516262302805302
KMQqHC4kjjCiQZJGllJf,1,1.0,91.707,1,0.051622459035593524
KRJAyuyevpBG1yp44oGg,1,1.0,114.392,1,0.05162338653678795
L821DNTwO2oBtpqSdTy0,1,1.0,89.703,1,0.051620788806192384
gz5XLcPFhjcZk6jq4X9L,1,1.0,115.861,1,0.05162343115169272
Bb0ROhlwPTA6W0j5XfoV,1,1.0,79.337,1,0.05162272729571156
GKrYUNd3eUgHtRfGKUkF,1,0.0,911.363,1,-0.8787314363293598
moWyCSiQ5f0Tj7eAhFss,1,1.0,107.901,1,0.0516248569374967
qsB01P49sBn5XJI62eeK,1,1.0,284.411,1,0.05162390101299318
AV4nhnbpOOBvC3XQJ0sf,1,1.0,52.878,1,0.05162205373281132
BJTnZqDPW1uUHURWfjRT,1,1.0,3108.049,1,0.5820631206707166
rjfIjpyM3A1u17DPa56i,1,1.0,83.541,1,0.051622985990244695
8uCtq1WcdliXiyZA7IL3,1,1.0,186.067,1,0.051628044957431826
sonepX7Lhk3Ef7NcheRS,1,1.0,285.669,1,0.051622152161408995
sbgnZp4Vzx1vZqLqWFvu,1,1.0,110.151,1,0.05162212758152481
2G9Ewdwt9fY0Ab7kWvgP,1,0.0,645.851,1,-0.41155918616741605
6G2HWiP7TKuyklSyyip9,1,1.0,77.277,1,0.05162171092809089
6EJxesyEVZS15xvfUEID,1,0.0,189.299,1,-0.8787300479100186
9swIG2AuSrY3a1zZtMEs,1,1.0,356.678,1,0.05162293821793244
3SiQDUhkXP4GHl6gkowA,1,0.0,140.813,1,-0.4115564128038599
