source_family,split,model_name,task_ID,task_score,task_cost,task_attempts,task_output_tokens,task_total_tokens,task_duration_seconds,task_empty_attempts
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,da515329,0.0,0.0,2.0,569144.0,4367057.0,1122.568916,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,e12f9a14,0.0,0.0,2.0,1102024.0,8677803.0,2077.767352,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,88e364bc,0.5,0.0,4.0,1758398.0,12188103.0,2951.065185,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,a251c730,1.0,0.0,2.0,929193.0,8596090.0,1503.2417679999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,9385bd28,0.5,0.0,4.0,1819644.0,12366032.0,3551.266007,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,409aa875,1.0,0.0,2.0,827199.0,5717414.0,1357.738487,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,abc82100,0.0,0.0,2.0,946739.0,6932916.0,1549.729082,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,a6f40cea,0.0,0.0,2.0,1075816.0,8352383.0,1710.8966249999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,d59b0160,1.0,0.0,2.0,979251.0,6958724.0,1543.6547500000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,62593bfd,0.0,0.0,4.0,1986300.0,15333129.0,3333.086244,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,9aaea919,1.0,0.0,2.0,534159.0,5147035.0,1099.537634,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,b9e38dc0,0.0,0.0,2.0,912475.0,6260164.0,1887.5644590000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,64efde09,0.0,0.0,2.0,1085339.0,8275307.0,1656.3805830000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,2b83f449,0.0,0.0,2.0,969508.0,6733125.0,1893.4339479999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,eee78d87,0.0,0.0,2.0,798626.0,4779468.0,1767.573651,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,195c6913,0.0,0.0,4.0,2491214.0,19782462.0,4163.088281,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,db695cfb,1.0,0.0,2.0,790391.0,6151013.0,1294.578762,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,67e490f4,1.0,0.0,2.0,1003045.0,7926112.0,2129.483124,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,6e4f6532,0.0,0.0,4.0,2043289.0,16380317.0,3759.703316,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,e87109e9,0.0,0.0,2.0,1016938.0,7409549.0,1528.582934,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,581f7754,0.5,0.0,4.0,1481856.0,10666112.0,2587.677332,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,a25697e4,0.0,0.0,4.0,1720992.0,14147853.0,2607.970014,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,97d7923e,0.0,0.0,2.0,630018.0,4166205.0,1057.065794,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,58f5dbd5,1.0,0.0,2.0,724265.0,5440622.0,1540.745623,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,1ae2feb7,1.0,0.0,6.0,1432854.0,7801243.0,2436.447207,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,16de56c4,1.0,0.0,4.0,1318669.0,7659718.0,2230.550266,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,b5ca7ac4,0.0,0.0,2.0,1005243.0,8249278.0,1603.3141329999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,291dc1e1,1.0,0.0,2.0,693158.0,4098553.0,1287.271418,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,446ef5d2,0.5,0.0,4.0,1809923.0,13815198.0,3561.9203939999998,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,dd6b8c4b,1.0,0.0,4.0,1502258.0,9714832.0,2918.568864,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,38007db0,1.0,0.0,4.0,1210202.0,8753387.0,2115.968677,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,8b7bacbf,0.5,0.0,4.0,1963367.0,17153011.0,3433.739197,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,edb79dae,0.0,0.0,2.0,1033640.0,7959488.0,1682.8622890000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,31f7f899,1.0,0.0,2.0,440335.0,2528306.0,851.6592860000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,4c3d4a41,1.0,0.0,4.0,1548560.0,9426697.0,2898.704251,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,de809cff,0.0,0.0,2.0,1013255.0,8514906.0,1878.93745,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,898e7135,1.0,0.0,2.0,1042970.0,8193128.0,1654.2036899999998,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,fc7cae8d,0.0,0.0,2.0,859928.0,6603819.0,1387.425467,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,6e453dd6,1.0,0.0,2.0,533884.0,3168997.0,920.863312,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,c4d067a0,1.0,0.0,2.0,492703.0,3418629.0,977.138858,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,8698868d,0.0,0.0,2.0,1045405.0,7949382.0,2074.948436,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,8b9c3697,0.0,0.0,2.0,537735.0,4306116.0,816.040255,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,89565ca0,0.0,0.0,2.0,1136821.0,8968284.0,2136.349833,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,53fb4810,0.0,0.0,2.0,567709.0,3318343.0,984.802823,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,e3721c99,1.0,0.0,4.0,2193663.0,20005314.0,3763.5590519999996,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,e8686506,1.0,0.0,2.0,477846.0,2651701.0,797.1719929999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,35ab12c3,0.0,0.0,2.0,1017925.0,7036872.0,2020.347542,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,20270e3b,0.5,0.0,4.0,1546990.0,9390239.0,2785.263916,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,88bcf3b4,0.0,0.0,4.0,1622810.0,10967027.0,2462.844126,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7491f3cf,0.0,0.0,2.0,866805.0,6047310.0,1560.3212819999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7b80bb43,0.0,0.0,2.0,1125438.0,8268596.0,2106.961404,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,dfadab01,1.0,0.0,2.0,698714.0,5042720.0,1217.410835,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,a47bf94d,0.0,0.0,2.0,1033140.0,9441522.0,1570.715567,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,3dc255db,1.0,0.0,2.0,765104.0,4705465.0,1374.3102079999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,2c181942,0.0,0.0,2.0,1141273.0,9357480.0,1955.368158,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,6ffbe589,0.0,0.0,2.0,969850.0,7301907.0,1673.3066210000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,faa9f03d,0.0,0.0,2.0,800338.0,5046200.0,1275.9411,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,332f06d7,1.0,0.0,2.0,1034675.0,8017390.0,1907.086115,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,2ba387bc,1.0,0.0,2.0,325851.0,1887927.0,623.042231,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,800d221b,0.0,0.0,2.0,977838.0,7382142.0,1723.450993,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,5dbc8537,0.5,0.0,2.0,894574.0,6837452.0,1668.588725,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,b99e7126,1.0,0.0,2.0,1002556.0,8551431.0,1496.385665,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,71e489b6,0.0,0.0,4.0,2043995.0,14858158.0,3701.7124430000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,3a25b0d8,0.0,0.0,4.0,1885392.0,14180285.0,3258.461445,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,5545f144,0.0,0.0,2.0,807934.0,5181972.0,1301.018227,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7c66cb00,1.0,0.0,2.0,772448.0,5875926.0,1461.935058,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,cb2d8a2c,0.5,0.0,4.0,1718523.0,11683823.0,3298.623518,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,135a2760,0.0,0.0,2.0,325448.0,2229936.0,616.372676,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,78332cb0,0.5,0.0,4.0,1103666.0,5927046.0,2290.680643,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,221dfab4,0.0,0.0,4.0,1887594.0,14197276.0,3346.6414480000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,271d71e2,0.0,0.0,2.0,995516.0,6978622.0,2013.8436969999998,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,4c416de3,0.0,0.0,2.0,1118815.0,8257267.0,2025.186071,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,4e34c42c,0.0,0.0,4.0,1039724.0,9202358.0,1965.623128,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,20a9e565,0.5,0.0,4.0,1681792.0,14166682.0,2872.017674,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,f560132c,0.0,0.0,2.0,916413.0,7400221.0,1774.938397,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,3e6067c3,0.5,0.0,4.0,1889488.0,13816454.0,3297.232738,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,dbff022c,1.0,0.0,2.0,562647.0,3198869.0,1059.4546559999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,db0c5428,1.0,0.0,2.0,807225.0,5459427.0,1470.0285509999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,45a5af55,1.0,0.0,2.0,331599.0,1840379.0,759.7886169999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7b0280bc,0.0,0.0,2.0,1083485.0,8968908.0,1659.0886209999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,0934a4d8,0.0,0.0,2.0,1333545.0,13251750.0,2139.343798,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,80a900e0,0.0,0.0,2.0,956735.0,7394997.0,1852.363658,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,4a21e3da,1.0,0.0,2.0,1072625.0,7712502.0,1914.439729,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,f931b4a8,1.0,0.0,4.0,1202149.0,6799960.0,2265.798257,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,142ca369,0.5,0.0,4.0,1756710.0,12300447.0,3075.360298,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7ed72f31,1.0,0.0,4.0,1017484.0,6343042.0,1718.13352,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,aa4ec2a5,1.0,0.0,2.0,858600.0,6304539.0,1943.751839,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,21897d95,0.0,0.0,4.0,2007609.0,13820613.0,3492.088645,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7b3084d4,1.0,0.0,2.0,1026745.0,8229947.0,1674.403368,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,b10624e5,1.0,0.0,2.0,903634.0,7018888.0,1560.695006,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,58490d8a,1.0,0.0,2.0,418648.0,2376228.0,942.814335,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,269e22fb,0.0,0.0,4.0,1944086.0,21950849.0,3229.5060599999997,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,1818057f,1.0,0.0,2.0,381291.0,2204563.0,725.944482,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,b6f77b65,0.5,0.0,4.0,1929572.0,12881048.0,3778.4637190000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,16b78196,0.0,0.0,2.0,1236032.0,11992608.0,1997.0900649999999,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,136b0064,1.0,0.0,2.0,704115.0,4080455.0,1309.778096,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,65b59efc,1.0,0.0,4.0,1491276.0,11248807.0,2377.600833,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,8e5c0c38,1.0,0.0,4.0,1963664.0,15237014.0,3435.3198310000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,981571dc,1.0,0.0,2.0,1380444.0,13577091.0,2246.3632289999996,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,4c7dc4dd,0.0,0.0,2.0,512034.0,4125780.0,1038.990305,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,8f3a5a89,1.0,0.0,2.0,845011.0,5279781.0,1575.411053,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,36a08778,1.0,0.0,4.0,1291133.0,9320087.0,2493.4705670000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,b0039139,0.0,0.0,4.0,1395054.0,8418615.0,2391.375215,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,cbebaa4b,0.0,0.0,4.0,1893345.0,14711643.0,3771.5178349999996,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,247ef758,1.0,0.0,4.0,949958.0,5803689.0,1923.289795,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,a395ee82,1.0,0.0,2.0,748773.0,5711053.0,1201.0901720000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,c7f57c3e,0.0,0.0,2.0,869874.0,5977612.0,2012.0374940000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,13e47133,0.5,0.0,4.0,877089.0,6290490.0,1673.283363,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,8f215267,1.0,0.0,2.0,1096855.0,7792959.0,2052.970502,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,7b5033c1,0.0,0.0,2.0,289859.0,1276345.0,555.304744,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,e376de54,1.0,0.0,2.0,625798.0,4333506.0,1252.946314,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,a32d8b75,0.0,0.0,4.0,2323434.0,16660646.0,3840.3723539999996,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,bf45cf4b,1.0,0.0,2.0,321187.0,1707415.0,712.879553,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,5961cc34,0.0,0.0,2.0,1069155.0,9025481.0,2065.013153,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,d8e07eb2,1.0,0.0,4.0,2132917.0,16666657.0,3531.2569169999997,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,d35bdbdc,0.3333333333333333,0.0,6.0,1620215.0,9485862.0,3026.0789179999997,0.0
llm,arc_agi_v2_public_eval,gemini-3-deep-think-preview,9bbf930d,0.0,0.0,2.0,962659.0,6801545.0,1510.19135,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,da515329,0.0,0.174004,2.0,4091.0,70483.0,276.994831,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,e12f9a14,0.0,0.308337,4.0,10843.0,136039.0,399.326189,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,88e364bc,0.0,0.405839,4.0,4810.0,163803.0,542.747167,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,a251c730,1.0,0.12270500000000001,2.0,756.0,56295.0,249.299171,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,9385bd28,0.5,0.320526,4.0,3265.0,123372.0,529.906714,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,409aa875,0.0,0.18295300000000003,2.0,1536.0,70206.0,300.601538,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,abc82100,0.0,0.182373,2.0,2405.0,70221.0,304.17287999999996,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,a6f40cea,0.0,0.16543600000000003,2.0,480.0,68537.0,268.81305199999997,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,d59b0160,1.0,0.215845,2.0,1542.0,81170.0,362.32075499999996,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,62593bfd,0.0,0.376249,4.0,6941.0,160308.0,597.796593,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,9aaea919,1.0,0.177925,2.0,5413.0,91070.0,236.358694,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,b9e38dc0,0.0,0.17564800000000003,2.0,1720.0,66566.0,292.562509,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,64efde09,0.0,0.18859700000000001,2.0,5051.0,80514.0,386.464498,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,2b83f449,0.0,0.169232,2.0,1943.0,62489.0,273.813824,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,eee78d87,0.0,0.209026,2.0,1548.0,74497.0,345.982898,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,195c6913,0.0,0.34568299999999996,4.0,10876.0,157751.0,699.297815,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,db695cfb,0.0,0.18228499999999997,2.0,3150.0,70675.0,292.536881,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,67e490f4,0.0,0.168815,2.0,998.0,71455.0,351.888512,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,6e4f6532,0.0,0.36793599999999993,4.0,7936.0,149992.0,609.229827,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,e87109e9,0.0,0.157636,2.0,3456.0,72247.0,320.491765,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,581f7754,0.5,0.373517,4.0,3137.0,139559.0,614.928715,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,a25697e4,0.0,0.361064,4.0,9915.0,156128.0,765.498152,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,97d7923e,0.0,0.185743,2.0,1200.0,67176.0,309.33846200000005,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,58f5dbd5,0.0,0.134722,2.0,1487.0,55324.0,212.336186,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,1ae2feb7,1.0,0.42301500000000003,6.0,2649.0,160400.0,717.672,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,16de56c4,0.5,0.313955,4.0,2273.0,114925.0,524.108479,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,b5ca7ac4,1.0,0.17963200000000001,2.0,2935.0,77079.0,280.478208,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,291dc1e1,0.0,0.177984,2.0,756.0,65518.0,292.753296,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,446ef5d2,0.0,0.36273099999999997,4.0,6486.0,133557.0,598.827174,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,dd6b8c4b,0.5,0.387884,4.0,1452.0,138288.0,652.104355,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,38007db0,1.0,0.280735,4.0,2442.0,112395.0,430.912986,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,28a6681f,0.0,0.172912,2.0,905.0,61399.0,298.579729,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,8b7bacbf,0.0,0.362622,4.0,8847.0,149934.0,629.317749,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,edb79dae,1.0,0.173801,2.0,2653.0,70552.0,274.140321,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,31f7f899,1.0,0.154162,2.0,1733.0,57524.0,246.73084,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,4c3d4a41,1.0,0.34733499999999995,4.0,1919.0,124245.0,581.1329900000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,de809cff,0.0,0.181211,2.0,5405.0,73137.0,281.765399,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,898e7135,1.0,0.19127899999999998,2.0,3934.0,76363.0,309.94680900000003,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,fc7cae8d,0.0,0.18887199999999998,2.0,1440.0,76134.0,303.40862200000004,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,6e453dd6,1.0,0.13418200000000002,2.0,1799.0,52649.0,210.897451,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,c4d067a0,1.0,0.140668,2.0,4382.0,66666.0,187.379363,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,8698868d,0.0,0.200207,2.0,2034.0,79109.0,337.079629,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,8b9c3697,1.0,0.172777,2.0,3725.0,73499.0,352.297095,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,89565ca0,0.0,0.17875000000000002,2.0,123.0,72795.0,290.611672,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,53fb4810,1.0,0.143543,2.0,2700.0,56681.0,228.672793,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,e3721c99,0.0,0.392158,4.0,10812.0,176186.0,801.552861,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,e8686506,1.0,0.13017800000000002,2.0,240.0,46766.0,212.57012400000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,35ab12c3,0.0,0.157009,2.0,2651.0,64293.0,249.175991,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,20270e3b,0.5,0.358452,4.0,768.0,125369.0,613.6827940000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,88bcf3b4,0.0,0.378721,4.0,7283.0,146202.0,618.10669,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,7491f3cf,0.0,0.182706,2.0,1055.0,69067.0,299.164572,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,7b80bb43,0.0,0.180137,2.0,2999.0,74264.0,259.298024,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,dfadab01,0.0,0.145329,2.0,2406.0,60733.0,235.273527,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,a47bf94d,0.0,0.198148,2.0,4093.0,83551.0,404.332498,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,3dc255db,0.0,0.16213299999999997,2.0,936.0,58966.0,268.928981,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,2c181942,0.0,0.200596,2.0,3750.0,83627.0,354.18504399999995,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,6ffbe589,0.0,0.20353000000000002,2.0,447.0,77950.0,331.858362,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,faa9f03d,0.0,0.14855400000000002,2.0,864.0,56288.0,244.26881300000002,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,332f06d7,0.0,0.21022200000000002,2.0,2400.0,79324.0,346.63398700000005,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,2ba387bc,1.0,0.10411800000000002,2.0,768.0,48776.0,136.833791,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,800d221b,0.0,0.165439,2.0,5403.0,67468.0,265.623756,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,5dbc8537,0.5,0.335737,4.0,2400.0,126604.0,549.0652970000001,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,b99e7126,1.0,0.174643,2.0,5051.0,87911.0,234.27158,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,71e489b6,0.0,0.362231,4.0,3590.0,140957.0,569.749604,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,3a25b0d8,0.0,0.37195600000000006,4.0,1989.0,144672.0,600.233924,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,5545f144,0.0,0.17316399999999998,2.0,300.0,64348.0,289.466993,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,7c66cb00,0.0,0.132247,2.0,4330.0,69544.0,163.929932,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,cb2d8a2c,0.5,0.325503,4.0,5594.0,136401.0,438.071618,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,135a2760,0.0,0.21176,2.0,5056.0,80295.0,328.794305,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,78332cb0,0.0,0.318635,4.0,1416.0,113675.0,529.464944,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,221dfab4,0.0,0.350641,4.0,9160.0,150492.0,567.694916,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,271d71e2,0.0,0.165946,2.0,4333.0,63927.0,282.04116,0.0
llm,arc_agi_v2_public_eval,gemini-3-flash-preview-thinking-high,4c416de3,0.0,0.167404,2.0,2508.0,72263.0,374.484101,0.0
