session_ID,attempts,total_solved,solve_rate,total_duration_seconds,mean_duration_seconds,median_duration_seconds,total_submissions,mean_submissions,mean_pred_prob,outfit,session_mix,tasks_per_minute,ability,ability_rank,source_family,subtype,label,performance_rate,primary_effort,secondary_effort,effort_ratio,effort_per_success_seconds,log_tasks_per_minute,log_ability
CG2p3mBTi7BI1Yu99r4T,10,9,0.9,3348.021,334.8021,188.8415,12,1.2,0.8428763369904567,0.1865756171616553,Public Eval Only,0.1792103454548224,1.13174495418595,77.0,human,Public Eval Only,CG2p3mBTi7BI1Yu99r4T,0.9,334.8021,1.2,0.0035842069090964482,372.00233333333335,0.16484501569703353,1.788058676295691
gLzFhVMEpJ4kej4xMWXX,12,12,1.0,1763.571,146.96425,112.892,17,1.4166666666666667,0.9526059844891734,0.0508813643340825,Mixed,0.4082625536482512,1.1268293790243342,78.0,human,Mixed,gLzFhVMEpJ4kej4xMWXX,1.0,146.96425,1.4166666666666667,0.009639532516694822,146.96425,0.34235671311350835,1.7872360379564494
AluT45UbY9TG0oDedhPP,5,5,1.0,779.869,155.9738,143.936,6,1.2,0.8873925358040184,0.1329475895492777,Mixed,0.3846799911267148,1.115259905525424,79.0,human,Mixed,AluT45UbY9TG0oDedhPP,1.0,155.9738,1.2,0.0076935998225342965,155.9738,0.3254690596042549,1.7852971719432849
NQaP9dMLqCs9mxeASMi3,26,24,0.9230769230769232,3709.952,142.69046153846153,107.38,56,2.1538461538461537,0.9015829446171424,0.2895500773038018,Mixed,0.4204906155120066,1.1073434685986152,80.0,human,Mixed,NQaP9dMLqCs9mxeASMi3,0.9230769230769232,142.69046153846153,2.1538461538461537,0.015094534915815623,154.58133333333333,0.3510023158221424,1.7839683292640371
QxK8OalqQVjJom3TuAxB,20,18,0.9,3396.004,169.8002,154.176,21,1.05,0.8721527376061475,0.6216982034241773,Mixed,0.3533564742562141,1.10325545784282,81.0,human,Mixed,QxK8OalqQVjJom3TuAxB,0.9,169.8002,1.05,0.006183738299483747,188.66688888888888,0.30258778400344094,1.7832814291659127
6zZhwlWm2v5oawH70P3U,3,3,1.0,526.22,175.40666666666667,199.735,4,1.3333333333333333,0.8143445267043267,0.3013202690783896,Mixed,0.3420622553304701,1.102872822282656,82.0,human,Mixed,6zZhwlWm2v5oawH70P3U,1.0,175.40666666666667,1.3333333333333333,0.007601383451788225,175.40666666666667,0.29420742743660144,1.7832171115392295
SHaII1Jrr8T8UjNqOAXg,3,3,1.0,614.447,204.81566666666663,209.861,3,1.0,0.8152110104141994,0.2627270548292787,Mixed,0.2929463403678429,1.097908522038559,83.0,human,Mixed,SHaII1Jrr8T8UjNqOAXg,1.0,204.81566666666663,1.0,0.004882439006130717,204.81566666666666,0.2569235988263577,1.7823822817130177
ICfYf5v7WReFr2P6X316,16,15,0.9375,3365.632,210.352,127.204,27,1.6875,0.9029357434095618,0.3306969756906428,Mixed,0.2852361755533582,1.0954575112835647,84.0,human,Mixed,ICfYf5v7WReFr2P6X316,0.9375,210.352,1.6875,0.008022267437438198,224.37546666666668,0.2509424956640455,1.781969846266415
UNeRcO99uDdEsbhpuy0V,8,8,1.0,2055.234,256.90425,258.84000000000003,9,1.125,0.9313013147759084,0.0765143315052921,Mixed,0.2335500483156662,1.088506287111971,85.0,human,Mixed,UNeRcO99uDdEsbhpuy0V,1.0,256.90425,1.125,0.004379063405918742,256.90425,0.2098962303965631,1.7807992266558568
JNtCQxgTYw39fZ1cTwfn,28,26,0.9285714285714286,2682.585,95.80660714285716,79.7205,50,1.7857142857142858,0.9090348022560396,0.4224475783996659,Mixed,0.6262616096041691,1.083850819206519,86.0,human,Mixed,JNtCQxgTYw39fZ1cTwfn,0.9285714285714286,95.80660714285716,1.7857142857142858,0.01863873838107646,103.17634615384615,0.48628388969944625,1.7800144565358436
rPqtih9jl7g6EofMHeQl,16,15,0.9375,2460.405,153.7753125,88.9725,28,1.75,0.903418078225942,0.1646312984402084,Mixed,0.3901796655428679,1.080081567936759,87.0,human,Mixed,rPqtih9jl7g6EofMHeQl,0.9375,153.7753125,1.75,0.011380240245000313,164.02700000000002,0.3294329945760269,1.7793786240755782
xAIqRvQWu7fnkvzi1ouE,6,6,1.0,765.664,127.61066666666666,107.1245,16,2.6666666666666665,0.910404051695179,0.1151628429967949,Mixed,0.4701801312324988,1.064494932793686,88.0,human,Mixed,xAIqRvQWu7fnkvzi1ouE,1.0,127.61066666666666,2.6666666666666665,0.020896894721444393,127.61066666666666,0.38538493153684694,1.7767450241259672
V8hHsfyGhNPtRviH8XP2,13,12,0.9230769230769232,1197.644,92.12646153846154,72.522,14,1.0769230769230769,0.8823288542428963,0.1769423319055206,Mixed,0.6512786771361105,1.0488609639707545,89.0,human,Mixed,V8hHsfyGhNPtRviH8XP2,0.9230769230769232,92.12646153846154,1.0769230769230769,0.011689617281930189,99.80366666666667,0.501549943629324,1.774096440514155
IfV15xNO4L1hPZIaHeaj,5,5,1.0,951.192,190.2384,193.091,6,1.2,0.894046490012809,0.1221303334212593,Mixed,0.3153937375419474,1.0488051817751545,90.0,human,Mixed,IfV15xNO4L1hPZIaHeaj,1.0,190.2384,1.2,0.006307874750838946,190.2384,0.2741360409964409,1.774086977764197
e9P3TJn4wrZ900V1Sx3n,6,6,1.0,1070.463,178.41049999999998,168.3025,13,2.1666666666666665,0.9122841374267154,0.1029137755207838,Mixed,0.3363030763323907,1.0416322926308337,91.0,human,Mixed,e9P3TJn4wrZ900V1Sx3n,1.0,178.41049999999998,2.1666666666666665,0.012144277756447445,178.41049999999998,0.2899069029292886,1.7728694404160608
oVkzPbYtO8MfQ2Kll756,14,13,0.9285714285714286,2952.683,210.90592857142855,88.07650000000001,20,1.4285714285714286,0.8915342643656219,0.2747020706612452,Mixed,0.2844870241742849,1.0262264339262313,92.0,human,Mixed,oVkzPbYtO8MfQ2Kll756,0.9285714285714286,210.90592857142855,1.4285714285714286,0.006773500575578213,227.12946153846153,0.250359435667252,1.7702494041383425
lfsS3BGBSrFuzLnoYAIx,5,5,1.0,2105.701,421.1402,192.179,8,1.6,0.896460791280394,0.1289637316680832,Mixed,0.1424703697248564,1.0245592935321064,93.0,human,Mixed,lfsS3BGBSrFuzLnoYAIx,1.0,421.1402,1.6,0.0037992098593295064,421.1402,0.1331929088546036,1.7699654656397135
5w5iREkbLVoo3oEAZ1X7,5,4,0.8,1185.935,237.187,266.811,8,1.6,0.6966811038100305,0.722183284795485,Mixed,0.2529649601369383,1.0223779650277132,94.0,human,Mixed,5w5iREkbLVoo3oEAZ1X7,0.8,237.187,1.6,0.006745732270318356,296.48375,0.22551271074792026,1.7695938315570188
J1nXX1jOU5vu6eygjGBS,13,12,0.9230769230769232,1985.658,152.74292307692306,77.207,25,1.9230769230769231,0.8835065342753791,0.1980016643004891,Mixed,0.3928168899175991,1.0182466953237426,95.0,human,Mixed,J1nXX1jOU5vu6eygjGBS,0.9230769230769232,152.74292307692306,1.9230769230769231,0.012590284933256384,165.4715,0.33132823599050343,1.7688896062569186
XjQEBjx5mdoYDupcyU6Z,16,15,0.9375,2448.762,153.047625,162.1695,18,1.125,0.9056149503839852,0.2734015302633985,Mixed,0.3920348322948494,1.0098105514125375,96.0,human,Mixed,XjQEBjx5mdoYDupcyU6Z,0.9375,153.047625,1.125,0.007350653105528426,163.2508,0.3307665847994757,1.7674500204733181
B12MyLPfvQPKCwt7rTee,28,26,0.9285714285714286,3201.995,114.35696428571428,91.2245,37,1.3214285714285714,0.910462017128808,1.876688516767528,Mixed,0.5246728992393804,1.0036662958901963,97.0,human,Mixed,B12MyLPfvQPKCwt7rTee,0.9285714285714286,114.35696428571428,1.3214285714285714,0.011555295995153021,123.15365384615384,0.4217798947505656,1.76640022809078
hIvXogyEO1grRr9sLIui,10,9,0.9,2507.526,250.7526,138.14249999999998,14,1.4,0.8495117001897515,0.2491817670974082,Mixed,0.2392796724739843,0.9992385082759072,98.0,human,Mixed,hIvXogyEO1grRr9sLIui,0.9,250.7526,1.4,0.005583192357726301,278.614,0.21453030152859476,1.7656430233510874
AkBT3DntkGty2xyb0UZ8,8,7,0.875,1895.358,236.91975,152.808,12,1.5,0.8122348802911092,0.716287610079225,Mixed,0.2532503094402218,0.9935370137484276,99.0,human,Mixed,AkBT3DntkGty2xyb0UZ8,0.875,236.91975,1.5,0.006331257736005546,270.7654285714286,0.22574042407165615,1.7646671542215908
L3WZURtH1knnJtMsw3sC,5,5,1.0,989.902,197.9804,109.923,12,2.4,0.900253618752112,0.1180943290602489,Mixed,0.3030603029390788,0.9865655336392136,100.0,human,Mixed,L3WZURtH1knnJtMsw3sC,1.0,197.9804,2.4,0.012122412117563153,197.9804,0.2647155771478574,1.7634726184781482
qAielzzNZZEeRaoAp0oj,8,8,1.0,1900.57,237.57125,184.35,14,1.75,0.938159482744577,0.0676399638144863,Public Train Only,0.2525558122037073,0.978701324674705,101.0,human,Public Train Only,qAielzzNZZEeRaoAp0oj,1.0,237.57125,1.75,0.0073662111892747965,237.57125,0.2251861136257694,1.7621234022277774
tmkkxaZL2mCTc0PP7LbJ,18,16,0.8888888888888888,2623.11,145.72833333333335,82.81049999999999,31,1.7222222222222223,0.8622362586358167,0.3094761000807151,Mixed,0.4117250134382469,0.949047541002094,102.0,human,Mixed,tmkkxaZL2mCTc0PP7LbJ,0.8888888888888888,145.72833333333335,1.7222222222222223,0.011818032793134866,163.944375,0.3448123704152402,1.7570194396086998
XuFyqgA4ec5SduxZyRUd,15,14,0.9333333333333332,3302.914,220.19426666666664,212.602,18,1.2,0.9014775099312938,0.8134710056993112,Mixed,0.2724866587504246,0.945128625011659,103.0,human,Mixed,XuFyqgA4ec5SduxZyRUd,0.9333333333333332,220.19426666666664,1.2,0.005449733175008493,235.92242857142858,0.24097298510500628,1.7563429689069054
6RLLZz05PzUluFjXuQzJ,4,4,1.0,1663.226,415.8065,361.6315,14,3.5,0.88078377890401,0.1478226348185071,Public Train Only,0.1442978885611456,0.9429759311227736,104.0,human,Public Train Only,6RLLZz05PzUluFjXuQzJ,1.0,415.8065,3.5,0.008417376832733494,415.8065,0.1347912511603711,1.7559711829787512
MpizHEH6RWuoVFgxtySd,7,6,0.8571428571428571,1419.92,202.8457142857143,222.87,9,1.2857142857142858,0.7895683044625107,0.3536051018418465,Mixed,0.295791312186602,0.9352252240413064,105.0,human,Mixed,MpizHEH6RWuoVFgxtySd,0.8571428571428571,202.8457142857143,1.2857142857142858,0.006338385261141472,236.65333333333334,0.25912156041686357,1.7546314334300648
JSFgHFw7ZP2v12Mav0lC,11,10,0.9090909090909092,1844.877,167.7160909090909,109.091,26,2.363636363636364,0.8662453890930221,0.3268563281475259,Mixed,0.3577474270642433,0.932019560446033,106.0,human,Mixed,JSFgHFw7ZP2v12Mav0lC,0.9090909090909092,167.7160909090909,2.363636363636364,0.01409308046010656,184.4877,0.30582702293138536,1.7540767928658123
DsCJa29pBTzpSQGjTcAl,20,19,0.95,1921.321,96.06605,76.423,24,1.2,0.9265381376058596,0.3380353766707761,Mixed,0.6245702826336672,0.927985100360403,107.0,human,Mixed,DsCJa29pBTzpSQGjTcAl,0.95,96.06605,1.2,0.012491405652673341,101.12215789473684,0.48524333935468883,1.7533783173059936
s1GuibLGZ4t5I3reVfKg,17,16,0.9411764705882352,2137.344,125.72611764705884,99.554,24,1.411764705882353,0.914210900081697,0.544519500497338,Mixed,0.4772278117139777,0.906344961951319,108.0,human,Mixed,s1GuibLGZ4t5I3reVfKg,0.9411764705882352,125.72611764705884,1.411764705882353,0.01122888968738771,133.584,0.39016723113692303,1.7496234671837285
BJTnZqDPW1uUHURWfjRT,1,1,1.0,3108.049,3108.049,3108.049,1,1.0,0.5426219380382491,0.8429037418120581,Public Eval Only,0.0193047149514052,0.9038310228973137,109.0,human,Public Eval Only,BJTnZqDPW1uUHURWfjRT,1.0,3108.049,1.0,0.00032174524919008677,3108.049,0.019120742857392726,1.7491863500369311
HGFoURSKRUGZagQpW0jw,11,9,0.8181818181818182,2596.049,236.0044545454545,180.84,13,1.181818181818182,0.776623612877178,0.87693775962052,Public Eval Only,0.2542324894483887,0.903492990623534,110.0,human,Public Eval Only,HGFoURSKRUGZagQpW0jw,0.8181818181818182,236.0044545454545,1.181818181818182,0.005007609640650082,288.4498888888889,0.2265238233107925,1.7491275592933353
mJpmvdsWA6djDyW27bGA,29,25,0.8620689655172413,4515.838,155.7185517241379,101.221,46,1.5862068965517242,0.8463717961811971,0.4324177621237862,Mixed,0.3853105447981084,0.8998748097077024,111.0,human,Mixed,mJpmvdsWA6djDyW27bGA,0.8620689655172413,155.7185517241379,1.5862068965517242,0.010186370724547693,180.63351999999998,0.325924334576575,1.748498066856096
in6Wu2O0HvybIpFM7nsH,13,11,0.8461538461538461,2824.109,217.23915384615384,174.711,20,1.5384615384615383,0.8117373513202933,0.4850101716788305,Public Eval Only,0.2761933055700045,0.884204524915287,112.0,human,Public Eval Only,in6Wu2O0HvybIpFM7nsH,0.8461538461538461,217.23915384615384,1.5384615384615383,0.0070818796300001164,256.7371818181818,0.24388166684205326,1.745767161174127
4zGjz45RIU9hRVOeUObq,35,32,0.9142857142857144,4472.491,127.78545714285714,91.411,45,1.2857142857142858,0.901716263804612,0.3513081011626939,Mixed,0.4695369985093318,0.8693706222988713,113.0,human,Mixed,4zGjz45RIU9hRVOeUObq,0.9142857142857144,127.78545714285714,1.2857142857142858,0.010061507110914254,139.76534375,0.38494738417766683,1.7431751246861868
sezdehAnS52O5vfwG2Ks,11,10,0.9090909090909092,1610.765,146.43318181818182,131.983,28,2.5454545454545454,0.8691381401232199,0.8014038318483011,Mixed,0.4097431965556738,0.8684290205444469,114.0,human,Mixed,sezdehAnS52O5vfwG2Ks,0.9090909090909092,146.43318181818182,2.5454545454545454,0.01738304470236192,161.0765,0.3434075577000167,1.7430103647185158
vc4l7QwKE9cDmKnuZL9K,15,13,0.8666666666666667,2228.681,148.57873333333333,111.426,19,1.2666666666666666,0.838147493133993,0.378489919685448,Mixed,0.403826299053117,0.8448288146483034,115.0,human,Mixed,vc4l7QwKE9cDmKnuZL9K,0.8666666666666667,148.57873333333333,1.2666666666666666,0.008525221868899138,171.437,0.3392015793267032,1.738871946810252
zOxjIFh21xgpMMfIbsll,5,5,1.0,991.538,198.3076,197.729,5,1.0,0.915048282270874,0.0968718170628519,Mixed,0.3025602649621093,0.8384736595203396,116.0,human,Mixed,zOxjIFh21xgpMMfIbsll,1.0,198.3076,1.0,0.005042671082701822,198.3076,0.2643317622599431,1.7377546044341576
h5ros5vFfVWdMVXhB2ZH,2,2,1.0,469.278,234.639,234.639,4,2.0,0.7908068382836191,0.2949463585669701,Public Eval Only,0.2557119660414509,0.8257125432233382,117.0,human,Public Eval Only,h5ros5vFfVWdMVXhB2ZH,1.0,234.639,2.0,0.008523732201381697,234.639,0.22770271534656852,1.7355072097196693
WST3rfEKEaTvhTkc2dn7,13,11,0.8461538461538461,1873.418,144.1090769230769,130.058,18,1.3846153846153846,0.8140818856531156,0.5763277403779248,Mixed,0.4163512894612948,0.8231615400266433,118.0,human,Mixed,WST3rfEKEaTvhTkc2dn7,0.8461538461538461,144.1090769230769,1.3846153846153846,0.009608106679876034,170.31072727272726,0.3480840502810907,1.735057339253515
WsZ7CYExVxgEHG8iaXjv,8,7,0.875,3213.358,401.66975,245.2405,21,2.625,0.8231789977271091,0.6987723916652755,Mixed,0.1493764466953261,0.8185681349178757,119.0,human,Mixed,WsZ7CYExVxgEHG8iaXjv,0.875,401.66975,2.625,0.006535219542920521,459.0511428571429,0.13921957505565732,1.73424677971707
fDtC4H9iyHDfkZP9Sg5o,9,7,0.7777777777777778,1595.656,177.2951111111111,168.422,11,1.2222222222222223,0.7317123762119511,1.1483565515151664,Mixed,0.3384188070611711,0.818284966859676,120.0,human,Mixed,fDtC4H9iyHDfkZP9Sg5o,0.7777777777777778,177.2951111111111,1.2222222222222223,0.006893716440134967,227.95085714285713,0.2914889224904136,1.7341967899272142
fakBZ2GVM5LPX8WMreR8,4,4,1.0,419.799,104.94975,111.8525,5,1.25,0.8964483405769614,0.1274812809440436,Mixed,0.5717021717536249,0.8177245354699195,121.0,human,Mixed,fakBZ2GVM5LPX8WMreR8,1.0,104.94975,1.25,0.011910461911533854,104.94975,0.45215921788555385,1.7340978453855507
6mNdDMJr0RM82kgWWU3E,9,8,0.8888888888888888,3268.626,363.1806666666666,273.042,10,1.1111111111111112,0.843422912001003,0.2745840193584156,Mixed,0.1652070319455331,0.807816933714968,122.0,human,Mixed,6mNdDMJr0RM82kgWWU3E,0.8888888888888888,363.1806666666666,1.1111111111111112,0.0030593894804728356,408.57825,0.15289878105363544,1.7323470332644668
GWQBCSWZJCIaDE9rtSjw,4,4,1.0,408.802,102.2005,103.998,7,1.75,0.898616413175988,0.1176038810737849,Mixed,0.587081276510389,0.800013438686099,123.0,human,Mixed,GWQBCSWZJCIaDE9rtSjw,1.0,102.2005,1.75,0.017123203898219676,102.2005,0.4618966541650755,1.7309658850739968
n1PX9txcmPygHIgBACCj,8,7,0.875,1600.92,200.115,172.173,10,1.25,0.8243347099304434,0.4450040817071856,Mixed,0.2998275991304999,0.7997302201250301,124.0,human,Mixed,n1PX9txcmPygHIgBACCj,0.875,200.115,1.25,0.006246408315218749,228.70285714285714,0.2622316396197431,1.730915722054265
SIGlG6dBLmhw3EzCd3HZ,8,7,0.875,2702.15,337.76875,261.3825,10,1.25,0.8247384918420833,0.4168370197909025,Public Train Only,0.1776363266287955,0.7935838530599545,125.0,human,Public Train Only,SIGlG6dBLmhw3EzCd3HZ,0.875,337.76875,1.25,0.0037007568047665745,386.0214285714286,0.16350931653706097,1.7298264713418972
r2wf7LlgMBU50ibLIMch,9,8,0.8888888888888888,1877.781,208.6423333333333,110.769,15,1.6666666666666667,0.8442414313109636,0.3783045855292588,Mixed,0.2875734710277716,0.7931155391540238,126.0,human,Mixed,r2wf7LlgMBU50ibLIMch,0.8888888888888888,208.6423333333333,1.6666666666666667,0.007988151972993657,234.722625,0.2527594168035552,1.729743428731037
583Ukw7ia4N0Gqfpq91h,6,5,0.8333333333333334,1145.418,190.903,191.438,7,1.1666666666666667,0.7668595922090543,0.4747168065203161,Mixed,0.3142957418165246,0.7869683191341101,127.0,human,Mixed,583Ukw7ia4N0Gqfpq91h,0.8333333333333334,190.903,1.1666666666666667,0.006111306090876868,229.0836,0.27330096461358355,1.728652748232208
Yq4HOsnakd9WAEXKspst,8,7,0.875,2319.918,289.98975,296.9385,10,1.25,0.8253302402847408,0.2412650630926599,Mixed,0.2069038647055628,0.7841425265991815,128.0,human,Mixed,Yq4HOsnakd9WAEXKspst,0.875,289.98975,1.25,0.004310497181365893,331.41685714285717,0.18805829081204833,1.7281509780181594
DN9HZEP9qDMs2V2o2vW2,9,8,0.8888888888888888,2708.56,300.9511111111111,184.579,24,2.6666666666666665,0.8448130869005245,0.3510380118090813,Mixed,0.1993679298224887,0.7828657717795713,129.0,human,Mixed,DN9HZEP9qDMs2V2o2vW2,0.8888888888888888,300.9511111111111,2.6666666666666665,0.008860796880999498,338.57,0.18179469287760713,1.7279241846666842
wC7TVacvICNagYppobub,7,6,0.8571428571428571,1666.668,238.09542857142856,246.211,7,1.0,0.8013491785941397,0.336631549552143,Mixed,0.2519997984001612,0.7705082442418358,130.0,human,Mixed,wC7TVacvICNagYppobub,0.8571428571428571,238.09542857142856,1.0,0.004199996640002688,277.77799999999996,0.22474211165565833,1.725726421962996
oX3g16YYCU8QLHg5byeM,6,5,0.8333333333333334,1375.185,229.1975,254.3635,8,1.3333333333333333,0.7692560378912804,0.5079283425894926,Public Eval Only,0.2617829601108214,0.758142189063857,131.0,human,Public Eval Only,oX3g16YYCU8QLHg5byeM,0.8333333333333334,229.1975,1.3333333333333333,0.00581739911357381,275.037,0.23252576843385828,1.7235222968161155
wGhm92tJYWtohz159WMA,3,3,1.0,437.575,145.85833333333332,147.428,3,1.0,0.8749858181638842,0.1503968638071155,Public Train Only,0.4113580529052162,0.7390598110601145,132.0,human,Public Train Only,wGhm92tJYWtohz159WMA,1.0,145.85833333333332,1.0,0.006855967548420271,145.85833333333332,0.3445523989397478,1.720111493255512
u5bWa7An60sMZAkOwzQw,5,5,1.0,1716.876,343.3752,165.167,10,2.0,0.9252168372412912,0.0829272750192247,Public Train Only,0.1747359739433715,0.7368349627808047,133.0,human,Public Train Only,u5bWa7An60sMZAkOwzQw,1.0,343.3752,2.0,0.005824532464779052,343.3752,0.16104341931969676,1.7197130632976538
2EfPIzXpYPStQaiGj1J5,4,4,1.0,1072.01,268.0025,279.24350000000004,9,2.25,0.9080342674173568,0.1048989043644095,Mixed,0.2238785085960019,0.7247204930345482,134.0,human,Mixed,2EfPIzXpYPStQaiGj1J5,1.0,268.0025,2.25,0.008395444072350072,268.0025,0.20202492148075954,1.717540791652991
BFltmYQmwgEpSBrT7Gdv,15,14,0.9333333333333332,2114.019,140.9346,88.385,24,1.6,0.9089597868006934,0.6113208177215587,Mixed,0.4257293808617614,0.7207405588364217,135.0,human,Mixed,BFltmYQmwgEpSBrT7Gdv,0.9333333333333332,140.9346,1.6,0.011352783489646972,151.00135714285713,0.3546835289907997,1.7168261100786957
zmyvl61EHUxB9gixRlFW,7,6,0.8571428571428571,2382.7290000000003,340.3898571428572,202.127,12,1.7142857142857142,0.8069334124565893,0.2770956167183288,Mixed,0.1762684719915693,0.6921696951054894,136.0,human,Mixed,zmyvl61EHUxB9gixRlFW,0.8571428571428571,340.3898571428572,1.7142857142857142,0.00503624205690198,397.1215,0.16234711593150333,1.7116805562295463
FqFMV10tLxIgIgfywvL0,3,3,1.0,625.095,208.365,175.928,3,1.0,0.8852617052986682,0.1385084396222854,Public Train Only,0.2879562306529407,0.6773732381144582,137.0,human,Public Train Only,FqFMV10tLxIgIgfywvL0,1.0,208.365,1.0,0.0047992705108823456,208.365,0.2530566446924335,1.709005301685569
ybOTHIroSQA43XDUZLZ4,12,11,0.9166666666666666,1833.876,152.823,138.34300000000002,23,1.9166666666666667,0.8880596177227952,0.5703729451055637,Mixed,0.3926110598535561,0.6761008538262602,138.0,human,Mixed,ybOTHIroSQA43XDUZLZ4,0.9166666666666666,152.823,1.9166666666666667,0.012541742189766374,166.716,0.33118044536864616,1.7087749153312743
vNNSF6U5itDyPWRV1BO7,10,9,0.9,2498.1,249.81,180.6145,16,1.6,0.865799376080776,0.6593713269353891,Mixed,0.2401825387294343,0.6734687895481131,139.0,human,Mixed,vNNSF6U5itDyPWRV1BO7,0.9,249.81,1.6,0.006404867699451583,277.56666666666666,0.2152585774355846,1.708298167753901
qWqk3NMQCOe7t3u1Begy,23,20,0.8695652173913043,3646.804,158.55669565217391,124.156,50,2.1739130434782608,0.8551527534994028,0.5220682326902538,Mixed,0.3784135368942229,0.6525049087143793,140.0,human,Mixed,qWqk3NMQCOe7t3u1Begy,0.8695652173913043,158.55669565217391,2.1739130434782608,0.013710635394718224,182.3402,0.32093322691335313,1.7044928294617485
X2fqlNpo2d7HzjUjmRsr,3,3,1.0,273.915,91.305,86.065,4,1.3333333333333333,0.8909672043559594,0.1313037556933475,Mixed,0.6571381632988336,0.643148421143338,141.0,human,Mixed,X2fqlNpo2d7HzjUjmRsr,1.0,91.305,1.3333333333333333,0.014603070295529633,91.305,0.5050921165609109,1.7027897662108304
fTsOkDXagySi0TZTLVQ1,2,2,1.0,450.96,225.48,225.48,3,1.5,0.8380886135538856,0.2262077228648694,Mixed,0.2660989888238425,0.6365848719468727,142.0,human,Mixed,fTsOkDXagySi0TZTLVQ1,1.0,225.48,1.5,0.006652474720596062,225.48,0.23594051088949236,1.7015933388934448
by8okBaXW0fgW2Gt3O8P,9,8,0.8888888888888888,1814.064,201.56266666666667,156.899,8,0.8888888888888888,0.853192199310078,0.5558959089313118,Mixed,0.2976741724658005,0.6317197012506145,143.0,human,Mixed,by8okBaXW0fgW2Gt3O8P,0.8888888888888888,201.56266666666667,0.8888888888888888,0.004409987740234082,226.758,0.26057356401679277,1.7007055734289083
zwbnXVOgBs8qYlRJnG0w,2,2,1.0,715.3140000000001,357.65700000000004,357.65700000000004,2,1.0,0.8416843491525241,0.2187934341157614,Public Train Only,0.167758494870784,0.6222327466121093,144.0,human,Public Train Only,zwbnXVOgBs8qYlRJnG0w,1.0,357.65700000000004,1.0,0.0027959749145130665,357.65700000000004,0.15508609493648448,1.6989721840766352
CEjTJp1cLm6dferKpKeF,8,7,0.875,1128.744,141.093,113.403,8,1.0,0.8369316676626635,0.2135444453198718,Public Train Only,0.4252514299079331,0.5987756258079694,145.0,human,Public Train Only,CEjTJp1cLm6dferKpKeF,0.875,141.093,1.0,0.007087523831798885,161.24914285714286,0.3543482401972025,1.6946733210072469
ko4xe382mJmiCTBGeJbb,3,3,1.0,782.636,260.8786666666667,266.265,4,1.3333333333333333,0.8994298183431048,0.121844060157683,Mixed,0.2299919758355097,0.592475920797924,146.0,human,Mixed,ko4xe382mJmiCTBGeJbb,1.0,260.8786666666667,1.3333333333333333,0.005110932796344661,260.8786666666667,0.20700764565207894,1.6935156522788661
5cmA5YJ9IgBwCy98Cuar,5,3,0.6,2419.677,483.9354,442.798,12,2.4,0.5404570579120475,0.5737802701477248,Public Eval Only,0.1239834903584238,0.5845365888447236,147.0,human,Public Eval Only,5cmA5YJ9IgBwCy98Cuar,0.6,483.9354,2.4,0.004959339614336955,806.5590000000001,0.11687906307040805,1.6920547652033608
3L0DvEUxVgKZ6oIZcQpJ,9,8,0.8888888888888888,1678.14,186.46,109.623,12,1.3333333333333333,0.8559604673271021,0.9463205853231764,Mixed,0.3217848332081948,0.5821627591092436,148.0,human,Mixed,3L0DvEUxVgKZ6oIZcQpJ,0.8888888888888888,186.46,1.3333333333333333,0.0071507740712932165,209.7675,0.2789829696414295,1.691617550806214
A8qeYGxRIpohwtzi9zEW,2,2,1.0,407.594,203.797,203.797,2,1.0,0.8529741044317427,0.1965164650338411,Public Train Only,0.2944106144840209,0.5769123424797092,149.0,human,Public Train Only,A8qeYGxRIpohwtzi9zEW,1.0,203.797,1.0,0.004906843574733681,203.797,0.25805546760059767,1.6906498441754654
ZxXa4VSb9QeJK6lOZnzP,1,1,1.0,556.5350000000001,556.5350000000001,556.5350000000001,4,4.0,0.7072282673595774,0.4139706317643098,Public Eval Only,0.1078099310914856,0.5743484295907303,150.0,human,Public Eval Only,ZxXa4VSb9QeJK6lOZnzP,1.0,556.5350000000001,4.0,0.00718732873943238,556.5350000000001,0.1023850312738183,1.6901769477279305
pQTG1FmKklZGigj9GRnJ,13,11,0.8461538461538461,1727.582,132.8909230769231,90.736,18,1.3846153846153846,0.823686969111444,0.3442546234129938,Mixed,0.4514981054444883,0.5736597837502958,151.0,human,Mixed,pQTG1FmKklZGigj9GRnJ,0.8461538461538461,132.8909230769231,1.3846153846153846,0.01041918704871896,157.0529090909091,0.37259619924193565,1.6900498935367232
JjnCox0vega5bO6Khwfx,5,5,1.0,500.871,100.1742,77.256,5,1.0,0.9421112202957644,0.062009096605929,Mixed,0.5989566175721892,0.5678877261714605,152.0,human,Mixed,JjnCox0vega5bO6Khwfx,1.0,100.1742,1.0,0.009982610292869822,100.1742,0.469351302509525,1.6889843218380403
EYsB6RjwyhHGuILHsvqJ,3,3,1.0,593.247,197.749,153.428,6,2.0,0.9061945172873056,0.1065122456022139,Public Train Only,0.3034149350944884,0.551854593856225,153.0,human,Public Train Only,EYsB6RjwyhHGuILHsvqJ,1.0,197.749,2.0,0.010113831169816283,197.749,0.2649876934161596,1.6860184958428395
