dataset_key,psychometric_dataset,task_id,latent_difficulty_prev_intersection22,solution_file,dataset_membership,variant_count,test_case_count_total,file_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,dynamic_status,test_case_count,input_cells_total,output_cells_total,elapsed_ns_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes,elapsed_ms_per_input_cell,opcode_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,complexity_pc1_score,complexity_ridge_train_pred,complexity_ridge_loo_pred,complexity_best_pcr_train_pred,complexity_best_pcr_loo_pred,complexity_best_pls_train_pred,complexity_best_pls_loo_pred,PC1,PC2,PC3,PC4,PC5,num_models_all,num_models_thinking,num_models_standard,pass_rate_all,fail_rate_all,logit_difficulty_all,response_sd_all,binary_entropy_bits,pass_rate_thinking,fail_rate_thinking,pass_rate_standard,fail_rate_standard,thinking_advantage,abs_thinking_advantage,thinking_logit_advantage,abs_thinking_logit_advantage,pc1_discrimination,item_total_corr,pc1_difficulty,pc1_difficulty_z,rasch_difficulty_all_models_pooled,rasch_infit,rasch_outfit,rasch_abs_z_infit,rasch_abs_z_outfit,rasch_abs_z_misfit,rasch_rmsea_x2,two_pl_difficulty_all_models,two_pl_discrimination,log1p_two_pl_discrimination,two_pl_max_info,log1p_two_pl_max_info,two_pl_info_theta0,log1p_two_pl_info_theta0,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,arc1_non_llm_pass_rate,arc1_non_llm_logit_difficulty,arc1_non_llm_rasch_difficulty,arc1_non_llm_pc1_difficulty,arc1_non_llm_pc1_explained_variance,arc1_non_llm_profile_count,compress_rank_difficulty,pooled_non_llm_difficulty_z,pooled_llm_difficulty_z,arc2_non_llm_pass_rate,arc2_non_llm_logit_difficulty,arc2_non_llm_rasch_difficulty,arc2_non_llm_pc1_difficulty,arc2_non_llm_pc1_explained_variance,arc2_non_llm_profile_count,trm_first_fullsolve_step,trm_best_fractional_score,difficulty_weighted,mean_duration_seconds_weighted,human_attempts_total
arc_agi_1_eval,ARC-V1,2037f2c7,2.78120618880522,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\2037f2c7.py,arc_agi_1_eval|arc_agi_2_train,2,2,5607,145,117,13,1075,1119,2,49,6,25,46,5,158,37.669,1937,29,94,494,381,123,875,6074.700192,58.771277,357017.88523,ok,2,1200,40,19796765700,19796.7657,9898.38285,94106,17921,88,1017013,993636,16.49730475,78.42166666666667,14.934166666666666,0.0733333333333333,3.855322417351583,0.4785434566914086,-0.3923105253902639,1.0145162841583082,2.004287198914045,0.8864617130637988,0.1281672712513959,3.855322417351583,0.7846401326898839,-0.9711834144510212,-0.0882504392208447,-1.7199238264170071,24,15,9,0.2083333333333333,0.7916666666666666,1.265666373331276,0.4061164310337068,0.7382848661434506,0.3333333333333333,0.6666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,2.297811814241388,2.297811814241388,0.622633526092459,0.6276426615930422,6.1969454500028025,0.7194913594382003,2.11427015984054,1.1214483433472,0.462775137125136,0.440590468791123,0.0090974383813738,0.440590468791123,0.0,-0.0176884059032418,2.03699203368568,1.1108675629734674,1.0373341363247308,0.7116421573344798,1.036997531165719,0.7114769252487055,11.45218771175468,9.793784287444163,4.48863636973214,9.893324366880984,9.200227695795723,13.832381440914316,7.02108396428914,3.8501476017100575,0.0,3.1354942159291497,3.3844287122066565,1.5315233229600196,0.5740752976252665,11.0,7.53689712956617,1.3203850365685657,1.0538422106873655,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,2072aba6,-2.9771346185528,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\2072aba6.py,arc_agi_1_eval|arc_agi_2_train,2,2,1628,38,33,3,188,189,1,6,2,3,6,3,88,41.842,632,16,21,86,65,37,151,786.627458,24.761905,19478.394203,ok,2,18,72,101699600,101.6996,50.8498,607,128,2,13349,9660,5.649977777777778,33.72222222222222,7.111111111111111,0.1111111111111111,-5.286150449770317,-2.440346607027052,-2.157205446070742,-2.5238366497685893,-2.4806705135479987,-2.424483984266274,-2.3751648276239954,-5.286150449770317,1.3411200751038,-1.3985662737223663,-0.4272353646152435,0.478135447386354,24,15,9,0.7916666666666666,0.2083333333333333,-1.265666373331276,0.4061164310337068,0.7382848661434506,1.0,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,3.634657899947298,3.634657899947298,0.6347462045553358,0.6411140518246158,-6.270266579905144,-1.2920747226503642,-3.7322645003928,0.416726353353559,0.174868588624652,1.87402170856445,0.463677581817872,1.87402170856445,0.0,-2.89930856134406,43.1014995548813,3.7864937853867415,464.4348159698582,6.142972056772047,0.0,0.0,6.410174881966167,4.859812404361672,1.0986122886681098,4.63180822208759,3.94835107738748,9.499271663828395,5.247024072160486,1.9459101490553128,0.36363636363636365,0.5108256237659907,0.68020402428417,0.17432316876001094,0.5740752976252665,11.0,7.53689712956617,0.10030804364839693,-1.055863781213967,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,20981f0e,4.7181675407602,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\20981f0e.py,arc_agi_1_eval|arc_agi_2_train,2,2,3935,102,85,13,700,726,1,37,7,18,31,5,129,37.578,1133,22,50,319,238,72,557,3436.648226,52.36,179942.901103,ok,2,442,442,1487583300,1487.5833,743.79165,8619,2040,114,988071,979818,3.3655730769230767,19.5,4.615384615384615,0.2579185520361991,1.2151727082666557,2.763942969420984,2.357116398776558,2.7151421807078764,2.599373784542529,2.458025511909815,1.879106060001776,1.2151727082666557,-0.3983872607072317,0.4109615662530552,-0.3428044865702762,0.4357211543425281,24,15,9,0.0833333333333333,0.9166666666666666,2.19722457733622,0.2763853991962833,0.4138168503036337,0.1333333333333333,0.8666666666666667,0.0,1.0,0.1333333333333333,0.1333333333333333,1.2580400255962114,1.2580400255962114,0.4049483306562273,0.4061000980195803,9.59634902409002,1.2679800602447893,4.07833309233538,1.74821938667658,0.598222126296773,1.17805688112167,0.137498379837827,1.17805688112167,0.0,1.72604961954147,1.04698985641039,0.7163703513226588,0.2740469398565623,0.2421984009426297,0.1327551131258261,0.1246528184598676,9.06184036365774,7.621195162809845,4.74493212836325,7.305580141268229,6.61310451483664,13.803510848568717,6.588926477533519,3.4657359027997265,0.6363636363636364,-0.5108256237659907,-0.6088276710599206,-0.8154620548223972,0.5740752976252665,11.0,7.53689712956617,-0.3746064600812505,1.8302371462742621,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,21f83797,-2.39589187694348,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\21f83797.py,arc_agi_1_eval|arc_agi_2_train,2,2,2143,58,48,7,328,311,1,16,1,8,10,3,108,35.948,782,15,28,150,109,43,259,1405.402571,29.196429,41032.735792,ok,2,338,338,571959300,571.9593,285.97965,2839,738,2,18979,13106,1.6921872781065088,8.399408284023668,2.1834319526627217,0.0059171597633136,-2.661554688453088,0.2119062070894777,1.374179603231561,-0.2484070599518302,-0.1761234879722291,0.8541522292862189,2.2489135567487013,-2.661554688453088,0.1739002058269507,0.2258541205386817,-0.4710359313495342,0.0550037764585332,24,15,9,0.7083333333333334,0.2916666666666666,-0.8472978603872034,0.4545296714431547,0.8708644692353646,0.9333333333333332,0.0666666666666666,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.6000000000000001,2.887722749724588,2.887722749724588,0.6390709162118322,0.6493930006363501,-4.537183082266221,-1.012444282988738,-2.79359363252778,0.790801781397607,0.764719867503201,0.463782821617804,0.235495100357621,0.463782821617804,0.0,-2.42381605046365,2.15788646561421,1.149902963830063,1.1641184996202465,0.7720131190137514,0.0246559648070338,0.0243569121585876,7.951559331155252,6.6052979209482015,1.0986122886681098,6.350814684523601,5.659411307322332,9.85114107216392,5.7430031878094825,2.3978952727983707,1.0,-3.1354942159291506,-3.479738278851587,-1.7229763199130386,0.5740752976252665,11.0,0.6931471805599453,-1.5946834530014196,-0.7071800454448652,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,22a4bbc2,2.31160559283692,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\22a4bbc2.py,arc_agi_1_eval|arc_agi_2_train,2,2,1791,46,38,5,228,214,1,7,1,7,10,5,107,37.935,713,21,29,100,72,50,172,970.743265,26.068966,25306.272692,ok,2,176,176,316204700,316.2047,158.10235,1876,333,2,19485,14460,1.7966176136363636,10.659090909090908,1.8920454545454544,0.0113636363636363,-3.653402920494721,-0.2771686167944434,-0.7160634650860973,-1.1904027853850143,-1.3707004798633349,-0.7286000624376625,-0.9687486609233849,-3.653402920494721,0.4324061906387145,0.3587781236431205,-0.7499318309853057,-0.2645426896653956,24,15,9,0.25,0.75,1.0459685551826876,0.4330127018922193,0.8112781244591328,0.4,0.6,0.0,1.0,0.4,0.4,2.5649493574615367,2.5649493574615367,0.7403637070691856,0.7487974359736144,5.263141667366321,0.5688235106865001,1.64617936114661,0.655127820774489,0.285355930600498,1.0212427376579,0.253338484159216,1.0212427376579,0.0,-0.349774972879867,4.74947271237268,1.7491081484083,5.639372761393175,1.8930174953807648,3.02550638258352,1.3926507122947165,7.537430036586509,5.811140992976701,1.0986122886681098,5.759547306800983,5.069547705819195,9.877451537985287,5.3706380281276624,2.3978952727983707,0.0,3.1354942159291497,3.3844295519989402,1.5315233229600196,0.5740752976252665,11.0,7.53689712956617,1.3203850365685657,0.8707379530717568,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,32e9702f,-1.39576081341223,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\32e9702f.py,arc_agi_1_eval|arc_agi_2_train,2,2,2456,60,51,6,348,319,1,9,2,14,17,5,100,39.933,846,21,28,152,109,49,261,1465.439269,40.875,59899.830133,ok,2,200,200,573933100,573.9331,286.96655,3921,1240,2,18039,12550,2.8696655,19.605,6.2,0.01,-2.065539952864642,0.620740244221222,1.0216702086311722,-0.2747570766301206,-0.2240075874327141,-0.001889860421347,0.2552671369348498,-2.065539952864642,0.4299366854212467,0.1264273147697008,-1.2399858202999978,-0.2301357308222665,24,15,9,0.625,0.375,-0.4895482253187058,0.4841229182759271,0.954434002924965,0.8666666666666667,0.1333333333333333,0.2222222222222222,0.7777777777777778,0.6444444444444445,0.6444444444444445,2.785011242238338,2.785011242238338,0.7606153085558003,0.74428546042186,-3.004227970265522,-0.7651042601137398,-1.9393632595723,0.79058003097506,0.418182026228455,0.506932632963819,0.261263734771729,0.506932632963819,0.0,-1.95519003457189,2.61502227963555,1.285098018699772,1.7095853807475772,0.996795627152418,0.0406676717660649,0.0398624992472762,8.274357006756292,7.123672785204607,1.0986122886681098,6.35425368620233,5.6628443275571625,9.800346793616615,5.768320995793772,2.8903717578961645,0.0,3.1354942159291497,3.3844290911971053,1.5315233229600196,0.5740752976252665,11.0,3.332204510175204,1.3203850365685657,-0.40901831633215807,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,50aad11f,0.661681856884497,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\50aad11f.py,arc_agi_1_eval|arc_agi_2_train,2,2,6827,195,161,22,1263,1203,2,52,14,30,54,5,111,33.99,1880,33,86,579,413,119,992,6839.659221,79.238372,541963.462359,ok,2,468,96,4099203000,4099.203,2049.6015,25760,5751,262,993679,983978,8.75898076923077,55.042735042735046,12.288461538461538,0.5598290598290598,3.758593246724372,2.0745258677720484,2.594071622515462,2.631688604477547,2.860784502400646,1.6422229656129437,1.8038295441067915,3.758593246724372,-0.2275770072867698,-1.2895640423704302,-0.134722254266393,-0.398095138583079,24,15,9,0.4166666666666667,0.5833333333333333,0.3227733922630512,0.4930066485916346,0.9798687566511528,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,3.5910661440914926,3.5910661440914926,0.8070537975320062,0.7937650821772998,1.5273345098499664,-0.0339434069897269,0.0140027842888444,0.747267076977705,0.407733662883538,0.71341783703305,0.124404518705176,0.71341783703305,0.0,-1.02260880315471,2.88930350570176,1.35823009422202,2.08701868701512,1.1272057989565496,0.3929122639878204,0.3313967093165085,10.156616999340594,8.657302899400882,5.572154032177765,8.318791763661833,7.625888443728945,13.809170502218077,7.093404625868766,4.007333185232471,0.0,3.1354942159291497,3.3844284135226554,1.5315233229600194,0.5740752976252665,11.0,7.53689712956617,1.3203850365685657,0.26800045420392826,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,97239e3d,2.78120618880522,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\97239e3d.py,arc_agi_1_eval|arc_agi_2_train,2,2,3159,75,63,11,419,387,2,12,3,14,23,6,142,41.12,1060,25,43,178,135,68,313,1905.375869,39.244186,74774.925104,ok,2,578,578,1372657800,1372.6578,686.3289,7615,1958,10,986303,976978,2.3748404844290656,13.174740484429066,3.387543252595156,0.0173010380622837,-0.1713850826063969,2.181726809741726,2.1262407896109146,1.1293865586134837,1.0732150512080971,1.3592343943386904,1.09861825058098,-0.1713850826063969,0.0192588648110164,1.3354782119064337,0.4987939894875752,-0.4260223200240551,24,15,9,0.2083333333333333,0.7916666666666666,1.265666373331276,0.4061164310337068,0.7382848661434506,0.3333333333333333,0.6666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,2.297811814241388,2.297811814241388,0.6296667742676694,0.6296759857438922,6.166903833260465,0.7146441893455587,2.11427015984054,1.13230689031411,0.550483270728709,0.467898518629747,0.0886277735740555,0.467898518629747,0.0,0.0201657672718764,1.8529880235513,1.0483668743786334,0.8583911538561384,0.619711142376712,0.8580915834488194,0.61954993059173,8.938006576471201,7.580189417944541,2.3978952727983707,7.225232387905882,6.532812925839497,13.80171990249505,5.961005339623274,3.1780538303479458,0.36363636363636365,0.5108256237659907,0.6802056658014984,0.24411749196300844,0.5740752976252665,11.0,1.6094379124341003,0.10030804364839693,1.0538422106873655,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,981571dc,1.87551400852285,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\981571dc.py,arc_agi_1_eval|arc_agi_2_eval,2,2,2274,51,45,4,257,265,1,3,1,7,13,5,99,43.588,773,18,21,113,89,39,202,1067.651248,38.142857,40723.269039,ok,2,1800,1800,3475413900,3475.4139,1737.70695,19662,5767,2,1000519,982634,1.9307855,10.923333333333334,3.203888888888889,0.0011111111111111,-1.7918791187567102,1.1343518362653546,0.7935747833252484,0.4519636043929887,0.1828603310406227,0.5948571402415347,0.0955895169075031,-1.7918791187567102,1.153912743006443,3.574842189435413,0.2675056381716967,-0.4850431248458413,24,15,9,0.2916666666666667,0.7083333333333333,0.8472978603872037,0.4545296714431547,0.8708644692353646,0.4,0.6,0.1111111111111111,0.8888888888888888,0.2888888888888889,0.2888888888888889,1.3551114336832026,1.3551114336832026,0.4423705356016766,0.4615966585309027,5.807325049926697,0.6566266885075449,1.21274298451582,1.91899180855606,1.67405953323104,2.25375380308929,0.868900123820584,2.25375380308929,0.196544116122267,-0.139614071224602,0.956487130869858,0.6711505850182067,0.2287169078799132,0.2059704605844636,0.2277002718584187,0.2051427216418068,9.886493976159556,8.660080678964786,1.0986122886681098,8.153756552944449,7.460896983765072,13.816030422811124,5.583496308781699,2.6390573296152584,0.36363636363636365,0.5108256237659907,0.6802039923096446,0.24411749196300858,0.5740752976252665,11.0,7.536363938404511,0.10030804364839693,0.7051584749182639,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,aa4ec2a5,5.8797340558379,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\aa4ec2a5.py,arc_agi_1_eval|arc_agi_2_eval,2,2,5241,129,112,16,1069,1053,2,32,6,32,55,7,99,39.581,1455,26,53,519,348,79,867,5465.377909,85.358491,466516.408657,ok,2,1404,1404,27565685700,27565.6857,13782.84285,141432,32732,1426,1048678,1001197,19.63367927350428,100.73504273504274,23.313390313390315,1.0156695156695157,4.512865127276343,3.812995867940188,3.5773065573778573,4.004685978657722,3.843097283460776,4.250595132171668,4.08641011413099,4.512865127276343,1.473354233287689,0.9039323893937083,0.085129503867001,0.5447360240629795,24,15,9,0.0416666666666666,0.9583333333333334,2.751535313041949,0.1998263134713633,0.2498822928331854,0.0666666666666666,0.9333333333333332,0.0,1.0,0.0666666666666666,0.0666666666666666,0.6757554378480761,0.6757554378480761,0.3578673461668589,0.4226505112930738,9.345233387456624,1.2274629264925094,5.30813330128503,0.34556384463978,0.0505378773746437,0.90074542939696,0.865639713498664,0.90074542939696,0.0,1.48665845469926,17.3032214619188,2.907077080525253,74.85036824005184,4.328762560628529,2.0159100853988088e-09,2.015910083366862e-09,11.859581385696526,10.396139022323208,7.263329617476836,10.224363282790836,9.53125237724318,13.863041834829398,6.960347729101308,4.02535169073515,0.0,3.1354942159291497,3.3844290524716087,1.5315233229600198,0.5740752976252665,11.0,7.53689712956617,1.3203850365685657,2.292220140029412,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,c62e2108,3.92531115061119,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\c62e2108.py,arc_agi_1_eval|arc_agi_2_train,2,2,7435,175,153,23,1241,1213,1,30,10,45,69,6,155,41.486,1784,30,71,559,408,101,967,6438.490504,86.197183,554979.744836,ok,2,1152,1152,9219776100,9219.7761,4609.88805,46923,12286,210,1008535,989234,8.003277864583332,40.731770833333336,10.664930555555555,0.1822916666666666,4.1482534186625415,4.352033649573816,4.452840604377666,4.707914910163017,4.737526104029998,4.2496198543923525,4.31256287469816,4.1482534186625415,-0.156109037887979,0.9569648812943792,-0.8963130604582846,0.5829046068859153,24,15,9,0.125,0.875,1.815289966638249,0.3307189138830738,0.5435644431995964,0.2,0.8,0.0,1.0,0.2,0.2,1.6714733033535527,1.6714733033535527,0.5333089937200889,0.5568789889059742,7.794451167115,0.9772465262530856,3.26418859397227,1.06383687216824,0.333371450632244,0.291717198307563,0.17902914212507,0.291717198307563,0.0,0.653023423513618,1.76776960039344,1.0180417974389633,0.7812523400187956,0.5773166787287232,0.5694931685381929,0.45075274465465,10.756284550625612,9.416297071867572,5.351858133476067,9.129214488713052,8.436175753013682,13.824010332318371,7.101675971619444,4.248495242049359,0.2727272727272727,0.8873031950009027,1.1265237395107455,0.5417380993776116,0.5740752976252665,11.0,7.53689712956617,0.27531361364137463,1.5119187672439338,,,,,,,,,,,
arc_agi_1_eval,ARC-V1,fe9372f3,2.31160559283692,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\fe9372f3.py,arc_agi_1_eval|arc_agi_2_train,2,2,4385,110,95,16,814,844,1,14,1,27,53,5,123,38.864,1148,25,35,367,274,60,641,3786.316872,97.857143,370518.151025,ok,2,1020,1020,1267036300,1267.0363,633.51815,7487,1772,2,996075,983078,1.242192450980392,7.340196078431372,1.7372549019607844,0.0019607843137254,1.0978176747848023,2.33443194152757,2.351953687670278,3.173638180569616,3.2191784328794206,2.4420414639445243,2.757377686369052,1.0978176747848023,-1.4346965945627808,1.7531278403698036,-0.6372060321963342,-0.0626583573484888,24,15,9,0.25,0.75,1.0459685551826876,0.4330127018922193,0.8112781244591328,0.4,0.6,0.0,1.0,0.4,0.4,2.5649493574615367,2.5649493574615367,0.7341453002628496,0.7382949683876971,5.244547192587351,0.5658233198908436,1.64617936114661,0.713588108019951,0.312094147929654,0.804207580838025,0.211013018645784,0.804207580838025,0.0,-0.339038953290477,3.69641569045226,1.5467995987214644,3.4158722391554144,1.4852053772055984,2.360979365985272,1.2122324094754686,8.921057018157429,7.480428306074208,1.0986122886681098,7.145224762347657,6.452865891946267,13.811578838876525,6.739336627357174,3.9889840465642745,0.36363636363636365,0.5108256237659907,0.6802040125512426,0.17432316876001092,0.5740752976252665,11.0,7.53689712956617,0.10030804364839693,0.8707379530717568,,,,,,,,,,,
arc_agi_2_eval,ARC-V2,1818057f,3.30595636263481,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\1818057f.py,arc_agi_2_eval,1,1,1540,40,35,3,271,268,1,10,1,4,10,3,112,37.5,625,17,21,128,89,38,217,1138.80027,36.02381,41023.924027,ok,1,484,484,148280900,148.2809,148.2809,0,0,1,985164,976083,0.3063654958677686,0.0,0.0,0.0020661157024793,-4.5778393980733005,3.042331140188147,-0.2340496413116526,0.5664651674744352,-0.0350037372130311,3.637982116766025,2.7442015107790807,-4.5778393980733005,-2.7728914138261778,1.4397579617858038,1.848884163284012,0.3416547662567247,39,28,11,0.358974358974359,0.641025641025641,0.5645298027378517,0.4796996649710181,0.9418285354475158,0.4285714285714285,0.5714285714285714,0.1818181818181818,0.8181818181818181,0.2467532467532467,0.2467532467532467,1.0573693301340603,1.0573693301340603,0.809781055796145,0.7619670746268602,0.0264811133700921,-1.4865999182401497,2.21321366920286,0.623447365205139,0.304241807240998,1.42562475796367,0.22318355405134,1.42562475796367,0.0,0.109958660837513,3.74190730453854,1.556439439695625,3.5004675689397207,1.5041812955874323,3.356396562215528,1.4716452390848271,0.0,0.0,0.6931471805599453,5.005829766019766,5.005829766019766,13.800564418815895,5.594711379601839,2.3978952727983707,,,,,,,,-2.3492948359927053,-0.6056684018693634,0.6428571428571429,-0.5663954749208017,-0.6071485566884463,-3.5904890350335,0.6365808447385537,28.0,144783.0,1.0,-1.069586780897564,190.1275555555556,9.0
arc_agi_2_eval,ARC-V2,291dc1e1,5.8797340558379,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\291dc1e1.py,arc_agi_2_eval,1,1,5735,169,150,18,1398,1397,2,71,15,44,66,7,98,32.929,1721,29,72,673,455,101,1128,7510.462553,91.631944,688198.287367,ok,1,224,144,791185500,791.1855,791.1855,4608,670,291,35866,24233,3.5320781250000004,20.571428571428573,2.9910714285714284,1.2991071428571428,3.2573259318985066,5.543962100605761,5.598063527169854,3.608551840117352,3.180705195951805,4.396441568097136,4.587634861683188,3.2573259318985066,-1.5495594784542297,-2.0774243187321937,-1.0379516251384504,0.469112911457769,39,28,11,0.1282051282051282,0.8717948717948718,1.8362112317988888,0.3343180720616743,0.5524951143251111,0.1071428571428571,0.8928571428571429,0.1818181818181818,0.8181818181818181,-0.0746753246753246,0.0746753246753246,-0.6509144169366725,0.6509144169366725,0.7952104765994835,0.8226091361975396,2.642119283630795,-0.3474269486262255,4.92223772561874,0.467409670259377,0.155466753775086,1.96142794286745,0.509280548009102,1.96142794286745,0.0,1.40964672016403,25.669040361274,3.2835033555920763,164.72490826717842,5.11032923460296,1.2711206016614078e-13,1.271120601661327e-13,8.435766192720509,6.508769136971682,5.676753802268282,6.674795581561583,6.674795581561583,10.487572931678825,7.242797922793756,4.204692619390966,,,,,,,,0.5199910685340616,0.8559942542460524,0.0,4.04305126783455,3.9928825299127695,0.47142245841559777,0.6365808447385537,28.0,,0.0,0.9499406622073128,377.1548333333333,6.0
arc_agi_2_eval,ARC-V2,2ba387bc,-1.39576081341223,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\2ba387bc.py,arc_agi_2_eval,1,1,4137,107,90,10,648,567,5,32,2,18,27,7,139,37.664,1309,24,46,296,199,70,495,3033.995093,51.913043,157503.919196,ok,1,456,128,174357900,174.3579,174.3579,323,45,20,989633,978968,0.3823638157894737,0.7083333333333334,0.0986842105263157,0.043859649122807,0.3729198143609372,0.3708443201344471,3.254736530899783,1.3616677779429107,2.087066185846449,0.8858895333126309,2.6495696842275533,0.3729198143609372,-2.7773160662628977,-0.6718854972337945,1.9232781122275384,-0.9596323211203254,39,28,11,0.6666666666666666,0.3333333333333333,-0.6744550475477927,0.4714045207910317,0.9182958340544896,0.8214285714285714,0.1785714285714286,0.2727272727272727,0.7272727272727273,0.5487012987012987,0.5487012987012987,2.3395555239125905,2.3395555239125905,0.5214427989491704,0.4667340419912218,-1.1717170495370297,-2.008443870107853,-0.900350318097715,0.973608440094175,0.724703191536454,0.0029919579336076,0.255507510790666,0.255507510790666,0.0,-1.37124292739367,1.60921074071205,0.9590477774084316,0.6473898020057561,0.4991920971487769,0.2313135161538035,0.2080814988975136,5.780743515792329,3.828641396489095,3.044522437723423,5.166829028322982,5.166829028322982,13.805090456786305,6.342121418721152,3.332204510175204,,,,,,,,0.5199910685340616,-2.029749815476571,0.0,4.04305126783455,3.992884206879107,0.4714224584155978,0.6365808447385537,28.0,,0.0,-0.57708351935047,137.60000000000002,9.0
arc_agi_2_eval,ARC-V2,38007db0,1.87551400852285,C:\Users\cooki\Desktop\ARC-AGI\Python solutions\approved_only\solutions\38007db0.py,arc_agi_2_eval,1,2,2942,87,71,13,516,486,1,30,3,14,18,3,92,32.816,932,17,43,236,160,60,396,2339.128676,31.627907,73981.744167,ok,2,1466,407,1721094300,1721.0943,860.54715,9607,2177,210,1010403,989510,1.174007025920873,6.553206002728513,1.484993178717599,0.1432469304229195,0.0910151207130262,0.3457406716552829,-0.309601310082128,1.823862684966704,1.7807696026655302,0.3793959541874885,-0.1776644271762983,0.0910151207130262,-0.2811377151027397,1.0596097165531568,0.3277025203250451,0.0665045689349938,39,28,11,0.3846153846153846,0.6153846153846154,0.4578330936254804,0.4865042554105199,0.961236604722876,0.4642857142857143,0.5357142857142857,0.1818181818181818,0.8181818181818181,0.2824675324675325,0.2824675324675325,1.1968507282515226,1.1968507282515226,0.6765702957696036,0.6294315647905285,0.2751581393781369,-1.3782951269225845,1.95108020577754,1.26569097469975,0.729327042563464,0.958173353581645,0.259551390106622,0.958173353581645,0.0,0.108860057133917,1.4203428592749,0.8839092075196242,0.5043434594732995,0.4083565634680586,0.5013411056555369,0.4063587791022848,9.17035136375982,7.686162303492906,5.351858133476067,7.4512964453930595,6.7587297845922265,13.825860808838767,6.18826412308259,2.9444389791664403,,,,,,,,0.5199910685340616,-0.7283049299148454,0.0,4.04305126783455,3.9928828384227892,0.4714224584155977,0.6365808447385537,28.0,,0.0,-0.4351371017638059,91.36416666666666,6.0
