dataset_key,task_id,num_models_all,num_models_thinking,num_models_standard,exact_current_mean_all,exact_current_mean_thinking,exact_current_mean_standard,exact_current_gap_thinking,exact_current_difficulty_logit,exact_any_mean_all,exact_any_mean_thinking,exact_any_mean_standard,exact_any_gap_thinking,exact_any_difficulty_logit,cell_accuracy_padded_mean_all,cell_accuracy_padded_mean_thinking,cell_accuracy_padded_mean_standard,cell_accuracy_padded_gap_thinking,cell_accuracy_padded_difficulty_logit,shape_iou_mean_all,shape_iou_mean_thinking,shape_iou_mean_standard,shape_iou_gap_thinking,shape_iou_difficulty_logit,color_iou_mean_all,color_iou_mean_thinking,color_iou_mean_standard,color_iou_gap_thinking,color_iou_difficulty_logit,component_size_iou_mean_all,component_size_iou_mean_thinking,component_size_iou_mean_standard,component_size_iou_gap_thinking,component_size_iou_difficulty_logit,adjacency_iou_mean_all,adjacency_iou_mean_thinking,adjacency_iou_mean_standard,adjacency_iou_gap_thinking,adjacency_iou_difficulty_logit,soft_composite_mean_all,soft_composite_mean_thinking,soft_composite_mean_standard,soft_composite_gap_thinking,soft_composite_difficulty_logit
arc_agi_1_eval,fe9372f3,24,15,9,0.25,0.4,0.0,0.4,1.0986122886681098,0.3333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.6931471805599455,0.8813725490196077,0.9594771241830066,0.7511982570806102,0.2082788671023964,-2.0054924888748777,0.9708333333333333,1.0,0.9222222222222223,0.07777777777777772,-3.505128304510387,0.9273590896003513,0.9763846159300925,0.8456498790507827,0.1307347368793098,-2.546812590731323,0.6573232611632353,0.8302387620984858,0.36913075960448427,0.4611080024940015,-0.6513883731955686,0.8835929935003479,0.954858518215251,0.7648171189755097,0.19004139923974128,-2.02690381524016,0.8640962453233753,0.9441918040853672,0.7306036473867219,0.21358815669864528,-1.8497372086436108
arc_agi_2_eval,1818057f,39,28,11,0.358974358974359,0.42857142857142855,0.18181818181818182,0.24675324675324672,0.579818495252942,0.41025641025641024,0.5,0.18181818181818182,0.3181818181818182,0.3629054936893685,0.940082644628099,0.973952184179457,0.8538692712246431,0.12008291295481388,-2.753001588964473,0.9743589743589743,1.0,0.9090909090909091,0.09090909090909094,-3.637586159726385,0.9525125964691447,0.9847979023710514,0.8703318178097456,0.1144660845613058,-2.99863884450521,0.8020973411119626,0.8670387199000109,0.6367920132878399,0.23024670661217106,-1.399454685427634,0.9128398925756008,0.9511812799525322,0.815243633797958,0.13593764615457427,-2.3488137585434745,0.9163782898287565,0.9553940172806102,0.8170655290422192,0.13832848823839106,-2.3941260821633352
arc_agi_2_eval,291dc1e1,39,28,11,0.1282051282051282,0.10714285714285714,0.18181818181818182,-0.07467532467532469,1.916922612182061,0.1794871794871795,0.17857142857142858,0.18181818181818182,-0.003246753246753248,1.519825753744413,0.4748202083079063,0.51723223890372,0.366862312245835,0.15036992665788507,0.10080444077471583,0.6915946917205523,0.7015758683478127,0.6661880603057073,0.035387808042105395,-0.8075852245580842,0.8372532410804484,0.8377581356381497,0.8359680549335722,0.0017900807045775347,-1.6379312163515967,0.5456398075058286,0.5582714492478792,0.5134865376169724,0.04478491163090681,-0.1830688058156623,0.6831885853999358,0.6985656397195953,0.6440469925862569,0.05451864713333843,-0.7684642445562817,0.6464993068029343,0.6626806663714314,0.6053103915376687,0.05737027483376267,-0.6036866796925496
arc_agi_2_eval,2ba387bc,39,28,11,0.6666666666666666,0.8214285714285714,0.2727272727272727,0.5487012987012987,-0.6931471805599451,0.717948717948718,0.8571428571428571,0.36363636363636365,0.49350649350649345,-0.9343092373768334,0.8167735042735043,0.9419642857142857,0.4981060606060606,0.4438582251082251,-1.4946387587631222,0.9275781396219352,0.9696428571428571,0.8205043132050431,0.149138543937814,-2.550068845762949,0.9289532893827371,0.9821428571428571,0.7935616623569774,0.18858119478587965,-2.5707209002740745,0.9429755429755429,0.9920634920634921,0.8180243998425817,0.1740390922209104,-2.8055601005437723,0.8952790330342353,0.9653015507278181,0.717039897086934,0.24826165364088404,-2.1458360830581165,0.9023119018575911,0.970223008558262,0.7294472666195194,0.24077574193874263,-2.2231805183085696
arc_agi_2_eval,38007db0,39,28,11,0.41025641025641024,0.5,0.18181818181818182,0.3181818181818182,0.3629054936893685,0.5384615384615384,0.6428571428571429,0.2727272727272727,0.3701298701298702,-0.15415067982725822,0.917423762212782,0.9532982201501289,0.8261069601904446,0.12719125995968428,-2.4078475225014215,0.9294363980974859,0.9627864116357839,0.8445454545454545,0.11824095709032945,-2.57806392112282,0.9337202521772235,0.9623733737738738,0.8607850335675689,0.10158834020630492,-2.645292489669434,0.7858317688173011,0.8774724453178401,0.5525645922704746,0.32490785304736547,-1.2999809017291426,0.926008332236147,0.9588421672549808,0.8424312976427523,0.11641086961222857,-2.5269307436220947,0.8984841027081881,0.9429545236265214,0.7852866676433391,0.15766785598318234,-2.1804936031386415
arc_agi_2_eval,3e6067c3,39,28,11,0.15384615384615385,0.14285714285714285,0.18181818181818182,-0.038961038961038974,1.7047480922384253,0.20512820512820512,0.21428571428571427,0.18181818181818182,0.03246753246753245,1.3545456628053105,0.9554963014105357,0.9708570376803759,0.9163962454509423,0.05446079222943356,-3.066658592742534,0.9852756624169305,0.9964451242120874,0.9568443051201673,0.03960081909192015,-4.203419719684141,0.9528185212591068,0.9659006189988643,0.9195186361033598,0.04638198289550444,-3.0054230405958546,0.794971526136788,0.8457653800767486,0.6656780797441605,0.18008730033258813,-1.3551574314459316,0.9291124166589702,0.9465969347661723,0.8846063705679094,0.06199056419826299,-2.5731344507175975,0.9235348855764661,0.9451130191468496,0.8686087273973077,0.07650429174954199,-2.491373958103867
arc_agi_2_eval,45a5af55,39,28,11,0.5128205128205128,0.6428571428571429,0.18181818181818182,0.4610389610389611,-0.05129329438755035,0.5128205128205128,0.6428571428571429,0.18181818181818182,0.4610389610389611,-0.05129329438755035,0.7764131968133096,0.8672795712630877,0.5451169709411468,0.322162600321941,-1.2448851287898608,0.8925405016922383,0.9506031166076349,0.7447447546348646,0.2058583619727703,-2.116957876023411,0.8773848599074202,0.9309851109818897,0.7409478571724073,0.19003725380948244,-1.967895225289524,0.5412277314385748,0.677067197360872,0.19545454545454544,0.4816126519063265,-0.165286195617715,0.8656049046576143,0.9234510698777069,0.7183601204610156,0.20509094941669126,-1.8626446398353036,0.7906342389018314,0.8698772132182383,0.5889248497327959,0.2809523634854424,-1.3287526819076962
arc_agi_2_eval,4a21e3da,39,28,11,0.1794871794871795,0.17857142857142858,0.18181818181818182,-0.003246753246753248,1.519825753744413,0.28205128205128205,0.32142857142857145,0.18181818181818182,0.13961038961038963,0.9343092373768334,0.9033952555381126,0.9275892857142859,0.8418104514533085,0.08577883426097743,-2.235532316897782,0.9857333053458961,1.0,0.9494180825899954,0.05058191741000462,-4.235458060968359,0.9580145313322657,0.9781154834328507,0.9068484714398672,0.07126701199298346,-3.1275393719456126,0.4007230577366324,0.45895779640527534,0.2524891774891775,0.20646861891609786,0.40245327264933134,0.9350438756724705,0.9596134661661516,0.8725030998703737,0.08711036629577795,-2.6668814224127315,0.8365820051250756,0.8648552063437128,0.7646138565685444,0.10024134977516841,-1.6330132451284214
arc_agi_2_eval,4c3d4a41,39,28,11,0.10256410256410256,0.14285714285714285,0.0,0.14285714285714285,2.169053700369523,0.1794871794871795,0.25,0.0,0.25,1.519825753744413,0.97411858974359,0.9799107142857143,0.959375,0.020535714285714324,-3.6280080913331476,1.0,1.0,1.0,0.0,-13.815509557935018,0.9788420791293755,0.9812356177973195,0.9727494352473371,0.008486182549982346,-3.8343559765424433,0.5785686315946494,0.6287447671376242,0.45084755930344156,0.1778972078341826,-0.3169002396021532,0.9632922230187736,0.9689129108675788,0.9489850175854511,0.01992789328212774,-3.267368177003898,0.8989643046972778,0.9117608020176473,0.8663914024272459,0.04536939959040143,-2.1857694548762048
arc_agi_2_eval,58490d8a,39,28,11,0.5128205128205128,0.6428571428571429,0.18181818181818182,0.4610389610389611,-0.05129329438755035,0.6153846153846154,0.75,0.2727272727272727,0.4772727272727273,-0.47000362924573574,0.9159501941553224,0.9891474266474266,0.7296299659936024,0.2595174606538242,-2.3885524401489056,0.9287477072445315,0.994047619047619,0.7625297499275816,0.23151786912003736,-2.567610129727242,0.931452566181059,0.9864718208991495,0.7914035541713738,0.19506826672777577,-2.609219296635562,0.8355087124387566,0.9421531770602977,0.564050075220288,0.3781031018400096,-1.6251831701459762,0.9122711136413943,0.9774078873433254,0.7464684169455701,0.2309394703977553,-2.3416859975303588,0.9047860587322131,0.9778455861995636,0.7188163524516832,0.25902923374788045,-2.251572143598037
arc_agi_2_eval,58f5dbd5,39,28,11,0.3076923076923077,0.35714285714285715,0.18181818181818182,0.17532467532467533,0.8109302162163288,0.358974358974359,0.42857142857142855,0.18181818181818182,0.24675324675324672,0.579818495252942,0.8039904304924362,0.9183116654512535,0.5129909233245377,0.40532074212671587,-1.4114238846786948,0.9422636859707799,0.984472049689441,0.8348242146869148,0.1496478350025262,-2.7923988220092397,0.8991216642687323,0.9630578457567615,0.7363750204810219,0.22668282527573957,-2.1875031641943057,0.5497188017459325,0.6443761370431643,0.30877285735297905,0.3356032796901853,-0.19953460531675923,0.8601303790279172,0.9386931918427528,0.6601523100447,0.2785408817980528,-1.8163732713487573,0.8110449923011596,0.8897821779566746,0.6106230651780307,0.2791591127786439,-1.4568145979199079
arc_agi_2_eval,8f215267,39,28,11,0.23076923076923078,0.25,0.18181818181818182,0.06818181818181818,1.203972804325936,0.3076923076923077,0.35714285714285715,0.18181818181818182,0.17532467532467533,0.8109302162163288,0.9857136958586236,0.9945364619277662,0.9632557458644416,0.03128071606332461,-4.234064617148839,0.9943019943019943,1.0,0.9797979797979799,0.02020202020202011,-5.161924741642479,0.9856808738663713,0.9934941672867915,0.9657924906143922,0.02770167667239931,-4.231736509395447,0.6653286284865233,0.7351519797989232,0.487596461509505,0.24755551828941824,-0.6871320269733068,0.9767773424707601,0.9864939470399711,0.9520441672036785,0.034449779836292604,-3.7391303071275415,0.9215605069968543,0.9419353112106904,0.8696973689979992,0.0722379422126912,-2.463740898564094
arc_agi_2_eval,981571dc,39,28,11,0.4358974358974359,0.4642857142857143,0.36363636363636365,0.10064935064935066,0.25782910930209985,0.5128205128205128,0.5357142857142857,0.45454545454545453,0.08116883116883117,-0.05129329438755035,0.9923646723646724,0.9932539682539684,0.9901010101010101,0.0031529581529582407,-4.867304802963478,0.9982905982905984,0.9976190476190476,1.0,-0.0023809523809523725,-6.3699009828282955,0.9917967638532742,0.9939152584189578,0.986404232231534,0.0075110261874238304,-4.794989482691878,0.9877246680021795,0.9899753255832379,0.981995721432213,0.007979604151024833,-4.38781226281886,0.9872820903774914,0.9899741790023528,0.9804295011505715,0.009544677851781369,-4.351944597898421,0.9914917585776433,0.992947555775513,0.9877860929830656,0.0051614627924473355,-4.758175362991457
arc_agi_2_eval,a251c730,39,28,11,0.23076923076923078,0.2857142857142857,0.09090909090909091,0.1948051948051948,1.203972804325936,0.2564102564102564,0.32142857142857145,0.09090909090909091,0.23051948051948054,1.0647107369924285,0.47363215858716745,0.5213384940054194,0.3521978502497984,0.16914064375562105,0.1055693029172123,0.8028548760266715,0.8465700371057514,0.6915799205526502,0.15499011655310124,-1.4042338429288486,0.5244006406363219,0.5779635016881667,0.38805881250435353,0.18990468918381315,-0.09768015573548176,0.5938223243772185,0.6396546436020121,0.47715823907774374,0.16249640452426833,-0.37978946884946796,0.4784363024821673,0.5335980821415213,0.3380244997129028,0.19557358242861844,0.08630832700098723,0.5746292604219093,0.6238249517085741,0.44940386441948976,0.17442108728908434,-0.30076395127756234
arc_agi_2_eval,aa4ec2a5,39,28,11,0.07692307692307693,0.07142857142857142,0.09090909090909091,-0.019480519480519487,2.4849066497880004,0.10256410256410256,0.07142857142857142,0.18181818181818182,-0.1103896103896104,2.169053700369523,0.8298498659372354,0.8486919459141682,0.7818882078141338,0.06680373810003437,-1.584563611160228,0.9705237782160859,0.9616402116402115,0.9931364931364932,-0.0314962814962817,-3.4942520062077445,0.8595911225037174,0.8733467788397501,0.8245767245574523,0.04877005428229775,-1.811898117618175,0.3116486697743967,0.33078675203979274,0.2629335512806615,0.06785320075913126,0.7924228670774791,0.8299902844397473,0.8506643100517058,0.7773654919729438,0.07329881807876204,-1.5855584094561834,0.7603207441742366,0.7730259996971257,0.7279800937523369,0.045045905944788855,-1.1544387805999796
arc_agi_2_eval,b0039139,39,28,11,0.05128205128205128,0.03571428571428571,0.09090909090909091,-0.0551948051948052,2.917770732084279,0.10256410256410256,0.07142857142857142,0.18181818181818182,-0.1103896103896104,2.169053700369523,0.5037453118407111,0.5246907119554636,0.4504297479122503,0.07426096404321325,-0.01498152756876027,0.5108612013828988,0.548510787165695,0.4150258921175994,0.13348489504809563,-0.04345164079581642,0.5944535446341239,0.6176312751767041,0.535455685071192,0.08217559010551212,-0.382407141002261,0.34203678087535216,0.37609832179430613,0.25533467671801474,0.12076364507629139,0.6542307540770471,0.5516776018692232,0.5756463843737195,0.4906661554941414,0.08498022887957812,-0.20745120878203763,0.5005548881204618,0.5285154960931776,0.42938243146263955,0.09913306463053806,-0.002219553393050495
arc_agi_2_eval,b10624e5,39,28,11,0.1794871794871795,0.21428571428571427,0.09090909090909091,0.12337662337662336,1.519825753744413,0.1794871794871795,0.21428571428571427,0.09090909090909091,0.12337662337662336,1.519825753744413,0.8623685413808869,0.8682147756221831,0.8474872178575882,0.020727557764594895,-1.8351031984445259,0.9658119658119657,0.9629629629629629,0.9730639730639731,-0.010101010101010166,-3.341093457592447,0.8506589594035557,0.858722195061038,0.8301343595481466,0.028587835512891346,-1.7397787419412787,0.435336221315477,0.45942213560517786,0.37402662130532943,0.08539551429984843,0.2601118169384102,0.8283151533857321,0.8391033331245767,0.8008543322323098,0.038249000892266904,-1.5737331930031815,0.7884981682595237,0.7976850804751877,0.7651133008014696,0.03257177967371816,-1.3158964241703712
arc_agi_2_eval,db0c5428,39,28,11,0.2564102564102564,0.2857142857142857,0.18181818181818182,0.10389610389610388,1.0647107369924285,0.3076923076923077,0.32142857142857145,0.2727272727272727,0.048701298701298745,0.8109302162163288,0.8402093869221897,0.8720958971824023,0.7590437244416482,0.11305217274075408,-1.659786841004168,0.9984917043740572,1.0,0.9946524064171123,0.005347593582887722,-6.495265555936938,0.9180916516153976,0.9460734563716329,0.8468652395086174,0.09920821686301551,-2.416696304455925,0.6731285722635462,0.7154966084825622,0.565282661887869,0.15021394659469323,-0.7223694486519383,0.8683024385445588,0.8984408388591848,0.7915865104709646,0.10685432838822018,-1.8860319928013398,0.8596447507439501,0.8864213601791564,0.7914861085452423,0.09493525163391414,-1.8123425200844
arc_agi_2_eval,db695cfb,39,28,11,0.1794871794871795,0.17857142857142858,0.18181818181818182,-0.003246753246753248,1.519825753744413,0.2564102564102564,0.2857142857142857,0.18181818181818182,0.10389610389610388,1.0647107369924285,0.8896703296703299,0.9053061224489797,0.8498701298701299,0.05543599257884979,-2.0873780912755744,0.997948717948718,0.9985714285714286,0.9963636363636365,0.002207792207792103,-6.187236901626074,0.9036007981821467,0.9080796830334259,0.8922000003788907,0.01587968265453521,-2.2378897462447327,0.6507511519006136,0.6870117880617927,0.5584513507630666,0.12856043729872613,-0.6223426140660367,0.8322001445573682,0.844113976178937,0.8018740277024663,0.04223994847647072,-1.6013010377072758,0.8548342284518353,0.8686165996589128,0.819751829015638,0.04886477064327477,-1.7730312238250978
