"item","two_pl_discrimination","two_pl_difficulty"
"arc_agi_2_eval__58f5dbd5",1.6380672889837,0.510109116318367
"arc_agi_2_eval__5961cc34",1.97000476389907,2.11288255690092
"arc_agi_2_eval__5dbc8537",48.4640392702847,2.0991913018101
"arc_agi_2_eval__64efde09",0.990587850955715,3.37283918385607
"arc_agi_2_eval__65b59efc",59.721495776467,1.1027251447446
"arc_agi_2_eval__67e490f4",2.47565459362644,2.00712667319421
"arc_agi_2_eval__6e453dd6",1.6907179395035,0.969797945782657
"arc_agi_2_eval__71e489b6",4.01346187343124,2.4394398905702
"arc_agi_2_eval__7491f3cf",48.4640392702847,2.0991913018101
"arc_agi_2_eval__7666fa5d",1.12915315200387,2.660718594676
"arc_agi_2_eval__7b3084d4",2.20313177955961,2.34788281538339
"arc_agi_2_eval__7b5033c1",0.587306656174765,3.71677448389721
"arc_agi_2_eval__7c66cb00",0.91005785294049,2.31772083865294
"arc_agi_2_eval__7ed72f31",2.19143532606849,1.41653820541248
"arc_agi_2_eval__800d221b",46.4305195614473,2.29974563670559
"arc_agi_2_eval__80a900e0",5.16513945135904,1.8756526642065
"arc_agi_2_eval__8698868d",1.49605525658037,2.31908255632628
"arc_agi_2_eval__898e7135",2.07363746078304,2.08485894790553
"arc_agi_2_eval__8b9c3697",2.03819111399588,2.39838286884533
"arc_agi_2_eval__8e5c0c38",2.40555132942826,2.69673487947333
"arc_agi_2_eval__8f215267",1.19076067716186,1.12553540012765
"arc_agi_2_eval__8f3a5a89",2.33455808152384,1.22629536143009
"arc_agi_2_eval__9385bd28",46.4305195614473,2.29974563670559
"arc_agi_2_eval__97d7923e",1.54154909658607,3.19360070101919
"arc_agi_2_eval__981571dc",1.01146907642309,-0.125154249038564
"arc_agi_2_eval__9aaea919",2.25489013308175,1.06568503849644
"arc_agi_2_eval__a251c730",1.95073550265048,0.931810328768257
"arc_agi_2_eval__a395ee82",17.2538240439042,0.944032413311939
"arc_agi_2_eval__a47bf94d",-0.35799919419097,-11.212479132409
"arc_agi_2_eval__a6f40cea",4.01346187343123,2.4394398905702
"arc_agi_2_eval__aa4ec2a5",46.5160602885389,1.89244067322888
"arc_agi_2_eval__b0039139",0.864012844445911,3.70951476792319
"arc_agi_2_eval__b10624e5",1.08863464812996,1.59146248190384
"arc_agi_2_eval__b5ca7ac4",3.93978620533455,1.68622327592861
"arc_agi_2_eval__b99e7126",2.80684519332247,1.36705771839949
"arc_agi_2_eval__bf45cf4b",35.8315043132925,-0.794513860780453
"arc_agi_2_eval__c4d067a0",7.62719606910814,0.175246636999015
"arc_agi_2_eval__c7f57c3e",1.85799360463128,2.46853577490517
"arc_agi_2_eval__cb2d8a2c",4.01346187343123,2.4394398905702
"arc_agi_2_eval__cbebaa4b",48.4640392702847,2.0991913018101
"arc_agi_2_eval__d59b0160",1.51642566691785,2.02141113626228
"arc_agi_2_eval__d8e07eb2",3.93978620533455,1.68622327592861
"arc_agi_2_eval__db0c5428",1.84374463226437,0.786059875784187
"arc_agi_2_eval__db695cfb",2.60401142196088,1.20860826401485
"arc_agi_2_eval__dbff022c",1.24653394618059,2.52235187356373
"arc_agi_2_eval__dd6b8c4b",46.5160602885389,1.89244067322888
"arc_agi_2_eval__dfadab01",2.40555132942826,2.69673487947333
"arc_agi_2_eval__e376de54",1.58204832763963,2.26850819114201
"arc_agi_2_eval__e8686506",3.85456423756202,1.02486957309619
"arc_agi_2_eval__e87109e9",48.4640392702847,2.0991913018101
"arc_agi_2_eval__edb79dae",0.882007777294669,3.11278943781212
"arc_agi_2_eval__f931b4a8",4.40389791601356,1.32029540911923
"arc_agi_2_eval__fc7cae8d",1.19557515107052,3.67193915592981
