task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_total,elapsed_ms_per_example,peak_memory_bytes,current_memory_bytes,input_cells_total,output_cells_total,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_input_cell,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap
8be77c9e,78,4,4,0,29,25,1,2,0,0,1,8,0,2,1,0,22,18.75,86,6.0,7.0,11.0,11.0,13.0,22.0,81.40967379910403,4.714285714285714,383.78846219577616,4,2,1,2,2,0,2,2,1,0,0,0,2,0,0,hmirror|vconcat,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.2409,0.060225,3860,1780,36,72,30,0,0,30,0,0,0,0,4,8,0,12,1,2,0,3,0.0066916666666666,0.0033458333333333,0.8333333333333334,0.4166666666666667,0.0,3.0,107.22222222222224,-12.159821103305964,-0.6477638625096622,0.9166666666666666,12,-0.6558748363951332,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.08333333333333337
8d5021e8,170,8,8,0,61,61,1,6,0,0,1,22,0,6,1,0,24,20.375,119,6.0,13.0,25.0,25.0,19.0,50.0,212.3963756721793,5.769230769230769,1225.3637058010345,8,6,5,6,6,0,4,6,2,0,0,0,6,0,0,hconcat|hmirror|vconcat|vmirror,1.0,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.294,0.0735,8524,6852,24,144,78,0,0,78,0,0,0,0,4,56,0,60,1,5,0,6,0.0122499999999999,0.0020416666666666,3.25,0.5416666666666666,0.0,15.0,355.1666666666667,-6.517995320261605,-0.7527174449331174,0.9230769230769232,13,-0.7237489217910478,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.9230769230769232,0.9230769230769232,0.9230769230769232,0.07692307692307676
8d510a79,614,23,23,0,206,221,1,21,0,0,1,87,0,21,1,0,36,25.73913,312,6.0,48.0,90.0,90.0,54.0,180.0,1035.8797503894243,5.625,5826.823595940512,23,21,20,21,21,0,11,9,2,8,0,0,0,6,0,combine|compose|difference|fill|fork|halve|height|mapply|ofcolor|rbind|sfilter,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,3.0,,,,4.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,6.8598,2.2866,46890,10898,300,300,212,0,0,212,0,0,0,0,3,3871,0,3874,1,34,0,35,0.022866,0.022866,0.7066666666666667,0.7066666666666667,0.0,1291.3333333333333,156.3,5.197158696719669,0.0522483754638232,0.7272727272727273,11,0.0609818012613845,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.2727272727272727
8e1813be,388,16,16,0,139,147,1,14,0,0,1,57,0,14,1,0,38,23.3125,246,6.0,35.0,60.0,60.0,41.0,120.0,642.90624055417,5.142857142857142,3306.374951421445,16,14,13,14,12,2,10,14,2,2,2,2,0,2,1,apply|branch|dedupe|first|objects|order|rbind|replace|size|vline,,,,,,,1.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,16.7708,4.1927,86654,27166,895,110,219,0,0,219,0,0,0,0,4,5496,0,5500,1,28,0,29,0.0187383240223463,0.1524618181818182,0.2446927374301676,1.990909090909091,0.0,1375.0,96.82011173184358,3.1177577010621493,0.0577488393419804,0.7777777777777778,9,0.0476666580493456,0,0.0,1,1.0,1,1.0,1,0,0,1,-0.0,0.0,1.0,1.0,1.0,1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-0.0,0.5,0.5,0.7777777777777778,0.2222222222222222,0.2777777777777778,0.2222222222222222
8e5a5113,279,11,11,0,94,97,1,9,0,0,1,37,0,9,1,0,40,24.454545,199,6.0,26.0,40.0,40.0,32.0,80.0,400.0,4.615384615384616,1846.1538461538464,11,9,8,9,9,0,7,6,2,0,0,0,3,2,0,apply|astuple|crop|mpapply|paint|rot180|rot90,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.1539,0.288475,13374,8054,132,132,132,0,0,132,0,0,0,0,4,420,0,424,1,13,0,14,0.0087416666666666,0.0087416666666666,1.0,1.0,0.0,106.0,101.3181818181818,-1.7997572658737804,0.6605000863532686,0.6363636363636364,11,0.6512745945212632,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.36363636363636365
8eb1be9a,291,12,12,0,105,109,1,10,0,0,1,42,0,10,1,0,37,23.333333,204,6.0,29.0,45.0,45.0,35.0,90.0,461.63547152504697,4.655172413793103,2148.9927122717704,12,10,9,10,10,0,9,8,2,2,1,1,0,3,0,apply|first|height|interval|lbind|mapply|objects|paint|rbind,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,6.2153,2.071767,40676,24116,587,587,100,0,0,100,0,0,0,0,3,2263,0,2266,1,23,0,24,0.0105882453151618,0.0105882453151618,0.1703577512776831,0.1703577512776831,0.0,755.3333333333334,69.2947189097104,0.5818606735851242,-0.9994487893477648,1.0,7,-1.1107421822791528,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.0,0.0,0.0,0.0
8efcae92,171,7,7,0,62,61,1,5,0,0,1,23,0,5,1,0,29,23.571429,150,6.0,18.0,26.0,26.0,24.0,52.0,238.4180500375001,4.333333333333333,1033.1448834958337,7,5,4,5,5,0,5,4,2,1,3,1,0,0,0,argmax|colorfilter|compose|objects|subgrid,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,26.1539,6.538475,121512,29128,1600,286,81,0,0,81,0,0,0,0,4,8879,0,8883,1,23,0,24,0.0163461875,0.0914472027972028,0.050625,0.2832167832167832,0.0,2220.75,75.945,-2.773436113907165,0.2928741601122928,0.6666666666666666,6,0.2996291971872777,0,0.0,1,1.0,1,1.0,1,0,0,1,-0.0,0.0,1.0,1.0,1.0,1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-0.0,0.5,0.5,0.6666666666666666,0.33333333333333337,0.16666666666666663,0.33333333333333337
8f2ea7aa,266,11,11,0,98,101,1,9,0,0,1,39,0,9,1,0,30,23.272727,179,6.0,23.0,42.0,42.0,29.0,84.0,408.070403590716,5.478260869565217,2235.516124018705,11,9,8,9,9,0,7,8,2,0,3,0,5,0,0,cellwise|hconcat|merge|objects|subgrid|upscale|vconcat,,,,,1.0,2.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.9824,0.4956,19384,6856,324,324,129,0,0,129,0,0,0,0,4,906,0,910,1,21,0,22,0.0061185185185185,0.0061185185185185,0.3981481481481481,0.3981481481481481,0.0,227.5,59.82716049382716,-1.9190401774402424,2.179119415434445,0.1111111111111111,9,2.530688439903097,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888
90c28cc7,185,9,9,0,70,71,1,7,0,0,1,26,0,7,1,0,28,19.666667,145,6.0,18.0,29.0,29.0,24.0,58.0,265.9278250418271,4.833333333333334,1285.3178210354977,9,7,6,7,7,0,6,7,1,0,2,1,2,0,0,dedupe|first|objects|rot270|rot90|subgrid,,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,20.1362,5.03405,126600,10064,1764,28,99,0,0,99,0,0,0,0,4,12608,0,12612,1,20,0,21,0.0114150793650793,0.71915,0.0561224489795918,3.5357142857142856,0.0,3153.0,71.7687074829932,-2.5132038649383093,0.2148062436078655,0.7142857142857143,7,0.1349321065237004,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
90f3ed37,558,20,20,0,183,195,1,18,0,0,1,77,0,18,1,0,40,26.95,317,6.0,46.0,80.0,80.0,52.0,160.0,912.0703549025746,5.217391304347826,4758.627938622129,20,18,17,18,18,0,14,10,3,9,2,2,0,3,0,apply|chain|compose|first|fork|interval|lbind|mapply|normalize|objects|order|rbind|remove|underfill,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.9442,1.73605,31664,15536,600,600,276,0,0,276,0,0,0,0,4,2522,0,2526,1,31,0,32,0.0115736666666666,0.0115736666666666,0.46,0.46,0.0,631.5,52.77333333333333,5.384364516436877,-0.3558213282603167,0.9,10,-0.2341989929654807,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.9,0.9,0.9,0.9
913fb3ed,363,14,14,0,123,129,1,12,0,0,1,50,0,12,1,0,33,25.0,237,6.0,34.0,53.0,53.0,40.0,106.0,564.1243780580604,4.676470588235294,2638.111062095048,14,12,11,12,12,0,8,6,2,4,0,0,0,3,0,astuple|chain|fork|initset|insert|lbind|mapply|paint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,3.9492,0.78984,35840,30296,728,728,232,0,0,232,0,0,0,0,5,747,0,752,1,20,0,21,0.0054247252747252,0.0054247252747252,0.3186813186813186,0.3186813186813186,0.0,150.4,49.23076923076923,1.3201288233202542,-1.1646373052769083,0.9090909090909092,11,-1.1757414332138625,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092
91413438,553,21,21,0,186,199,1,19,0,0,1,78,0,19,1,0,33,25.380952,307,6.0,46.0,81.0,81.0,52.0,162.0,923.4712343388568,5.282608695652174,4878.337172703092,21,19,18,19,19,0,17,15,2,3,2,1,2,2,0,apply|astuple|canvas|colorcount|compose|first|hconcat|hsplit|interval|lbind|mapply|merge|multiply|objects|paint|rbind|subtract,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,4.1788,0.83576,77750,31870,45,1215,376,0,0,376,0,0,0,0,5,3290,0,3295,1,27,0,28,0.0928622222222222,0.003439341563786,8.355555555555556,0.3094650205761317,0.0,659.0,1727.7777777777778,5.055330277557777,2.197480745148816,0.2857142857142857,7,2.3209232372875093,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
91714a58,412,16,16,0,141,149,1,14,0,0,1,58,0,14,1,0,34,24.8125,260,6.0,39.0,61.0,61.0,45.0,122.0,670.0060777522203,4.6923076923076925,3143.8746725296496,16,14,13,14,14,0,13,8,2,5,1,2,1,1,0,argmax|asindices|canvas|chain|compose|fill|lbind|mostcolor|objects|paint|rbind|sfilter|shape,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,68.6066,17.15165,101158,50678,1024,1024,207,0,0,207,0,0,0,0,4,34391,0,34395,1,25,0,26,0.0669986328125,0.0669986328125,0.2021484375,0.2021484375,0.0,8598.75,98.787109375,4.057763027901585,0.3299842675171638,0.75,12,0.3244289730451705,1,1.0,1,1.0,0,0.0,0,0,1,2,-1.6094379124341007,1.0,1.0,0.0,2.0,-1.0986122886681098,-1.0986122886681098,1.0986122886681098,-1.6094379124341007,1.0,0.0,0.25,0.25,0.25,0.75
9172f3a0,61,3,3,0,22,17,1,1,0,0,1,5,0,1,1,0,25,19.666667,76,6.0,6.0,8.0,8.0,12.0,16.0,57.3594000115385,4.0,229.437600046154,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,upscale,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,0.5229,0.1743,4864,2224,27,243,14,0,0,14,0,0,0,0,3,147,0,150,1,2,0,3,0.0193666666666666,0.0021518518518518,0.5185185185185185,0.0576131687242798,0.0,50.0,180.14814814814812,-13.59468411428738,-1.3573021897981552,1.0,17,-1.3489119049062783,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.0,0.0,0.0,0.0
928ad970,170,8,8,0,63,63,1,6,0,0,1,23,0,6,1,0,25,20.375,145,6.0,16.0,26.0,26.0,22.0,52.0,231.89044416913947,4.875,1130.465915324555,8,6,5,6,6,0,6,5,2,0,2,1,0,0,0,fill|inbox|leastcolor|ofcolor|subgrid|trim,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.1276,0.7819,34936,30344,786,786,84,0,0,84,0,0,0,0,4,514,0,518,1,17,0,18,0.0039791348600508,0.0039791348600508,0.1068702290076335,0.1068702290076335,0.0,129.5,44.44783715012723,-4.128473644658201,-0.4000525387341247,0.8571428571428571,14,-0.4079344611550044,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571429
93b581b8,406,16,16,0,137,145,1,14,0,0,1,56,0,14,1,0,34,24.4375,255,6.0,37.0,59.0,59.0,43.0,118.0,640.2992410548476,4.783783783783783,3063.053126127244,16,14,13,14,14,0,13,9,2,0,2,1,4,3,0,astuple|cmirror|combine|dmirror|fill|first|mapply|objects|paint|shift|toindices|underpaint|upscale,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.5878,1.14695,34946,13530,144,144,201,0,0,201,0,0,0,0,4,2604,0,2608,1,24,0,25,0.0318597222222222,0.0318597222222222,1.3958333333333333,1.3958333333333333,0.0,652.0,242.68055555555557,2.0278343441670588,-0.4675232609631952,0.8333333333333334,12,-0.4878044804935461,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
941d9a10,424,17,17,0,148,157,1,15,0,0,1,61,0,15,1,0,32,24.0,264,6.0,38.0,64.0,64.0,44.0,128.0,698.807247185574,5.052631578947368,3530.815564727111,17,15,14,15,12,3,9,9,2,3,2,0,0,1,0,apply|astuple|colorfilter|compose|decrement|fill|lbind|objects|shape,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,7.1792,1.7948,41604,10124,400,400,237,0,0,237,0,0,0,0,4,1864,0,1868,1,18,0,19,0.017948,0.017948,0.5925,0.5925,0.0,467.0,104.01,2.270580927968029,-0.1843638437089422,0.875,8,-0.1414668028614686,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.875,0.875,0.875,0.875
94f9d214,243,10,10,0,83,85,1,8,0,0,1,32,0,8,1,0,29,23.4,175,6.0,21.0,35.0,35.0,27.0,70.0,332.8421251514428,5.0,1664.2106257572138,10,8,7,8,8,0,7,4,2,0,0,0,1,1,0,astuple|bottomhalf|canvas|fill|intersection|ofcolor|tophalf,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.4134,0.28268,13700,10652,160,80,160,0,0,160,0,0,0,0,5,304,0,309,1,9,0,10,0.00883375,0.0176675,1.0,2.0,0.0,61.8,85.625,-3.429471761066221,1.3852610597025596,0.5454545454545454,11,1.3781100979081409,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454546
952a094c,669,27,27,0,226,245,1,25,0,0,1,95,0,25,1,0,36,23.814815,340,6.0,54.0,98.0,98.0,60.0,196.0,1157.7505567392698,5.444444444444445,6303.30858669158,27,25,24,25,21,4,17,15,3,3,2,5,2,0,0,astuple|cmirror|compose|dmirror|double|first|fork|inbox|lbind|llcorner|lrcorner|move|objects|paint|toobject|ulcorner|urcorner,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,passed,3,1,4,9.6636,2.4159,33456,17464,400,400,369,0,0,369,0,0,0,0,4,2972,0,2976,1,34,0,35,0.024159,0.024159,0.9225,0.9225,0.0,744.0,83.64,6.605275839632673,-0.878280413907528,1.0,8,-0.8771314755071005,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,0.0
